constructorId,driverId,driverNumber,engineManufacturerId,gap,interval,laps,position,q1,q2,q3,race,tyreManufacturerId,year
ferrari,sebastian-vettel,5,ferrari,+0.952,+0.173,14,6,1:15.927,1:15.630,1:15.315,12-germany,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+1.147,+0.195,15,7,1:16.301,1:15.623,1:15.510,12-germany,pirelli,2016
williams,valtteri-bottas,77,mercedes,+1.167,+0.020,12,8,1:15.952,1:15.490,1:15.530,12-germany,pirelli,2016
force-india,sergio-perez,11,mercedes,+1.174,+0.007,17,9,1:16.169,1:15.500,1:15.537,12-germany,pirelli,2016
williams,felipe-massa,19,mercedes,+1.252,+0.078,13,10,1:16.503,1:15.699,1:15.615,12-germany,pirelli,2016
haas,esteban-gutierrez,21,ferrari,,,14,11,1:15.987,1:15.883,,12-germany,pirelli,2016
mclaren,jenson-button,22,honda,,,14,12,1:16.172,1:15.909,,12-germany,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,,,12,13,1:16.317,1:15.989,,12-germany,pirelli,2016
mclaren,fernando-alonso,14,honda,,,11,14,1:16.338,1:16.041,,12-germany,pirelli,2016
haas,romain-grosjean,8,ferrari,,,14,15,1:16.328,1:16.086,,12-germany,pirelli,2016
renault,jolyon-palmer,30,renault,,,14,16,1:16.636,1:16.665,,12-germany,pirelli,2016
renault,kevin-magnussen,20,renault,,,8,17,1:16.716,,,12-germany,pirelli,2016
manor,pascal-wehrlein,94,mercedes,,,10,18,1:16.717,,,12-germany,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,,,6,19,1:16.876,,,12-germany,pirelli,2016
manor,rio-haryanto,88,mercedes,,,9,20,1:16.977,,,12-germany,pirelli,2016
sauber,felipe-nasr,12,ferrari,,,6,21,1:17.123,,,12-germany,pirelli,2016
sauber,marcus-ericsson,9,ferrari,,,6,22,1:17.238,,,12-germany,pirelli,2016
mercedes,nico-rosberg,6,mercedes,,,12,1,1:48.019,1:46.999,1:46.744,13-belgium,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+0.149,+0.149,12,2,1:48.407,1:47.163,1:46.893,13-belgium,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+0.166,+0.017,13,3,1:47.912,1:47.664,1:46.910,13-belgium,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,+0.364,+0.198,14,4,1:47.802,1:47.944,1:47.108,13-belgium,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+0.472,+0.108,12,5,1:48.407,1:48.027,1:47.216,13-belgium,pirelli,2016
force-india,sergio-perez,11,mercedes,+0.663,+0.191,12,6,1:48.106,1:47.485,1:47.407,13-belgium,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+0.799,+0.136,12,7,1:48.080,1:47.317,1:47.543,13-belgium,pirelli,2016
williams,valtteri-bottas,77,mercedes,+0.868,+0.069,12,8,1:48.655,1:47.918,1:47.612,13-belgium,pirelli,2016
mclaren,jenson-button,22,honda,+1.370,+0.502,15,9,1:48.700,1:48.051,1:48.114,13-belgium,pirelli,2016
williams,felipe-massa,19,mercedes,+1.519,+0.149,12,10,1:47.738,1:47.667,1:48.263,13-belgium,pirelli,2016
haas,romain-grosjean,8,ferrari,,,12,11,1:48.751,1:48.316,,13-belgium,pirelli,2016
renault,kevin-magnussen,20,renault,,,12,12,1:48.800,1:48.485,,13-belgium,pirelli,2016
haas,esteban-gutierrez,21,ferrari,,,12,13,1:48.748,1:48.598,,13-belgium,pirelli,2016
renault,jolyon-palmer,30,renault,,,12,14,1:48.901,1:48.888,,13-belgium,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,,,9,15,1:48.876,1:49.038,,13-belgium,pirelli,2016
manor,pascal-wehrlein,94,mercedes,,,11,16,1:48.554,1:49.320,,13-belgium,pirelli,2016
sauber,felipe-nasr,12,ferrari,,,6,17,1:48.949,,,13-belgium,pirelli,2016
manor,esteban-ocon,31,mercedes,,,7,18,1:49.050,,,13-belgium,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,,,6,19,1:49.058,,,13-belgium,pirelli,2016
sauber,marcus-ericsson,9,ferrari,,,6,20,1:49.071,,,13-belgium,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,,,4,21,1:50.033,,,13-belgium,pirelli,2016
mclaren,fernando-alonso,14,honda,,,1,NC,,,,13-belgium,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,,,16,1,1:21.854,1:21.498,1:21.135,14-italy,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+0.478,+0.478,15,2,1:22.497,1:21.809,1:21.613,14-italy,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,+0.837,+0.359,13,3,1:23.077,1:22.275,1:21.972,14-italy,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+0.930,+0.093,15,4,1:23.217,1:22.568,1:22.065,14-italy,pirelli,2016
williams,valtteri-bottas,77,mercedes,+1.253,+0.323,12,5,1:23.264,1:22.499,1:22.388,14-italy,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+1.254,+0.001,17,6,1:23.158,1:22.638,1:22.389,14-italy,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+1.276,+0.022,15,7,1:23.229,1:22.857,1:22.411,14-italy,pirelli,2016
force-india,sergio-perez,11,mercedes,+1.679,+0.403,15,8,1:23.439,1:22.922,1:22.814,14-italy,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+1.701,+0.022,18,9,1:23.259,1:22.951,1:22.836,14-italy,pirelli,2016
haas,esteban-gutierrez,21,ferrari,+2.049,+0.348,21,10,1:23.386,1:22.856,1:23.184,14-italy,pirelli,2016
williams,felipe-massa,19,mercedes,,,10,11,1:23.489,1:22.967,,14-italy,pirelli,2016
haas,romain-grosjean,8,ferrari,,,14,12,1:23.421,1:23.092,,14-italy,pirelli,2016
mclaren,fernando-alonso,14,honda,,,13,13,1:23.783,1:23.273,,14-italy,pirelli,2016
manor,pascal-wehrlein,94,mercedes,,,14,14,1:23.760,1:23.315,,14-italy,pirelli,2016
mclaren,jenson-button,22,honda,,,13,15,1:23.666,1:23.399,,14-italy,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,,,12,16,1:23.661,1:23.496,,14-italy,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,,,9,17,1:23.825,,,14-italy,pirelli,2016
sauber,felipe-nasr,12,ferrari,,,8,18,1:23.956,,,14-italy,pirelli,2016
sauber,marcus-ericsson,9,ferrari,,,7,19,1:24.087,,,14-italy,pirelli,2016
renault,jolyon-palmer,30,renault,,,9,20,1:24.230,,,14-italy,pirelli,2016
renault,kevin-magnussen,20,renault,,,9,21,1:24.436,,,14-italy,pirelli,2016
manor,esteban-ocon,31,mercedes,,,2,NC,,,,14-italy,pirelli,2016
mercedes,nico-rosberg,6,mercedes,,,12,1,1:45.316,1:43.020,1:42.584,15-singapore,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+0.531,+0.531,12,2,1:44.255,1:43.933,1:43.115,15-singapore,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,+0.704,+0.173,12,3,1:45.167,1:43.471,1:43.288,15-singapore,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+0.744,+0.040,12,4,1:45.036,1:44.112,1:43.328,15-singapore,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+0.956,+0.212,12,5,1:44.964,1:44.159,1:43.540,15-singapore,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,+1.613,+0.657,14,6,1:45.499,1:44.493,1:44.197,15-singapore,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,+1.885,+0.272,15,7,1:45.291,1:44.475,1:44.469,15-singapore,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+1.895,+0.010,17,8,1:46.081,1:44.737,1:44.479,15-singapore,pirelli,2016
mclaren,fernando-alonso,14,honda,+1.969,+0.074,15,9,1:45.373,1:44.653,1:44.553,15-singapore,pirelli,2016
force-india,sergio-perez,11,mercedes,+1.998,+0.029,20,10,1:45.204,1:44.703,1:44.582,15-singapore,pirelli,2016
williams,valtteri-bottas,77,mercedes,,,11,11,1:46.086,1:44.740,,15-singapore,pirelli,2016
williams,felipe-massa,19,mercedes,,,11,12,1:46.056,1:44.991,,15-singapore,pirelli,2016
mclaren,jenson-button,22,honda,,,13,13,1:45.262,1:45.144,,15-singapore,pirelli,2016
haas,esteban-gutierrez,21,ferrari,,,12,14,1:45.465,1:45.593,,15-singapore,pirelli,2016
haas,romain-grosjean,8,ferrari,,,11,15,1:45.609,1:45.723,,15-singapore,pirelli,2016
sauber,marcus-ericsson,9,ferrari,,,12,16,1:46.427,1:47.827,,15-singapore,pirelli,2016
renault,kevin-magnussen,20,renault,,,9,17,1:46.825,,,15-singapore,pirelli,2016
sauber,felipe-nasr,12,ferrari,,,8,18,1:46.860,,,15-singapore,pirelli,2016
renault,jolyon-palmer,30,renault,,,9,19,1:46.960,,,15-singapore,pirelli,2016
manor,pascal-wehrlein,94,mercedes,,,8,20,1:47.667,,,15-singapore,pirelli,2016
manor,esteban-ocon,31,mercedes,,,9,21,1:48.296,,,15-singapore,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,,,4,22,1:49.116,,,15-singapore,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,,,11,1,1:34.444,1:33.046,1:32.850,16-malaysia,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+0.414,+0.414,12,2,1:34.460,1:33.609,1:33.264,16-malaysia,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+0.570,+0.156,15,3,1:35.443,1:33.775,1:33.420,16-malaysia,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+0.617,+0.047,12,4,1:35.079,1:33.888,1:33.467,16-malaysia,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,+0.734,+0.117,17,5,1:34.557,1:33.972,1:33.584,16-malaysia,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+0.782,+0.048,16,6,1:34.556,1:33.903,1:33.632,16-malaysia,pirelli,2016
force-india,sergio-perez,11,mercedes,+1.469,+0.687,17,7,1:35.068,1:34.538,1:34.319,16-malaysia,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+1.639,+0.170,15,8,1:34.827,1:34.441,1:34.489,16-malaysia,pirelli,2016
mclaren,jenson-button,22,honda,+1.668,+0.029,17,9,1:35.267,1:34.431,1:34.518,16-malaysia,pirelli,2016
williams,felipe-massa,19,mercedes,+1.821,+0.153,13,10,1:35.267,1:34.422,1:34.671,16-malaysia,pirelli,2016
williams,valtteri-bottas,77,mercedes,,,9,11,1:35.166,1:34.577,,16-malaysia,pirelli,2016
haas,romain-grosjean,8,ferrari,,,14,12,1:35.400,1:35.001,,16-malaysia,pirelli,2016
haas,esteban-gutierrez,21,ferrari,,,14,13,1:35.658,1:35.097,,16-malaysia,pirelli,2016
renault,kevin-magnussen,20,renault,,,13,14,1:35.593,1:35.277,,16-malaysia,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,,,12,15,1:35.695,1:35.369,,16-malaysia,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,,,12,16,1:35.605,1:35.374,,16-malaysia,pirelli,2016
sauber,marcus-ericsson,9,ferrari,,,8,17,1:35.816,,,16-malaysia,pirelli,2016
sauber,felipe-nasr,12,ferrari,,,8,18,1:35.949,,,16-malaysia,pirelli,2016
renault,jolyon-palmer,30,renault,,,8,19,1:35.999,,,16-malaysia,pirelli,2016
manor,esteban-ocon,31,mercedes,,,9,20,1:36.451,,,16-malaysia,pirelli,2016
manor,pascal-wehrlein,94,mercedes,,,9,21,1:36.587,,,16-malaysia,pirelli,2016
mclaren,fernando-alonso,14,honda,,,5,22,1:37.155,,,16-malaysia,pirelli,2016
mercedes,nico-rosberg,6,mercedes,,,13,1,1:31.858,1:30.714,1:30.647,17-japan,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,+0.013,+0.013,13,2,1:32.218,1:31.129,1:30.660,17-japan,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+0.302,+0.289,12,3,1:31.674,1:31.406,1:30.949,17-japan,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,+0.381,+0.079,12,4,1:31.659,1:31.227,1:31.028,17-japan,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+0.531,+0.150,14,5,1:32.487,1:31.489,1:31.178,17-japan,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+0.593,+0.062,14,6,1:32.538,1:31.719,1:31.240,17-japan,pirelli,2016
force-india,sergio-perez,11,mercedes,+1.314,+0.721,12,7,1:32.682,1:32.237,1:31.961,17-japan,pirelli,2016
haas,romain-grosjean,8,ferrari,+1.314,+0.000,17,8,1:32.458,1:32.176,1:31.961,17-japan,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+1.495,+0.181,12,9,1:32.448,1:32.200,1:32.142,17-japan,pirelli,2016
haas,esteban-gutierrez,21,ferrari,+1.900,+0.405,15,10,1:32.620,1:32.155,1:32.547,17-japan,pirelli,2016
williams,valtteri-bottas,77,mercedes,,,11,11,1:32.383,1:32.315,,17-japan,pirelli,2016
williams,felipe-massa,19,mercedes,,,11,12,1:32.562,1:32.380,,17-japan,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,,,11,13,1:32.645,1:32.623,,17-japan,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,,,12,14,1:32.789,1:32.685,,17-japan,pirelli,2016
mclaren,fernando-alonso,14,honda,,,12,15,1:32.819,1:32.689,,17-japan,pirelli,2016
renault,jolyon-palmer,30,renault,,,12,16,1:32.796,1:32.807,,17-japan,pirelli,2016
mclaren,jenson-button,22,honda,,,6,17,1:32.851,,,17-japan,pirelli,2016
renault,kevin-magnussen,20,renault,,,6,18,1:33.023,,,17-japan,pirelli,2016
sauber,marcus-ericsson,9,ferrari,,,7,19,1:33.222,,,17-japan,pirelli,2016
sauber,felipe-nasr,12,ferrari,,,7,20,1:33.332,,,17-japan,pirelli,2016
manor,esteban-ocon,31,mercedes,,,9,21,1:33.353,,,17-japan,pirelli,2016
manor,pascal-wehrlein,94,mercedes,,,9,22,1:33.561,,,17-japan,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,,,13,1,1:36.296,1:36.450,1:34.999,18-united-states,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+0.216,+0.216,13,2,1:36.397,1:36.351,1:35.215,18-united-states,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+0.510,+0.294,12,3,1:36.759,1:36.255,1:35.509,18-united-states,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+0.748,+0.238,12,4,1:36.613,1:36.857,1:35.747,18-united-states,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+1.132,+0.384,12,5,1:36.985,1:36.584,1:36.131,18-united-states,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,+1.359,+0.227,13,6,1:37.151,1:36.462,1:36.358,18-united-states,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+1.629,+0.270,12,7,1:36.950,1:36.626,1:36.628,18-united-states,pirelli,2016
williams,valtteri-bottas,77,mercedes,+2.117,+0.488,12,8,1:37.456,1:37.202,1:37.116,18-united-states,pirelli,2016
williams,felipe-massa,19,mercedes,+2.270,+0.153,12,9,1:37.402,1:37.214,1:37.269,18-united-states,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,+2.327,+0.057,14,10,1:37.744,1:37.175,1:37.326,18-united-states,pirelli,2016
force-india,sergio-perez,11,mercedes,,,10,11,1:37.345,1:37.353,,18-united-states,pirelli,2016
mclaren,fernando-alonso,14,honda,,,11,12,1:37.913,1:37.417,,18-united-states,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,,,12,13,1:37.844,1:37.480,,18-united-states,pirelli,2016
haas,esteban-gutierrez,21,ferrari,,,10,14,1:38.053,1:37.773,,18-united-states,pirelli,2016
renault,jolyon-palmer,30,renault,,,9,15,1:38.084,1:37.935,,18-united-states,pirelli,2016
sauber,marcus-ericsson,9,ferrari,,,11,16,1:38.040,1:39.356,,18-united-states,pirelli,2016
haas,romain-grosjean,8,ferrari,,,8,17,1:38.308,,,18-united-states,pirelli,2016
renault,kevin-magnussen,20,renault,,,6,18,1:38.317,,,18-united-states,pirelli,2016
mclaren,jenson-button,22,honda,,,6,19,1:38.327,,,18-united-states,pirelli,2016
manor,pascal-wehrlein,94,mercedes,,,9,20,1:38.548,,,18-united-states,pirelli,2016
sauber,felipe-nasr,12,ferrari,,,8,21,1:38.583,,,18-united-states,pirelli,2016
manor,esteban-ocon,31,mercedes,,,8,22,1:38.806,,,18-united-states,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,,,18,1,1:19.447,1:19.137,1:18.704,19-mexico,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+0.254,+0.254,22,2,1:19.996,1:19.761,1:18.958,19-mexico,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+0.350,+0.096,14,3,1:19.874,1:18.972,1:19.054,19-mexico,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+0.429,+0.079,15,4,1:19.713,1:19.553,1:19.133,19-mexico,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+0.626,+0.197,22,5,1:20.599,1:19.769,1:19.330,19-mexico,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+0.672,+0.046,21,6,1:19.554,1:19.936,1:19.376,19-mexico,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,+0.677,+0.005,17,7,1:19.865,1:19.385,1:19.381,19-mexico,pirelli,2016
williams,valtteri-bottas,77,mercedes,+0.847,+0.170,20,8,1:20.338,1:19.958,1:19.551,19-mexico,pirelli,2016
williams,felipe-massa,19,mercedes,+1.328,+0.481,19,9,1:20.423,1:20.151,1:20.032,19-mexico,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,+1.674,+0.346,24,10,1:20.457,1:20.169,1:20.378,19-mexico,pirelli,2016
mclaren,fernando-alonso,14,honda,,,12,11,1:20.552,1:20.282,,19-mexico,pirelli,2016
force-india,sergio-perez,11,mercedes,,,14,12,1:20.308,1:20.287,,19-mexico,pirelli,2016
mclaren,jenson-button,22,honda,,,17,13,1:21.333,1:20.673,,19-mexico,pirelli,2016
renault,kevin-magnussen,20,renault,,,18,14,1:21.254,1:21.131,,19-mexico,pirelli,2016
sauber,marcus-ericsson,9,ferrari,,,15,15,1:21.062,1:21.536,,19-mexico,pirelli,2016
manor,pascal-wehrlein,94,mercedes,,,17,16,1:21.363,1:21.785,,19-mexico,pirelli,2016
haas,esteban-gutierrez,21,ferrari,,,9,17,1:21.401,,,19-mexico,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,,,4,18,1:21.454,,,19-mexico,pirelli,2016
sauber,felipe-nasr,12,ferrari,,,9,19,1:21.692,,,19-mexico,pirelli,2016
manor,esteban-ocon,31,mercedes,,,10,20,1:21.881,,,19-mexico,pirelli,2016
haas,romain-grosjean,8,ferrari,,,10,21,1:21.916,,,19-mexico,pirelli,2016
renault,jolyon-palmer,30,renault,,,,NC,,,,19-mexico,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,,,12,1,1:11.511,1:11.238,1:10.736,20-brazil,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+0.102,+0.102,12,2,1:11.815,1:11.373,1:10.838,20-brazil,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+0.668,+0.566,15,3,1:12.100,1:12.301,1:11.404,20-brazil,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+0.749,+0.081,12,4,1:11.957,1:11.834,1:11.485,20-brazil,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,+0.759,+0.010,13,5,1:12.159,1:12.010,1:11.495,20-brazil,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+0.804,+0.045,12,6,1:12.409,1:12.047,1:11.540,20-brazil,pirelli,2016
haas,romain-grosjean,8,ferrari,+1.201,+0.397,18,7,1:12.893,1:12.343,1:11.937,20-brazil,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+1.368,+0.167,20,8,1:12.428,1:12.360,1:12.104,20-brazil,pirelli,2016
force-india,sergio-perez,11,mercedes,+1.429,+0.061,21,9,1:12.684,1:12.331,1:12.165,20-brazil,pirelli,2016
mclaren,fernando-alonso,14,honda,+1.530,+0.101,17,10,1:12.700,1:12.312,1:12.266,20-brazil,pirelli,2016
williams,valtteri-bottas,77,mercedes,,,10,11,1:12.680,1:12.420,,20-brazil,pirelli,2016
haas,esteban-gutierrez,21,ferrari,,,14,12,1:13.052,1:12.431,,20-brazil,pirelli,2016
williams,felipe-massa,19,mercedes,,,11,13,1:12.432,1:12.521,,20-brazil,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,,,15,14,1:13.071,1:12.726,,20-brazil,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,,,15,15,1:12.950,1:12.920,,20-brazil,pirelli,2016
renault,jolyon-palmer,30,renault,,,11,16,1:13.259,1:13.258,,20-brazil,pirelli,2016
mclaren,jenson-button,22,honda,,,10,17,1:13.276,,,20-brazil,pirelli,2016
renault,kevin-magnussen,20,renault,,,6,18,1:13.410,,,20-brazil,pirelli,2016
manor,pascal-wehrlein,94,mercedes,,,8,19,1:13.427,,,20-brazil,pirelli,2016
manor,esteban-ocon,31,mercedes,,,8,20,1:13.432,,,20-brazil,pirelli,2016
sauber,marcus-ericsson,9,ferrari,,,8,21,1:13.623,,,20-brazil,pirelli,2016
sauber,felipe-nasr,12,ferrari,,,8,22,1:13.681,,,20-brazil,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,,,12,1,1:39.487,1:39.382,1:38.755,21-abu-dhabi,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+0.303,+0.303,12,2,1:40.511,1:39.490,1:39.058,21-abu-dhabi,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+0.834,+0.531,17,3,1:41.002,1:40.429,1:39.589,21-abu-dhabi,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+0.849,+0.015,14,4,1:40.338,1:39.629,1:39.604,21-abu-dhabi,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,+0.906,+0.057,14,5,1:40.341,1:40.034,1:39.661,21-abu-dhabi,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+1.063,+0.157,13,6,1:40.424,1:39.903,1:39.818,21-abu-dhabi,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+1.746,+0.683,12,7,1:41.000,1:40.709,1:40.501,21-abu-dhabi,pirelli,2016
force-india,sergio-perez,11,mercedes,+1.764,+0.018,12,8,1:40.864,1:40.743,1:40.519,21-abu-dhabi,pirelli,2016
mclaren,fernando-alonso,14,honda,+2.351,+0.587,17,9,1:41.616,1:41.044,1:41.106,21-abu-dhabi,pirelli,2016
williams,felipe-massa,19,mercedes,+2.458,+0.107,15,10,1:41.157,1:40.858,1:41.213,21-abu-dhabi,pirelli,2016
williams,valtteri-bottas,77,mercedes,,,9,11,1:41.192,1:41.084,,21-abu-dhabi,pirelli,2016
mclaren,jenson-button,22,honda,,,14,12,1:41.158,1:41.272,,21-abu-dhabi,pirelli,2016
haas,esteban-gutierrez,21,ferrari,,,16,13,1:41.639,1:41.480,,21-abu-dhabi,pirelli,2016
haas,romain-grosjean,8,ferrari,,,15,14,1:41.467,1:41.564,,21-abu-dhabi,pirelli,2016
renault,jolyon-palmer,30,renault,,,14,15,1:41.775,1:41.820,,21-abu-dhabi,pirelli,2016
manor,pascal-wehrlein,94,mercedes,,,14,16,1:41.886,1:41.995,,21-abu-dhabi,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,,,9,17,1:42.003,,,21-abu-dhabi,pirelli,2016
renault,kevin-magnussen,20,renault,,,6,18,1:42.142,,,21-abu-dhabi,pirelli,2016
sauber,felipe-nasr,12,ferrari,,,8,19,1:42.247,,,21-abu-dhabi,pirelli,2016
manor,esteban-ocon,31,mercedes,,,8,20,1:42.286,,,21-abu-dhabi,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,,,9,21,1:42.393,,,21-abu-dhabi,pirelli,2016
sauber,marcus-ericsson,9,ferrari,,,8,22,1:42.637,,,21-abu-dhabi,pirelli,2016
