constructorId,driverId,driverNumber,engineManufacturerId,lap,position,race,stop,time,tyreManufacturerId,year
ferrari,kimi-raikkonen,7,ferrari,22,18,10-hungary,1,22.566,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,24,19,10-hungary,1,16.444,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,25,20,10-hungary,2,22.812,pirelli,2015
marussia,will-stevens,28,ferrari,26,21,10-hungary,1,23.051,pirelli,2015
williams,felipe-massa,19,mercedes,29,22,10-hungary,2,21.915,pirelli,2015
force-india,sergio-perez,11,mercedes,30,23,10-hungary,2,22.409,pirelli,2015
marussia,roberto-merhi,98,ferrari,30,24,10-hungary,2,23.125,pirelli,2015
sauber,felipe-nasr,12,ferrari,32,25,10-hungary,2,22.907,pirelli,2015
red-bull,daniil-kvyat,26,renault,33,26,10-hungary,2,21.574,pirelli,2015
sauber,marcus-ericsson,9,ferrari,33,27,10-hungary,2,22.199,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,34,28,10-hungary,2,28.707,pirelli,2015
mclaren,jenson-button,22,honda,35,29,10-hungary,2,21.753,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,36,30,10-hungary,2,22.222,pirelli,2015
mclaren,fernando-alonso,14,honda,36,31,10-hungary,2,22.300,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,36,32,10-hungary,2,22.930,pirelli,2015
toro-rosso,max-verstappen,33,renault,37,33,10-hungary,2,23.431,pirelli,2015
williams,valtteri-bottas,77,mercedes,38,34,10-hungary,2,21.867,pirelli,2015
mercedes,nico-rosberg,6,mercedes,42,35,10-hungary,2,22.013,pirelli,2015
force-india,sergio-perez,11,mercedes,41,36,10-hungary,3,22.574,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,41,37,10-hungary,3,24.972,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,42,38,10-hungary,2,24.272,pirelli,2015
sauber,marcus-ericsson,9,ferrari,41,39,10-hungary,3,22.747,pirelli,2015
red-bull,daniel-ricciardo,3,renault,42,40,10-hungary,2,22.008,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,43,41,10-hungary,2,22.028,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,43,42,10-hungary,2,22.270,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,42,43,10-hungary,3,23.972,pirelli,2015
marussia,will-stevens,28,ferrari,41,44,10-hungary,2,23.664,pirelli,2015
sauber,felipe-nasr,12,ferrari,42,45,10-hungary,3,23.097,pirelli,2015
marussia,roberto-merhi,98,ferrari,41,46,10-hungary,3,23.207,pirelli,2015
red-bull,daniil-kvyat,26,renault,43,47,10-hungary,3,21.663,pirelli,2015
mclaren,fernando-alonso,14,honda,43,48,10-hungary,3,23.162,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,45,49,10-hungary,3,16.639,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,44,50,10-hungary,3,16.660,pirelli,2015
mclaren,jenson-button,22,honda,44,51,10-hungary,3,16.488,pirelli,2015
mclaren,fernando-alonso,14,honda,44,52,10-hungary,4,16.796,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,45,53,10-hungary,3,16.979,pirelli,2015
williams,felipe-massa,19,mercedes,44,54,10-hungary,3,16.823,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,44,55,10-hungary,4,17.064,pirelli,2015
mercedes,nico-rosberg,6,mercedes,45,56,10-hungary,3,16.623,pirelli,2015
marussia,will-stevens,28,ferrari,43,57,10-hungary,3,17.116,pirelli,2015
force-india,sergio-perez,11,mercedes,44,58,10-hungary,4,16.958,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,44,59,10-hungary,4,18.782,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,45,60,10-hungary,3,18.249,pirelli,2015
sauber,marcus-ericsson,9,ferrari,44,61,10-hungary,4,18.577,pirelli,2015
sauber,felipe-nasr,12,ferrari,44,62,10-hungary,4,18.246,pirelli,2015
red-bull,daniel-ricciardo,3,renault,45,63,10-hungary,3,18.270,pirelli,2015
marussia,roberto-merhi,98,ferrari,43,64,10-hungary,4,18.085,pirelli,2015
williams,valtteri-bottas,77,mercedes,45,65,10-hungary,3,16.427,pirelli,2015
toro-rosso,max-verstappen,33,renault,45,66,10-hungary,3,16.485,pirelli,2015
red-bull,daniil-kvyat,26,renault,45,67,10-hungary,4,16.453,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,46,68,10-hungary,4,17.121,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,45,69,10-hungary,4,16.786,pirelli,2015
mclaren,jenson-button,22,honda,45,70,10-hungary,4,16.639,pirelli,2015
mclaren,fernando-alonso,14,honda,45,71,10-hungary,5,16.879,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,46,72,10-hungary,4,16.734,pirelli,2015
williams,felipe-massa,19,mercedes,45,73,10-hungary,4,16.818,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,45,74,10-hungary,5,17.114,pirelli,2015
mercedes,nico-rosberg,6,mercedes,46,75,10-hungary,4,17.780,pirelli,2015
marussia,will-stevens,28,ferrari,44,76,10-hungary,4,17.402,pirelli,2015
force-india,sergio-perez,11,mercedes,45,77,10-hungary,5,32.181,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,46,78,10-hungary,4,17.726,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,45,79,10-hungary,5,18.186,pirelli,2015
sauber,marcus-ericsson,9,ferrari,45,80,10-hungary,5,17.472,pirelli,2015
sauber,felipe-nasr,12,ferrari,45,81,10-hungary,5,17.235,pirelli,2015
red-bull,daniel-ricciardo,3,renault,46,82,10-hungary,4,18.758,pirelli,2015
marussia,roberto-merhi,98,ferrari,44,83,10-hungary,5,18.149,pirelli,2015
toro-rosso,max-verstappen,33,renault,46,84,10-hungary,4,23.043,pirelli,2015
williams,valtteri-bottas,77,mercedes,46,85,10-hungary,4,17.557,pirelli,2015
red-bull,daniil-kvyat,26,renault,46,86,10-hungary,5,17.849,pirelli,2015
williams,valtteri-bottas,77,mercedes,49,87,10-hungary,5,30.031,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,51,88,10-hungary,5,27.715,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,52,89,10-hungary,5,59.555,pirelli,2015
williams,felipe-massa,19,mercedes,54,90,10-hungary,5,21.502,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,54,91,10-hungary,6,16.579,pirelli,2015
marussia,will-stevens,28,ferrari,54,92,10-hungary,5,22.716,pirelli,2015
toro-rosso,max-verstappen,33,renault,56,93,10-hungary,5,16.415,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,58,94,10-hungary,6,16.446,pirelli,2015
red-bull,daniel-ricciardo,3,renault,64,95,10-hungary,5,31.037,pirelli,2015
mercedes,nico-rosberg,6,mercedes,64,96,10-hungary,5,24.575,pirelli,2015
red-bull,daniel-ricciardo,3,renault,7,1,11-belgium,1,22.637,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,5,2,11-belgium,1,23.732,pirelli,2015
force-india,sergio-perez,11,mercedes,8,3,11-belgium,1,23.562,pirelli,2015
williams,valtteri-bottas,77,mercedes,8,4,11-belgium,1,23.319,pirelli,2015
mclaren,fernando-alonso,14,honda,8,5,11-belgium,1,22.973,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,9,6,11-belgium,1,23.717,pirelli,2015
red-bull,daniil-kvyat,26,renault,9,7,11-belgium,1,22.796,pirelli,2015
williams,felipe-massa,19,mercedes,9,8,11-belgium,1,23.282,pirelli,2015
toro-rosso,max-verstappen,33,renault,9,9,11-belgium,1,24.564,pirelli,2015
sauber,marcus-ericsson,9,ferrari,9,10,11-belgium,1,24.183,pirelli,2015
sauber,felipe-nasr,12,ferrari,10,11,11-belgium,1,23.439,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,11,12,11-belgium,1,22.578,pirelli,2015
mclaren,jenson-button,22,honda,11,13,11-belgium,1,24.083,pirelli,2015
mercedes,nico-rosberg,6,mercedes,12,14,11-belgium,1,22.997,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,13,15,11-belgium,1,22.403,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,14,16,11-belgium,1,22.681,pirelli,2015
williams,valtteri-bottas,77,mercedes,15,17,11-belgium,2,17.343,pirelli,2015
marussia,roberto-merhi,98,ferrari,15,18,11-belgium,1,23.643,pirelli,2015
marussia,will-stevens,28,ferrari,16,19,11-belgium,1,23.826,pirelli,2015
force-india,sergio-perez,11,mercedes,20,20,11-belgium,2,22.918,pirelli,2015
mclaren,fernando-alonso,14,honda,20,21,11-belgium,2,26.103,pirelli,2015
mclaren,jenson-button,22,honda,20,22,11-belgium,2,24.151,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,21,23,11-belgium,2,23.493,pirelli,2015
williams,felipe-massa,19,mercedes,21,24,11-belgium,2,23.655,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,21,25,11-belgium,2,23.143,pirelli,2015
toro-rosso,max-verstappen,33,renault,21,26,11-belgium,2,23.041,pirelli,2015
williams,valtteri-bottas,77,mercedes,21,27,11-belgium,3,23.489,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,23,28,11-belgium,2,23.348,pirelli,2015
red-bull,daniil-kvyat,26,renault,27,29,11-belgium,2,22.563,pirelli,2015
sauber,felipe-nasr,12,ferrari,27,30,11-belgium,2,23.288,pirelli,2015
sauber,marcus-ericsson,9,ferrari,28,31,11-belgium,2,23.684,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,30,32,11-belgium,2,22.955,pirelli,2015
marussia,roberto-merhi,98,ferrari,29,33,11-belgium,2,23.282,pirelli,2015
mercedes,nico-rosberg,6,mercedes,31,34,11-belgium,2,22.765,pirelli,2015
marussia,will-stevens,28,ferrari,30,35,11-belgium,2,24.450,pirelli,2015
toro-rosso,max-verstappen,33,renault,32,36,11-belgium,3,22.942,pirelli,2015
mclaren,fernando-alonso,14,honda,32,37,11-belgium,3,23.191,pirelli,2015
mclaren,jenson-button,22,honda,35,38,11-belgium,3,23.761,pirelli,2015
sauber,felipe-nasr,12,ferrari,1,1,12-italy,1,25.761,pirelli,2015
toro-rosso,max-verstappen,33,renault,1,2,12-italy,1,18.818,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,10,3,12-italy,1,30.358,pirelli,2015
mercedes,nico-rosberg,6,mercedes,18,4,12-italy,1,24.657,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,18,5,12-italy,1,24.286,pirelli,2015
williams,felipe-massa,19,mercedes,19,6,12-italy,1,25.207,pirelli,2015
toro-rosso,max-verstappen,33,renault,19,7,12-italy,2,25.318,pirelli,2015
sauber,marcus-ericsson,9,ferrari,20,8,12-italy,1,24.842,pirelli,2015
williams,valtteri-bottas,77,mercedes,22,9,12-italy,1,25.536,pirelli,2015
force-india,sergio-perez,11,mercedes,23,10,12-italy,1,24.281,pirelli,2015
sauber,felipe-nasr,12,ferrari,24,11,12-italy,2,25.282,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,25,12,12-italy,1,24.340,pirelli,2015
mclaren,jenson-button,22,honda,25,13,12-italy,1,24.310,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,26,14,12-italy,1,24.368,pirelli,2015
marussia,will-stevens,28,ferrari,26,15,12-italy,1,29.382,pirelli,2015
red-bull,daniil-kvyat,26,renault,27,16,12-italy,1,23.884,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,28,17,12-italy,1,24.442,pirelli,2015
marussia,roberto-merhi,98,ferrari,27,18,12-italy,1,26.435,pirelli,2015
mclaren,fernando-alonso,14,honda,28,19,12-italy,1,24.330,pirelli,2015
red-bull,daniel-ricciardo,3,renault,30,20,12-italy,1,24.259,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,30,21,12-italy,2,24.736,pirelli,2015
toro-rosso,max-verstappen,33,renault,33,22,12-italy,3,24.938,pirelli,2015
mclaren,fernando-alonso,14,honda,46,23,12-italy,2,19.374,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,9,1,13-singapore,1,30.640,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,10,2,13-singapore,1,34.970,pirelli,2015
mclaren,fernando-alonso,14,honda,10,3,13-singapore,1,34.237,pirelli,2015
sauber,marcus-ericsson,9,ferrari,10,4,13-singapore,1,29.589,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,10,5,13-singapore,1,29.762,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,11,6,13-singapore,1,30.868,pirelli,2015
red-bull,daniil-kvyat,26,renault,12,7,13-singapore,1,29.159,pirelli,2015
williams,felipe-massa,19,mercedes,12,8,13-singapore,1,31.380,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,13,9,13-singapore,1,29.172,pirelli,2015
red-bull,daniel-ricciardo,3,renault,13,10,13-singapore,1,31.307,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,13,11,13-singapore,1,30.031,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,13,12,13-singapore,1,28.917,pirelli,2015
mercedes,nico-rosberg,6,mercedes,13,13,13-singapore,1,30.562,pirelli,2015
williams,valtteri-bottas,77,mercedes,13,14,13-singapore,1,29.260,pirelli,2015
force-india,sergio-perez,11,mercedes,13,15,13-singapore,1,29.732,pirelli,2015
sauber,felipe-nasr,12,ferrari,13,16,13-singapore,1,29.679,pirelli,2015
mclaren,jenson-button,22,honda,13,17,13-singapore,1,1:05.317,pirelli,2015
toro-rosso,max-verstappen,33,renault,12,18,13-singapore,1,31.207,pirelli,2015
marussia,alexander-rossi,53,ferrari,13,19,13-singapore,1,31.180,pirelli,2015
williams,felipe-massa,19,mercedes,14,20,13-singapore,2,29.907,pirelli,2015
marussia,will-stevens,28,ferrari,14,21,13-singapore,1,30.398,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,26,22,13-singapore,2,29.826,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,27,23,13-singapore,2,29.223,pirelli,2015
sauber,marcus-ericsson,9,ferrari,28,24,13-singapore,2,29.857,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,28,25,13-singapore,2,29.742,pirelli,2015
williams,felipe-massa,19,mercedes,29,26,13-singapore,3,24.415,pirelli,2015
red-bull,daniil-kvyat,26,renault,33,27,13-singapore,2,32.924,pirelli,2015
force-india,sergio-perez,11,mercedes,34,28,13-singapore,2,29.676,pirelli,2015
sauber,felipe-nasr,12,ferrari,34,29,13-singapore,2,29.917,pirelli,2015
toro-rosso,max-verstappen,33,renault,36,30,13-singapore,2,30.844,pirelli,2015
sauber,marcus-ericsson,9,ferrari,36,31,13-singapore,3,29.398,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,37,32,13-singapore,2,29.273,pirelli,2015
red-bull,daniel-ricciardo,3,renault,37,33,13-singapore,2,29.419,pirelli,2015
marussia,alexander-rossi,53,ferrari,36,34,13-singapore,2,32.036,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,37,35,13-singapore,2,30.689,pirelli,2015
mercedes,nico-rosberg,6,mercedes,37,36,13-singapore,2,29.887,pirelli,2015
williams,valtteri-bottas,77,mercedes,37,37,13-singapore,2,29.239,pirelli,2015
mclaren,jenson-button,22,honda,37,38,13-singapore,2,30.106,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,37,39,13-singapore,3,29.885,pirelli,2015
marussia,will-stevens,28,ferrari,37,40,13-singapore,2,37.847,pirelli,2015
mclaren,jenson-button,22,honda,41,41,13-singapore,3,37.822,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,54,42,13-singapore,3,29.996,pirelli,2015
force-india,sergio-perez,11,mercedes,1,1,14-japan,1,25.041,pirelli,2015
red-bull,daniel-ricciardo,3,renault,1,2,14-japan,1,26.087,pirelli,2015
williams,felipe-massa,19,mercedes,1,3,14-japan,1,34.166,pirelli,2015
red-bull,daniil-kvyat,26,renault,8,4,14-japan,1,23.316,pirelli,2015
mclaren,fernando-alonso,14,honda,9,5,14-japan,1,23.640,pirelli,2015
toro-rosso,max-verstappen,33,renault,9,6,14-japan,1,27.793,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,10,7,14-japan,1,23.750,pirelli,2015
sauber,felipe-nasr,12,ferrari,10,8,14-japan,1,24.763,pirelli,2015
mclaren,jenson-button,22,honda,10,9,14-japan,1,23.343,pirelli,2015
williams,valtteri-bottas,77,mercedes,11,10,14-japan,1,23.542,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,11,11,14-japan,1,23.793,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,12,12,14-japan,1,24.842,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,13,13,14-japan,1,23.074,pirelli,2015
sauber,marcus-ericsson,9,ferrari,13,14,14-japan,1,23.418,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,14,15,14-japan,1,23.714,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,14,16,14-japan,1,23.701,pirelli,2015
mercedes,nico-rosberg,6,mercedes,15,17,14-japan,1,23.078,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,16,18,14-japan,1,22.750,pirelli,2015
williams,felipe-massa,19,mercedes,16,19,14-japan,2,26.735,pirelli,2015
force-india,sergio-perez,11,mercedes,18,20,14-japan,2,24.303,pirelli,2015
red-bull,daniil-kvyat,26,renault,20,21,14-japan,2,23.183,pirelli,2015
marussia,will-stevens,28,ferrari,21,22,14-japan,1,25.875,pirelli,2015
marussia,alexander-rossi,53,ferrari,22,23,14-japan,1,25.146,pirelli,2015
red-bull,daniel-ricciardo,3,renault,24,24,14-japan,2,23.225,pirelli,2015
sauber,marcus-ericsson,9,ferrari,26,25,14-japan,2,23.441,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,27,26,14-japan,2,39.345,pirelli,2015
mclaren,jenson-button,22,honda,27,27,14-japan,2,23.801,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,28,28,14-japan,2,22.584,pirelli,2015
mclaren,fernando-alonso,14,honda,28,29,14-japan,2,23.767,pirelli,2015
mercedes,nico-rosberg,6,mercedes,29,30,14-japan,2,23.241,pirelli,2015
williams,valtteri-bottas,77,mercedes,29,31,14-japan,2,23.588,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,30,32,14-japan,2,23.130,pirelli,2015
toro-rosso,max-verstappen,33,renault,30,33,14-japan,2,23.977,pirelli,2015
sauber,felipe-nasr,12,ferrari,30,34,14-japan,2,24.116,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,31,35,14-japan,2,23.165,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,31,36,14-japan,2,23.491,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,33,37,14-japan,2,24.554,pirelli,2015
marussia,will-stevens,28,ferrari,32,38,14-japan,2,23.647,pirelli,2015
marussia,alexander-rossi,53,ferrari,33,39,14-japan,2,25.088,pirelli,2015
red-bull,daniil-kvyat,26,renault,34,40,14-japan,3,23.381,pirelli,2015
williams,felipe-massa,19,mercedes,34,41,14-japan,3,24.670,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,36,42,14-japan,2,23.249,pirelli,2015
force-india,sergio-perez,11,mercedes,36,43,14-japan,3,24.267,pirelli,2015
marussia,will-stevens,28,ferrari,42,44,14-japan,3,35.760,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,1,1,15-russia,1,54.445,pirelli,2015
toro-rosso,max-verstappen,33,renault,1,2,15-russia,1,37.334,pirelli,2015
force-india,sergio-perez,11,mercedes,12,3,15-russia,1,30.545,pirelli,2015
red-bull,daniel-ricciardo,3,renault,12,4,15-russia,1,29.732,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,12,5,15-russia,1,30.288,pirelli,2015
mclaren,jenson-button,22,honda,12,6,15-russia,1,29.719,pirelli,2015
mclaren,fernando-alonso,14,honda,13,7,15-russia,1,29.539,pirelli,2015
marussia,roberto-merhi,98,ferrari,13,8,15-russia,1,35.072,pirelli,2015
marussia,will-stevens,28,ferrari,14,9,15-russia,1,32.400,pirelli,2015
marussia,will-stevens,28,ferrari,17,10,15-russia,2,30.421,pirelli,2015
toro-rosso,max-verstappen,33,renault,24,11,15-russia,2,30.241,pirelli,2015
williams,valtteri-bottas,77,mercedes,26,12,15-russia,1,30.316,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,30,13,15-russia,1,29.367,pirelli,2015
williams,felipe-massa,19,mercedes,30,14,15-russia,1,30.741,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,30,15,15-russia,1,29.952,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,31,16,15-russia,1,29.386,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,32,17,15-russia,1,30.216,pirelli,2015
red-bull,daniil-kvyat,26,renault,33,18,15-russia,1,30.418,pirelli,2015
sauber,felipe-nasr,12,ferrari,34,19,15-russia,1,30.362,pirelli,2015
williams,valtteri-bottas,77,mercedes,1,1,16-united-states,1,40.488,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,1,2,16-united-states,1,27.621,pirelli,2015
marussia,alexander-rossi,53,ferrari,1,3,16-united-states,1,37.748,pirelli,2015
mclaren,fernando-alonso,14,honda,1,4,16-united-states,1,31.987,pirelli,2015
sauber,felipe-nasr,12,ferrari,2,5,16-united-states,1,31.137,pirelli,2015
sauber,felipe-nasr,12,ferrari,3,6,16-united-states,2,25.931,pirelli,2015
williams,valtteri-bottas,77,mercedes,4,7,16-united-states,2,26.384,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,9,8,16-united-states,2,27.730,pirelli,2015
sauber,marcus-ericsson,9,ferrari,16,9,16-united-states,1,29.728,pirelli,2015
mclaren,jenson-button,22,honda,17,10,16-united-states,1,27.286,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,18,11,16-united-states,1,24.354,pirelli,2015
toro-rosso,max-verstappen,33,renault,18,12,16-united-states,1,25.527,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,18,13,16-united-states,1,25.019,pirelli,2015
williams,felipe-massa,19,mercedes,18,14,16-united-states,1,24.646,pirelli,2015
sauber,felipe-nasr,12,ferrari,17,15,16-united-states,3,25.714,pirelli,2015
marussia,alexander-rossi,53,ferrari,17,16,16-united-states,2,26.520,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,18,17,16-united-states,1,27.851,pirelli,2015
mclaren,fernando-alonso,14,honda,18,18,16-united-states,2,24.631,pirelli,2015
red-bull,daniel-ricciardo,3,renault,19,19,16-united-states,1,24.449,pirelli,2015
mercedes,nico-rosberg,6,mercedes,19,20,16-united-states,1,24.640,pirelli,2015
red-bull,daniil-kvyat,26,renault,19,21,16-united-states,1,24.638,pirelli,2015
force-india,sergio-perez,11,mercedes,19,22,16-united-states,1,26.458,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,19,23,16-united-states,1,24.733,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,19,24,16-united-states,1,25.259,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,19,25,16-united-states,1,27.344,pirelli,2015
sauber,marcus-ericsson,9,ferrari,19,26,16-united-states,2,30.932,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,20,27,16-united-states,2,34.548,pirelli,2015
mclaren,fernando-alonso,14,honda,26,28,16-united-states,3,25.405,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,27,29,16-united-states,2,25.576,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,27,30,16-united-states,2,27.360,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,27,31,16-united-states,2,44.582,pirelli,2015
force-india,sergio-perez,11,mercedes,27,32,16-united-states,2,24.730,pirelli,2015
mclaren,jenson-button,22,honda,27,33,16-united-states,2,24.689,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,27,34,16-united-states,2,25.446,pirelli,2015
sauber,felipe-nasr,12,ferrari,26,35,16-united-states,4,24.975,pirelli,2015
toro-rosso,max-verstappen,33,renault,28,36,16-united-states,2,24.904,pirelli,2015
marussia,alexander-rossi,53,ferrari,27,37,16-united-states,3,25.812,pirelli,2015
mercedes,nico-rosberg,6,mercedes,38,38,16-united-states,2,25.242,pirelli,2015
red-bull,daniil-kvyat,26,renault,38,39,16-united-states,2,25.205,pirelli,2015
red-bull,daniel-ricciardo,3,renault,38,40,16-united-states,2,27.802,pirelli,2015
sauber,felipe-nasr,12,ferrari,42,41,16-united-states,5,35.546,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,43,42,16-united-states,2,24.088,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,43,43,16-united-states,3,24.158,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,43,44,16-united-states,3,26.840,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,43,45,16-united-states,3,25.054,pirelli,2015
mclaren,jenson-button,22,honda,44,46,16-united-states,3,24.862,pirelli,2015
red-bull,daniel-ricciardo,3,renault,50,47,16-united-states,3,24.495,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,1,1,17-mexico,1,28.070,pirelli,2015
williams,valtteri-bottas,77,mercedes,8,2,17-mexico,1,22.957,pirelli,2015
williams,felipe-massa,19,mercedes,9,3,17-mexico,1,22.849,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,9,4,17-mexico,1,23.277,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,10,5,17-mexico,1,26.647,pirelli,2015
sauber,marcus-ericsson,9,ferrari,10,6,17-mexico,1,22.956,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,11,7,17-mexico,1,22.735,pirelli,2015
sauber,felipe-nasr,12,ferrari,12,8,17-mexico,1,23.026,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,13,9,17-mexico,1,23.128,pirelli,2015
force-india,sergio-perez,11,mercedes,18,10,17-mexico,1,23.547,pirelli,2015
red-bull,daniil-kvyat,26,renault,21,11,17-mexico,1,22.559,pirelli,2015
red-bull,daniel-ricciardo,3,renault,24,12,17-mexico,1,22.422,pirelli,2015
toro-rosso,max-verstappen,33,renault,25,13,17-mexico,1,22.985,pirelli,2015
mercedes,nico-rosberg,6,mercedes,26,14,17-mexico,1,22.391,pirelli,2015
marussia,will-stevens,28,ferrari,26,15,17-mexico,1,25.087,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,28,16,17-mexico,1,22.304,pirelli,2015
marussia,alexander-rossi,53,ferrari,27,17,17-mexico,1,25.367,pirelli,2015
mclaren,jenson-button,22,honda,30,18,17-mexico,1,23.356,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,35,19,17-mexico,2,22.156,pirelli,2015
sauber,marcus-ericsson,9,ferrari,39,20,17-mexico,2,23.461,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,43,21,17-mexico,2,23.776,pirelli,2015
sauber,felipe-nasr,12,ferrari,44,22,17-mexico,2,23.417,pirelli,2015
mercedes,nico-rosberg,6,mercedes,46,23,17-mexico,2,22.303,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,48,24,17-mexico,2,22.328,pirelli,2015
mclaren,jenson-button,22,honda,47,25,17-mexico,2,23.018,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,51,26,17-mexico,3,23.068,pirelli,2015
sauber,marcus-ericsson,9,ferrari,51,27,17-mexico,3,23.292,pirelli,2015
red-bull,daniil-kvyat,26,renault,52,28,17-mexico,2,22.518,pirelli,2015
red-bull,daniel-ricciardo,3,renault,52,29,17-mexico,2,22.488,pirelli,2015
