constructorId,driverId,driverNumber,engineManufacturerId,lap,position,race,stop,time,tyreManufacturerId,year
red-bull,max-verstappen,33,tag-heuer,5,3,08-europe,1,20.069,pirelli,2016
mclaren,fernando-alonso,14,honda,5,4,08-europe,1,20.282,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,5,5,08-europe,1,24.802,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,6,6,08-europe,1,19.840,pirelli,2016
mclaren,jenson-button,22,honda,6,7,08-europe,1,20.185,pirelli,2016
renault,kevin-magnussen,20,renault,6,8,08-europe,1,20.772,pirelli,2016
williams,felipe-massa,19,mercedes,7,9,08-europe,1,19.445,pirelli,2016
sauber,felipe-nasr,12,ferrari,7,10,08-europe,1,20.670,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,8,11,08-europe,1,20.593,pirelli,2016
haas,esteban-gutierrez,21,ferrari,8,12,08-europe,1,29.227,pirelli,2016
haas,romain-grosjean,8,ferrari,10,13,08-europe,1,21.132,pirelli,2016
renault,jolyon-palmer,30,renault,11,14,08-europe,1,20.965,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,15,15,08-europe,1,20.108,pirelli,2016
force-india,sergio-perez,11,mercedes,16,16,08-europe,1,20.614,pirelli,2016
sauber,marcus-ericsson,9,ferrari,16,17,08-europe,1,21.083,pirelli,2016
williams,valtteri-bottas,77,mercedes,19,18,08-europe,1,19.732,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,20,19,08-europe,1,20.422,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,20,20,08-europe,1,20.347,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,20,21,08-europe,2,22.497,pirelli,2016
mercedes,nico-rosberg,6,mercedes,21,22,08-europe,1,20.058,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,22,23,08-europe,2,20.155,pirelli,2016
mclaren,fernando-alonso,14,honda,24,24,08-europe,2,20.654,pirelli,2016
sauber,felipe-nasr,12,ferrari,24,25,08-europe,2,20.713,pirelli,2016
mclaren,jenson-button,22,honda,25,26,08-europe,2,20.640,pirelli,2016
sauber,marcus-ericsson,9,ferrari,25,27,08-europe,2,20.559,pirelli,2016
haas,romain-grosjean,8,ferrari,26,28,08-europe,2,23.588,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,27,29,08-europe,2,21.030,pirelli,2016
williams,felipe-massa,19,mercedes,28,30,08-europe,2,19.858,pirelli,2016
manor,pascal-wehrlein,94,mercedes,29,31,08-europe,1,26.187,pirelli,2016
haas,esteban-gutierrez,21,ferrari,29,32,08-europe,2,21.533,pirelli,2016
renault,jolyon-palmer,30,renault,31,33,08-europe,2,20.561,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,8,1,09-austria,1,22.601,pirelli,2016
mclaren,fernando-alonso,14,honda,8,2,09-austria,1,21.924,pirelli,2016
mclaren,jenson-button,22,honda,9,3,09-austria,1,22.859,pirelli,2016
williams,valtteri-bottas,77,mercedes,9,4,09-austria,1,21.047,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,9,5,09-austria,1,22.605,pirelli,2016
force-india,sergio-perez,11,mercedes,9,6,09-austria,1,21.883,pirelli,2016
mercedes,nico-rosberg,6,mercedes,10,7,09-austria,1,21.890,pirelli,2016
renault,kevin-magnussen,20,renault,11,8,09-austria,1,22.033,pirelli,2016
renault,jolyon-palmer,30,renault,12,9,09-austria,1,21.745,pirelli,2016
williams,felipe-massa,19,mercedes,12,10,09-austria,1,21.097,pirelli,2016
sauber,marcus-ericsson,9,ferrari,12,11,09-austria,1,22.980,pirelli,2016
manor,pascal-wehrlein,94,mercedes,13,12,09-austria,1,22.613,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,14,13,09-austria,1,21.183,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,15,14,09-austria,1,21.945,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,21,15,09-austria,1,22.918,pirelli,2016
haas,esteban-gutierrez,21,ferrari,21,16,09-austria,1,22.053,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,22,17,09-austria,1,21.916,pirelli,2016
manor,pascal-wehrlein,94,mercedes,23,18,09-austria,2,23.738,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,24,19,09-austria,2,21.580,pirelli,2016
mclaren,jenson-button,22,honda,26,20,09-austria,2,22.035,pirelli,2016
haas,romain-grosjean,8,ferrari,26,21,09-austria,1,22.662,pirelli,2016
mclaren,fernando-alonso,14,honda,26,22,09-austria,2,22.879,pirelli,2016
force-india,sergio-perez,11,mercedes,26,23,09-austria,2,21.412,pirelli,2016
manor,rio-haryanto,88,mercedes,27,24,09-austria,1,23.326,pirelli,2016
mercedes,nico-rosberg,6,mercedes,28,25,09-austria,2,17.959,pirelli,2016
manor,pascal-wehrlein,94,mercedes,27,26,09-austria,3,18.064,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,28,27,09-austria,2,16.983,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,28,28,09-austria,2,17.165,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,28,29,09-austria,2,19.408,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,28,30,09-austria,2,21.206,pirelli,2016
williams,valtteri-bottas,77,mercedes,28,31,09-austria,2,20.876,pirelli,2016
sauber,felipe-nasr,12,ferrari,28,32,09-austria,1,20.929,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,28,33,09-austria,2,33.462,pirelli,2016
mclaren,jenson-button,22,honda,28,34,09-austria,3,18.307,pirelli,2016
haas,romain-grosjean,8,ferrari,28,35,09-austria,2,18.860,pirelli,2016
renault,kevin-magnussen,20,renault,28,36,09-austria,2,17.721,pirelli,2016
williams,felipe-massa,19,mercedes,28,37,09-austria,2,17.388,pirelli,2016
renault,jolyon-palmer,30,renault,28,38,09-austria,2,16.851,pirelli,2016
mclaren,fernando-alonso,14,honda,28,39,09-austria,3,16.764,pirelli,2016
force-india,sergio-perez,11,mercedes,28,40,09-austria,3,16.544,pirelli,2016
sauber,marcus-ericsson,9,ferrari,28,41,09-austria,2,16.419,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,28,42,09-austria,3,16.227,pirelli,2016
haas,esteban-gutierrez,21,ferrari,28,43,09-austria,2,16.475,pirelli,2016
manor,rio-haryanto,88,mercedes,28,44,09-austria,2,16.218,pirelli,2016
mercedes,nico-rosberg,6,mercedes,29,45,09-austria,3,18.220,pirelli,2016
manor,pascal-wehrlein,94,mercedes,28,46,09-austria,4,18.342,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,29,47,09-austria,3,18.716,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,29,48,09-austria,3,18.455,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,29,49,09-austria,3,18.347,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,29,50,09-austria,3,18.455,pirelli,2016
williams,valtteri-bottas,77,mercedes,29,51,09-austria,3,17.800,pirelli,2016
sauber,felipe-nasr,12,ferrari,29,52,09-austria,2,17.739,pirelli,2016
mclaren,jenson-button,22,honda,29,53,09-austria,4,18.964,pirelli,2016
haas,romain-grosjean,8,ferrari,29,54,09-austria,3,19.554,pirelli,2016
renault,kevin-magnussen,20,renault,29,55,09-austria,3,19.611,pirelli,2016
williams,felipe-massa,19,mercedes,29,56,09-austria,3,19.015,pirelli,2016
renault,jolyon-palmer,30,renault,29,57,09-austria,3,18.382,pirelli,2016
mclaren,fernando-alonso,14,honda,29,58,09-austria,4,18.194,pirelli,2016
force-india,sergio-perez,11,mercedes,29,59,09-austria,4,17.970,pirelli,2016
sauber,marcus-ericsson,9,ferrari,29,60,09-austria,3,19.041,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,29,61,09-austria,4,19.028,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,29,62,09-austria,3,18.636,pirelli,2016
haas,esteban-gutierrez,21,ferrari,29,63,09-austria,3,18.308,pirelli,2016
manor,rio-haryanto,88,mercedes,29,64,09-austria,3,17.828,pirelli,2016
haas,esteban-gutierrez,21,ferrari,41,65,09-austria,4,21.921,pirelli,2016
sauber,felipe-nasr,12,ferrari,43,66,09-austria,3,22.707,pirelli,2016
renault,kevin-magnussen,20,renault,49,67,09-austria,4,27.119,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,50,68,09-austria,5,27.834,pirelli,2016
renault,jolyon-palmer,30,renault,50,69,09-austria,4,22.728,pirelli,2016
sauber,marcus-ericsson,9,ferrari,50,70,09-austria,4,24.326,pirelli,2016
manor,rio-haryanto,88,mercedes,50,71,09-austria,4,25.234,pirelli,2016
williams,valtteri-bottas,77,mercedes,51,72,09-austria,4,21.639,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,54,73,09-austria,4,22.109,pirelli,2016
mercedes,nico-rosberg,6,mercedes,55,74,09-austria,4,21.035,pirelli,2016
williams,felipe-massa,19,mercedes,56,75,09-austria,4,21.231,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,60,76,09-austria,4,22.284,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,5,1,10-great-britain,1,29.578,pirelli,2016
williams,valtteri-bottas,77,mercedes,5,2,10-great-britain,1,29.808,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,5,3,10-great-britain,1,30.747,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,5,4,10-great-britain,1,30.786,pirelli,2016
mclaren,fernando-alonso,14,honda,5,5,10-great-britain,1,32.374,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,5,6,10-great-britain,1,31.381,pirelli,2016
haas,romain-grosjean,8,ferrari,5,7,10-great-britain,1,31.632,pirelli,2016
haas,esteban-gutierrez,21,ferrari,5,8,10-great-britain,1,41.508,pirelli,2016
renault,kevin-magnussen,20,renault,5,9,10-great-britain,1,30.804,pirelli,2016
manor,pascal-wehrlein,94,mercedes,5,10,10-great-britain,1,31.812,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,6,11,10-great-britain,1,30.198,pirelli,2016
williams,felipe-massa,19,mercedes,6,12,10-great-britain,1,29.243,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,6,13,10-great-britain,1,30.315,pirelli,2016
mclaren,jenson-button,22,honda,6,14,10-great-britain,1,30.093,pirelli,2016
renault,jolyon-palmer,30,renault,6,15,10-great-britain,1,29.784,pirelli,2016
manor,rio-haryanto,88,mercedes,6,16,10-great-britain,1,29.998,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,7,17,10-great-britain,1,30.343,pirelli,2016
mercedes,nico-rosberg,6,mercedes,7,18,10-great-britain,1,29.395,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,7,19,10-great-britain,1,31.995,pirelli,2016
force-india,sergio-perez,11,mercedes,7,20,10-great-britain,1,29.475,pirelli,2016
sauber,felipe-nasr,12,ferrari,7,21,10-great-britain,1,30.981,pirelli,2016
sauber,marcus-ericsson,9,ferrari,7,22,10-great-britain,1,35.393,pirelli,2016
sauber,marcus-ericsson,9,ferrari,10,23,10-great-britain,2,1:44.980,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,15,24,10-great-britain,2,29.163,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,16,25,10-great-britain,2,30.462,pirelli,2016
williams,felipe-massa,19,mercedes,16,26,10-great-britain,2,29.403,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,16,27,10-great-britain,2,30.327,pirelli,2016
williams,valtteri-bottas,77,mercedes,16,28,10-great-britain,2,29.282,pirelli,2016
sauber,felipe-nasr,12,ferrari,16,29,10-great-britain,2,30.143,pirelli,2016
haas,romain-grosjean,8,ferrari,16,30,10-great-britain,2,30.882,pirelli,2016
renault,jolyon-palmer,30,renault,16,31,10-great-britain,2,55.697,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,17,32,10-great-britain,2,28.728,pirelli,2016
mercedes,nico-rosberg,6,mercedes,17,33,10-great-britain,2,29.715,pirelli,2016
force-india,sergio-perez,11,mercedes,17,34,10-great-britain,2,28.915,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,17,35,10-great-britain,2,29.813,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,17,36,10-great-britain,2,29.895,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,17,37,10-great-britain,2,29.867,pirelli,2016
mclaren,fernando-alonso,14,honda,17,38,10-great-britain,2,28.799,pirelli,2016
mclaren,jenson-button,22,honda,17,39,10-great-britain,2,29.588,pirelli,2016
renault,kevin-magnussen,20,renault,17,40,10-great-britain,2,29.201,pirelli,2016
haas,esteban-gutierrez,21,ferrari,17,41,10-great-britain,2,29.884,pirelli,2016
manor,rio-haryanto,88,mercedes,17,42,10-great-britain,2,30.135,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,18,43,10-great-britain,2,29.429,pirelli,2016
renault,jolyon-palmer,30,renault,19,44,10-great-britain,3,41.486,pirelli,2016
williams,felipe-massa,19,mercedes,38,45,10-great-britain,3,29.346,pirelli,2016
mclaren,fernando-alonso,14,honda,39,46,10-great-britain,3,28.936,pirelli,2016
renault,kevin-magnussen,20,renault,40,47,10-great-britain,3,28.450,pirelli,2016
mclaren,jenson-button,22,honda,7,1,11-hungary,1,22.229,pirelli,2016
manor,pascal-wehrlein,94,mercedes,9,2,11-hungary,1,23.486,pirelli,2016
mclaren,jenson-button,22,honda,10,3,11-hungary,2,16.486,pirelli,2016
sauber,felipe-nasr,12,ferrari,11,4,11-hungary,1,22.778,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,14,5,11-hungary,1,21.640,pirelli,2016
haas,romain-grosjean,8,ferrari,14,6,11-hungary,1,22.427,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,14,7,11-hungary,1,22.014,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,15,8,11-hungary,1,22.241,pirelli,2016
mclaren,fernando-alonso,14,honda,15,9,11-hungary,1,22.099,pirelli,2016
haas,esteban-gutierrez,21,ferrari,15,10,11-hungary,1,22.828,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,16,11,11-hungary,1,21.441,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,16,12,11-hungary,1,22.389,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,16,13,11-hungary,1,22.960,pirelli,2016
williams,valtteri-bottas,77,mercedes,16,14,11-hungary,1,21.704,pirelli,2016
mercedes,nico-rosberg,6,mercedes,17,15,11-hungary,1,21.233,pirelli,2016
sauber,marcus-ericsson,9,ferrari,17,16,11-hungary,1,23.873,pirelli,2016
renault,kevin-magnussen,20,renault,24,17,11-hungary,1,21.990,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,24,18,11-hungary,1,22.105,pirelli,2016
williams,felipe-massa,19,mercedes,25,19,11-hungary,1,21.793,pirelli,2016
renault,jolyon-palmer,30,renault,26,20,11-hungary,1,21.892,pirelli,2016
force-india,sergio-perez,11,mercedes,27,21,11-hungary,1,22.689,pirelli,2016
mclaren,jenson-button,22,honda,28,22,11-hungary,3,22.718,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,29,23,11-hungary,1,21.951,pirelli,2016
manor,rio-haryanto,88,mercedes,29,24,11-hungary,1,24.254,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,33,25,11-hungary,2,22.006,pirelli,2016
manor,pascal-wehrlein,94,mercedes,35,26,11-hungary,2,22.765,pirelli,2016
haas,romain-grosjean,8,ferrari,36,27,11-hungary,2,22.303,pirelli,2016
renault,kevin-magnussen,20,renault,36,28,11-hungary,2,22.051,pirelli,2016
haas,esteban-gutierrez,21,ferrari,37,29,11-hungary,2,22.520,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,38,30,11-hungary,2,21.687,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,39,31,11-hungary,2,23.350,pirelli,2016
renault,jolyon-palmer,30,renault,39,32,11-hungary,2,21.665,pirelli,2016
sauber,felipe-nasr,12,ferrari,39,33,11-hungary,2,22.965,pirelli,2016
force-india,sergio-perez,11,mercedes,40,34,11-hungary,2,29.941,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,41,35,11-hungary,2,21.773,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,41,36,11-hungary,2,21.535,pirelli,2016
mercedes,nico-rosberg,6,mercedes,42,37,11-hungary,2,22.351,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,42,38,11-hungary,2,22.417,pirelli,2016
williams,valtteri-bottas,77,mercedes,43,39,11-hungary,2,21.405,pirelli,2016
mclaren,fernando-alonso,14,honda,44,40,11-hungary,2,21.897,pirelli,2016
sauber,marcus-ericsson,9,ferrari,45,41,11-hungary,2,23.198,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,46,42,11-hungary,2,27.951,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,50,43,11-hungary,2,21.857,pirelli,2016
sauber,marcus-ericsson,9,ferrari,62,44,11-hungary,3,23.308,pirelli,2016
williams,felipe-massa,19,mercedes,65,45,11-hungary,2,22.366,pirelli,2016
renault,jolyon-palmer,30,renault,2,1,12-germany,1,19.298,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,7,2,12-germany,1,23.243,pirelli,2016
sauber,felipe-nasr,12,ferrari,7,3,12-germany,1,29.865,pirelli,2016
force-india,sergio-perez,11,mercedes,8,4,12-germany,1,19.233,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,9,5,12-germany,1,22.751,pirelli,2016
williams,felipe-massa,19,mercedes,9,6,12-germany,1,18.590,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,11,7,12-germany,1,19.017,pirelli,2016
mercedes,nico-rosberg,6,mercedes,11,8,12-germany,1,19.693,pirelli,2016
renault,kevin-magnussen,20,renault,11,9,12-germany,1,19.034,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,12,10,12-germany,1,18.964,pirelli,2016
williams,valtteri-bottas,77,mercedes,12,11,12-germany,1,18.796,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,12,12,12-germany,1,19.608,pirelli,2016
manor,pascal-wehrlein,94,mercedes,12,13,12-germany,1,19.813,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,13,14,12-germany,1,19.230,pirelli,2016
mclaren,jenson-button,22,honda,13,15,12-germany,1,19.427,pirelli,2016
manor,rio-haryanto,88,mercedes,13,16,12-germany,1,31.317,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,14,17,12-germany,1,18.650,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,14,18,12-germany,1,22.393,pirelli,2016
mclaren,fernando-alonso,14,honda,14,19,12-germany,1,19.258,pirelli,2016
sauber,marcus-ericsson,9,ferrari,16,20,12-germany,1,20.148,pirelli,2016
haas,romain-grosjean,8,ferrari,17,21,12-germany,1,20.301,pirelli,2016
sauber,felipe-nasr,12,ferrari,19,22,12-germany,2,19.944,pirelli,2016
haas,esteban-gutierrez,21,ferrari,25,23,12-germany,1,20.099,pirelli,2016
renault,jolyon-palmer,30,renault,25,24,12-germany,2,26.688,pirelli,2016
williams,felipe-massa,19,mercedes,26,25,12-germany,2,36.395,pirelli,2016
manor,pascal-wehrlein,94,mercedes,26,26,12-germany,2,19.626,pirelli,2016
mercedes,nico-rosberg,6,mercedes,27,27,12-germany,2,18.936,pirelli,2016
force-india,sergio-perez,11,mercedes,27,28,12-germany,2,19.223,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,28,29,12-germany,2,19.137,pirelli,2016
mclaren,fernando-alonso,14,honda,28,30,12-germany,2,19.440,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,28,31,12-germany,2,20.227,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,29,32,12-germany,2,19.747,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,31,33,12-germany,2,19.472,pirelli,2016
mclaren,jenson-button,22,honda,31,34,12-germany,2,19.124,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,32,35,12-germany,2,19.142,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,32,36,12-germany,2,19.144,pirelli,2016
renault,kevin-magnussen,20,renault,32,37,12-germany,2,19.159,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,33,38,12-germany,2,18.738,pirelli,2016
manor,rio-haryanto,88,mercedes,32,39,12-germany,2,20.919,pirelli,2016
williams,valtteri-bottas,77,mercedes,33,40,12-germany,2,19.183,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,34,41,12-germany,2,18.504,pirelli,2016
sauber,marcus-ericsson,9,ferrari,33,42,12-germany,2,19.318,pirelli,2016
sauber,felipe-nasr,12,ferrari,42,43,12-germany,3,19.755,pirelli,2016
force-india,sergio-perez,11,mercedes,43,44,12-germany,3,19.379,pirelli,2016
haas,romain-grosjean,8,ferrari,43,45,12-germany,2,19.863,pirelli,2016
mercedes,nico-rosberg,6,mercedes,44,46,12-germany,3,28.364,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,44,47,12-germany,3,19.907,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,45,48,12-germany,3,18.967,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,46,49,12-germany,3,18.979,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,46,50,12-germany,3,19.000,pirelli,2016
renault,jolyon-palmer,30,renault,45,51,12-germany,3,19.725,pirelli,2016
mclaren,jenson-button,22,honda,46,52,12-germany,3,19.268,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,47,53,12-germany,3,18.475,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,47,54,12-germany,3,19.525,pirelli,2016
manor,pascal-wehrlein,94,mercedes,46,55,12-germany,3,19.658,pirelli,2016
mclaren,fernando-alonso,14,honda,47,56,12-germany,3,19.127,pirelli,2016
haas,esteban-gutierrez,21,ferrari,47,57,12-germany,2,19.326,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,49,58,12-germany,3,19.264,pirelli,2016
manor,rio-haryanto,88,mercedes,49,59,12-germany,3,21.186,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,51,60,12-germany,3,19.547,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,1,1,13-belgium,1,31.235,pirelli,2016
sauber,felipe-nasr,12,ferrari,1,2,13-belgium,1,26.390,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,1,3,13-belgium,1,22.403,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,1,4,13-belgium,1,1:27.084,pirelli,2016
williams,felipe-massa,19,mercedes,2,5,13-belgium,1,22.484,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,6,6,13-belgium,1,23.564,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,5,7,13-belgium,2,23.061,pirelli,2016
force-india,sergio-perez,11,mercedes,6,8,13-belgium,1,23.783,pirelli,2016
haas,romain-grosjean,8,ferrari,6,9,13-belgium,1,23.705,pirelli,2016
renault,jolyon-palmer,30,renault,6,10,13-belgium,1,22.698,pirelli,2016
manor,esteban-ocon,31,mercedes,6,11,13-belgium,1,28.718,pirelli,2016
williams,valtteri-bottas,77,mercedes,7,12,13-belgium,1,22.190,pirelli,2016
haas,esteban-gutierrez,21,ferrari,7,13,13-belgium,1,23.486,pirelli,2016
mercedes,nico-rosberg,6,mercedes,9,14,13-belgium,1,16:36.150,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,9,15,13-belgium,1,16:38.401,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,9,16,13-belgium,2,16:38.468,pirelli,2016
mclaren,fernando-alonso,14,honda,9,17,13-belgium,1,16:38.234,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,9,18,13-belgium,1,16:40.478,pirelli,2016
williams,felipe-massa,19,mercedes,9,19,13-belgium,2,16:40.664,pirelli,2016
force-india,sergio-perez,11,mercedes,9,20,13-belgium,2,16:40.284,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,9,21,13-belgium,1,16:40.466,pirelli,2016
renault,jolyon-palmer,30,renault,9,22,13-belgium,2,16:40.234,pirelli,2016
haas,romain-grosjean,8,ferrari,9,23,13-belgium,2,16:39.366,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,9,24,13-belgium,2,16:38.511,pirelli,2016
williams,valtteri-bottas,77,mercedes,9,25,13-belgium,2,16:38.328,pirelli,2016
haas,esteban-gutierrez,21,ferrari,9,26,13-belgium,2,16:38.622,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,9,27,13-belgium,2,16:38.546,pirelli,2016
manor,esteban-ocon,31,mercedes,9,28,13-belgium,2,16:40.980,pirelli,2016
sauber,felipe-nasr,12,ferrari,9,29,13-belgium,2,16:41.198,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,9,30,13-belgium,3,15:43.158,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,16,31,13-belgium,3,23.231,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,21,32,13-belgium,2,24.343,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,21,33,13-belgium,2,23.359,pirelli,2016
williams,felipe-massa,19,mercedes,22,34,13-belgium,3,22.515,pirelli,2016
haas,esteban-gutierrez,21,ferrari,22,35,13-belgium,3,23.561,pirelli,2016
renault,jolyon-palmer,30,renault,22,36,13-belgium,3,23.333,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,23,37,13-belgium,3,24.015,pirelli,2016
mclaren,fernando-alonso,14,honda,23,38,13-belgium,2,22.451,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,23,39,13-belgium,3,22.762,pirelli,2016
williams,valtteri-bottas,77,mercedes,23,40,13-belgium,3,22.318,pirelli,2016
haas,romain-grosjean,8,ferrari,23,41,13-belgium,3,23.107,pirelli,2016
sauber,felipe-nasr,12,ferrari,23,42,13-belgium,3,30.238,pirelli,2016
force-india,sergio-perez,11,mercedes,24,43,13-belgium,3,22.652,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,24,44,13-belgium,4,23.056,pirelli,2016
manor,esteban-ocon,31,mercedes,24,45,13-belgium,3,24.208,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,25,46,13-belgium,2,22.531,pirelli,2016
mercedes,nico-rosberg,6,mercedes,26,47,13-belgium,2,22.596,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,27,48,13-belgium,4,22.727,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,32,49,13-belgium,3,22.432,pirelli,2016
renault,jolyon-palmer,30,renault,34,50,13-belgium,4,22.578,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,35,51,13-belgium,3,23.363,pirelli,2016
renault,jolyon-palmer,30,renault,2,1,14-italy,1,33.275,pirelli,2016
sauber,felipe-nasr,12,ferrari,2,2,14-italy,1,27.786,pirelli,2016
sauber,felipe-nasr,12,ferrari,4,3,14-italy,2,13:30.454,pirelli,2016
williams,valtteri-bottas,77,mercedes,13,4,14-italy,1,24.161,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,13,5,14-italy,1,24.610,pirelli,2016
mclaren,fernando-alonso,14,honda,13,6,14-italy,1,26.843,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,13,7,14-italy,1,25.183,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,14,8,14-italy,1,24.043,pirelli,2016
renault,kevin-magnussen,20,renault,14,9,14-italy,1,24.505,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,15,10,14-italy,1,24.116,pirelli,2016
force-india,sergio-perez,11,mercedes,15,11,14-italy,1,24.537,pirelli,2016
