constructorId,driverId,driverNumber,engineManufacturerId,lap,position,race,stop,time,tyreManufacturerId,year
force-india,adrian-sutil,15,mercedes,49,69,05-spain,4,22.931,pirelli,2013
red-bull,mark-webber,2,renault,50,70,05-spain,4,18.931,pirelli,2013
mclaren,sergio-perez,6,mercedes,50,71,05-spain,4,19.993,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,50,72,05-spain,4,19.457,pirelli,2013
ferrari,felipe-massa,4,ferrari,51,73,05-spain,4,19.001,pirelli,2013
red-bull,sebastian-vettel,1,renault,51,74,05-spain,4,18.694,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,51,75,05-spain,4,19.857,pirelli,2013
force-india,paul-di-resta,14,mercedes,53,76,05-spain,4,19.481,pirelli,2013
williams,pastor-maldonado,16,renault,53,77,05-spain,5,19.723,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,53,78,05-spain,6,20.314,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,54,79,05-spain,4,19.324,pirelli,2013
williams,pastor-maldonado,16,renault,1,1,06-monaco,1,40.507,pirelli,2013
caterham,giedo-van-der-garde,21,renault,1,2,06-monaco,1,35.100,pirelli,2013
force-india,paul-di-resta,14,mercedes,9,3,06-monaco,1,25.643,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,22,4,06-monaco,1,25.225,pirelli,2013
marussia,jules-bianchi,22,cosworth,22,5,06-monaco,1,25.098,pirelli,2013
marussia,max-chilton,23,cosworth,23,6,06-monaco,1,25.337,pirelli,2013
caterham,giedo-van-der-garde,21,renault,24,7,06-monaco,2,25.676,pirelli,2013
red-bull,mark-webber,2,renault,25,8,06-monaco,1,24.316,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,26,9,06-monaco,1,24.420,pirelli,2013
mclaren,jenson-button,5,mercedes,26,10,06-monaco,1,24.585,pirelli,2013
ferrari,felipe-massa,4,ferrari,26,11,06-monaco,1,25.331,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,27,12,06-monaco,1,24.974,pirelli,2013
ferrari,fernando-alonso,3,ferrari,28,13,06-monaco,1,24.489,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,28,14,06-monaco,1,25.364,pirelli,2013
mclaren,sergio-perez,6,mercedes,29,15,06-monaco,1,24.672,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,29,16,06-monaco,1,24.827,pirelli,2013
red-bull,sebastian-vettel,1,renault,30,17,06-monaco,1,24.375,pirelli,2013
force-india,adrian-sutil,15,mercedes,30,18,06-monaco,1,25.274,pirelli,2013
williams,valtteri-bottas,17,renault,30,19,06-monaco,1,29.063,pirelli,2013
lotus-f1,romain-grosjean,8,renault,30,20,06-monaco,1,24.565,pirelli,2013
williams,pastor-maldonado,16,renault,30,21,06-monaco,2,26.146,pirelli,2013
mercedes,nico-rosberg,9,mercedes,31,22,06-monaco,1,25.200,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,31,23,06-monaco,1,24.801,pirelli,2013
marussia,jules-bianchi,22,cosworth,35,24,06-monaco,2,25.215,pirelli,2013
caterham,giedo-van-der-garde,21,renault,35,25,06-monaco,3,25.862,pirelli,2013
marussia,max-chilton,23,cosworth,48,26,06-monaco,2,19.553,pirelli,2013
lotus-f1,romain-grosjean,8,renault,62,27,06-monaco,2,39.980,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,63,28,06-monaco,2,25.926,pirelli,2013
marussia,max-chilton,23,cosworth,63,29,06-monaco,3,26.198,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,70,30,06-monaco,2,25.125,pirelli,2013
caterham,giedo-van-der-garde,21,renault,8,1,07-canada,1,22.323,pirelli,2013
force-india,adrian-sutil,15,mercedes,9,2,07-canada,1,22.789,pirelli,2013
caterham,charles-pic,20,renault,11,3,07-canada,1,22.184,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,12,4,07-canada,1,21.223,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,12,5,07-canada,1,21.623,pirelli,2013
williams,pastor-maldonado,16,renault,12,6,07-canada,1,24.557,pirelli,2013
red-bull,mark-webber,2,renault,13,7,07-canada,1,20.716,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,13,8,07-canada,1,21.900,pirelli,2013
mclaren,sergio-perez,6,mercedes,13,9,07-canada,1,20.427,pirelli,2013
mercedes,nico-rosberg,9,mercedes,14,10,07-canada,1,21.125,pirelli,2013
williams,valtteri-bottas,17,renault,14,11,07-canada,1,22.242,pirelli,2013
red-bull,sebastian-vettel,1,renault,16,12,07-canada,1,20.835,pirelli,2013
ferrari,fernando-alonso,3,ferrari,16,13,07-canada,1,20.512,pirelli,2013
ferrari,felipe-massa,4,ferrari,17,14,07-canada,1,20.473,pirelli,2013
williams,pastor-maldonado,16,renault,17,15,07-canada,2,14.446,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,19,16,07-canada,1,20.879,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,21,17,07-canada,1,22.017,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,22,18,07-canada,1,25.182,pirelli,2013
mclaren,jenson-button,5,mercedes,27,19,07-canada,1,20.212,pirelli,2013
mercedes,nico-rosberg,9,mercedes,31,20,07-canada,2,20.832,pirelli,2013
caterham,giedo-van-der-garde,21,renault,32,21,07-canada,2,22.039,pirelli,2013
caterham,charles-pic,20,renault,36,22,07-canada,2,22.033,pirelli,2013
force-india,adrian-sutil,15,mercedes,37,23,07-canada,2,21.000,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,38,24,07-canada,2,21.014,pirelli,2013
marussia,max-chilton,23,cosworth,38,25,07-canada,1,21.374,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,39,26,07-canada,2,21.315,pirelli,2013
caterham,giedo-van-der-garde,21,renault,38,27,07-canada,3,29.056,pirelli,2013
williams,valtteri-bottas,17,renault,40,28,07-canada,2,24.418,pirelli,2013
ferrari,felipe-massa,4,ferrari,41,29,07-canada,2,20.372,pirelli,2013
marussia,jules-bianchi,22,cosworth,41,30,07-canada,1,21.378,pirelli,2013
caterham,giedo-van-der-garde,21,renault,40,31,07-canada,4,24.510,pirelli,2013
lotus-f1,romain-grosjean,8,renault,42,32,07-canada,1,20.859,pirelli,2013
mclaren,sergio-perez,6,mercedes,43,33,07-canada,2,20.805,pirelli,2013
red-bull,mark-webber,2,renault,46,34,07-canada,2,22.709,pirelli,2013
ferrari,fernando-alonso,3,ferrari,47,35,07-canada,2,20.636,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,48,36,07-canada,2,20.656,pirelli,2013
red-bull,sebastian-vettel,1,renault,49,37,07-canada,2,20.898,pirelli,2013
williams,pastor-maldonado,16,renault,49,38,07-canada,3,21.637,pirelli,2013
lotus-f1,romain-grosjean,8,renault,53,39,07-canada,2,21.574,pirelli,2013
force-india,paul-di-resta,14,mercedes,56,40,07-canada,1,21.066,pirelli,2013
mercedes,nico-rosberg,9,mercedes,57,41,07-canada,3,21.459,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,57,42,07-canada,2,20.739,pirelli,2013
force-india,adrian-sutil,15,mercedes,61,43,07-canada,3,14.489,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,63,44,07-canada,2,21.524,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,8,1,08-great-britain,1,29.026,pirelli,2013
lotus-f1,romain-grosjean,8,renault,9,2,08-great-britain,1,24.725,pirelli,2013
force-india,paul-di-resta,14,mercedes,9,3,08-great-britain,1,25.004,pirelli,2013
ferrari,fernando-alonso,3,ferrari,10,4,08-great-britain,1,24.572,pirelli,2013
red-bull,mark-webber,2,renault,10,5,08-great-britain,1,31.448,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,10,6,08-great-britain,1,25.330,pirelli,2013
caterham,giedo-van-der-garde,21,renault,10,7,08-great-britain,1,26.515,pirelli,2013
ferrari,felipe-massa,4,ferrari,10,8,08-great-britain,1,35.210,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,11,9,08-great-britain,1,24.992,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,11,10,08-great-britain,1,29.446,pirelli,2013
mclaren,jenson-button,5,mercedes,11,11,08-great-britain,1,24.745,pirelli,2013
marussia,jules-bianchi,22,cosworth,11,12,08-great-britain,1,25.729,pirelli,2013
mercedes,nico-rosberg,9,mercedes,12,13,08-great-britain,1,24.990,pirelli,2013
force-india,adrian-sutil,15,mercedes,12,14,08-great-britain,1,24.807,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,12,15,08-great-britain,1,29.684,pirelli,2013
marussia,max-chilton,23,cosworth,12,16,08-great-britain,1,26.031,pirelli,2013
red-bull,sebastian-vettel,1,renault,13,17,08-great-britain,1,24.159,pirelli,2013
mclaren,sergio-perez,6,mercedes,13,18,08-great-britain,1,24.596,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,14,19,08-great-britain,1,29.418,pirelli,2013
williams,pastor-maldonado,16,renault,15,20,08-great-britain,1,25.244,pirelli,2013
williams,valtteri-bottas,17,renault,15,21,08-great-britain,1,30.231,pirelli,2013
caterham,charles-pic,20,renault,15,22,08-great-britain,1,26.191,pirelli,2013
ferrari,felipe-massa,4,ferrari,16,23,08-great-britain,2,24.680,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,25,24,08-great-britain,2,26.256,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,25,25,08-great-britain,2,26.317,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,27,26,08-great-britain,2,26.040,pirelli,2013
caterham,giedo-van-der-garde,21,renault,28,27,08-great-britain,2,25.814,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,29,28,08-great-britain,2,24.428,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,29,29,08-great-britain,3,31.937,pirelli,2013
ferrari,fernando-alonso,3,ferrari,30,30,08-great-britain,2,24.789,pirelli,2013
lotus-f1,romain-grosjean,8,renault,30,31,08-great-britain,2,24.751,pirelli,2013
red-bull,mark-webber,2,renault,31,32,08-great-britain,2,24.781,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,32,33,08-great-britain,2,26.229,pirelli,2013
mclaren,jenson-button,5,mercedes,32,34,08-great-britain,2,24.357,pirelli,2013
marussia,max-chilton,23,cosworth,32,35,08-great-britain,2,25.701,pirelli,2013
force-india,adrian-sutil,15,mercedes,33,36,08-great-britain,2,25.158,pirelli,2013
mclaren,sergio-perez,6,mercedes,33,37,08-great-britain,2,25.028,pirelli,2013
force-india,paul-di-resta,14,mercedes,33,38,08-great-britain,2,25.099,pirelli,2013
marussia,jules-bianchi,22,cosworth,33,39,08-great-britain,2,25.927,pirelli,2013
mercedes,nico-rosberg,9,mercedes,34,40,08-great-britain,2,24.893,pirelli,2013
caterham,charles-pic,20,renault,34,41,08-great-britain,2,26.371,pirelli,2013
red-bull,sebastian-vettel,1,renault,35,42,08-great-britain,2,24.092,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,36,43,08-great-britain,2,24.635,pirelli,2013
ferrari,felipe-massa,4,ferrari,36,44,08-great-britain,3,24.400,pirelli,2013
williams,pastor-maldonado,16,renault,37,45,08-great-britain,2,25.275,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,37,46,08-great-britain,3,24.863,pirelli,2013
williams,valtteri-bottas,17,renault,38,47,08-great-britain,2,31.851,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,40,48,08-great-britain,4,25.087,pirelli,2013
caterham,giedo-van-der-garde,21,renault,40,49,08-great-britain,3,26.391,pirelli,2013
ferrari,fernando-alonso,3,ferrari,41,50,08-great-britain,3,25.018,pirelli,2013
mercedes,nico-rosberg,9,mercedes,42,51,08-great-britain,3,25.436,pirelli,2013
red-bull,mark-webber,2,renault,42,52,08-great-britain,3,24.473,pirelli,2013
lotus-f1,romain-grosjean,8,renault,42,53,08-great-britain,3,25.911,pirelli,2013
force-india,paul-di-resta,14,mercedes,42,54,08-great-britain,3,33.401,pirelli,2013
ferrari,felipe-massa,4,ferrari,42,55,08-great-britain,4,24.872,pirelli,2013
force-india,paul-di-resta,14,mercedes,4,1,09-germany,1,20.547,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,4,2,09-germany,1,23.147,pirelli,2013
caterham,charles-pic,20,renault,4,3,09-germany,1,22.699,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,5,4,09-germany,1,19.846,pirelli,2013
force-india,adrian-sutil,15,mercedes,5,5,09-germany,1,19.910,pirelli,2013
caterham,giedo-van-der-garde,21,renault,5,6,09-germany,1,21.900,pirelli,2013
marussia,jules-bianchi,22,cosworth,5,7,09-germany,1,20.840,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,6,8,09-germany,1,19.487,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,6,9,09-germany,1,19.816,pirelli,2013
red-bull,sebastian-vettel,1,renault,7,10,09-germany,1,18.979,pirelli,2013
mclaren,sergio-perez,6,mercedes,7,11,09-germany,1,20.432,pirelli,2013
red-bull,mark-webber,2,renault,8,12,09-germany,1,2:42.042,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,8,13,09-germany,1,19.378,pirelli,2013
marussia,max-chilton,23,cosworth,8,14,09-germany,1,21.021,pirelli,2013
ferrari,fernando-alonso,3,ferrari,12,15,09-germany,1,20.199,pirelli,2013
lotus-f1,romain-grosjean,8,renault,13,16,09-germany,1,20.273,pirelli,2013
mercedes,nico-rosberg,9,mercedes,16,17,09-germany,1,19.690,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,17,18,09-germany,1,21.226,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,18,19,09-germany,2,19.952,pirelli,2013
marussia,jules-bianchi,22,cosworth,18,20,09-germany,2,20.371,pirelli,2013
caterham,giedo-van-der-garde,21,renault,19,21,09-germany,2,20.974,pirelli,2013
marussia,max-chilton,23,cosworth,20,22,09-germany,2,19.953,pirelli,2013
mclaren,jenson-button,5,mercedes,21,23,09-germany,1,20.812,pirelli,2013
williams,pastor-maldonado,16,renault,21,24,09-germany,1,20.331,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,22,25,09-germany,2,19.321,pirelli,2013
williams,valtteri-bottas,17,renault,22,26,09-germany,1,33.796,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,22,27,09-germany,2,19.869,pirelli,2013
red-bull,sebastian-vettel,1,renault,24,28,09-germany,2,20.039,pirelli,2013
lotus-f1,romain-grosjean,8,renault,24,29,09-germany,2,20.007,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,24,30,09-germany,2,20.528,pirelli,2013
ferrari,fernando-alonso,3,ferrari,24,31,09-germany,2,19.539,pirelli,2013
mclaren,sergio-perez,6,mercedes,24,32,09-germany,2,20.433,pirelli,2013
force-india,adrian-sutil,15,mercedes,24,33,09-germany,2,20.204,pirelli,2013
force-india,paul-di-resta,14,mercedes,24,34,09-germany,2,21.483,pirelli,2013
mercedes,nico-rosberg,9,mercedes,24,35,09-germany,2,22.207,pirelli,2013
red-bull,mark-webber,2,renault,23,36,09-germany,2,19.991,pirelli,2013
caterham,charles-pic,20,renault,24,37,09-germany,2,21.388,pirelli,2013
marussia,max-chilton,23,cosworth,26,38,09-germany,3,20.272,pirelli,2013
caterham,charles-pic,20,renault,34,39,09-germany,3,22.986,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,37,40,09-germany,2,20.364,pirelli,2013
marussia,max-chilton,23,cosworth,37,41,09-germany,4,21.433,pirelli,2013
red-bull,mark-webber,2,renault,38,42,09-germany,3,19.921,pirelli,2013
caterham,giedo-van-der-garde,21,renault,38,43,09-germany,3,20.545,pirelli,2013
lotus-f1,romain-grosjean,8,renault,40,44,09-germany,3,19.591,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,40,45,09-germany,3,20.196,pirelli,2013
red-bull,sebastian-vettel,1,renault,41,46,09-germany,3,19.118,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,41,47,09-germany,3,21.160,pirelli,2013
force-india,adrian-sutil,15,mercedes,43,48,09-germany,3,21.799,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,45,49,09-germany,3,19.316,pirelli,2013
mclaren,jenson-button,5,mercedes,47,50,09-germany,2,19.692,pirelli,2013
mercedes,nico-rosberg,9,mercedes,48,51,09-germany,3,19.684,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,49,52,09-germany,3,19.390,pirelli,2013
ferrari,fernando-alonso,3,ferrari,49,53,09-germany,3,19.476,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,49,54,09-germany,3,20.557,pirelli,2013
williams,pastor-maldonado,16,renault,50,55,09-germany,2,36.196,pirelli,2013
williams,valtteri-bottas,17,renault,54,56,09-germany,2,45.695,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,8,1,10-hungary,1,22.745,pirelli,2013
caterham,giedo-van-der-garde,21,renault,8,2,10-hungary,1,23.200,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,9,3,10-hungary,1,21.840,pirelli,2013
williams,pastor-maldonado,16,renault,9,4,10-hungary,1,22.103,pirelli,2013
force-india,paul-di-resta,14,mercedes,9,5,10-hungary,1,22.754,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,10,6,10-hungary,1,24.033,pirelli,2013
mercedes,nico-rosberg,9,mercedes,10,7,10-hungary,1,22.015,pirelli,2013
williams,valtteri-bottas,17,renault,10,8,10-hungary,1,22.023,pirelli,2013
red-bull,sebastian-vettel,1,renault,11,9,10-hungary,1,21.343,pirelli,2013
ferrari,felipe-massa,4,ferrari,11,10,10-hungary,1,23.012,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,11,11,10-hungary,1,22.303,pirelli,2013
ferrari,fernando-alonso,3,ferrari,12,12,10-hungary,1,21.599,pirelli,2013
lotus-f1,romain-grosjean,8,renault,13,13,10-hungary,1,22.054,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,13,14,10-hungary,1,22.161,pirelli,2013
caterham,charles-pic,20,renault,13,15,10-hungary,1,22.465,pirelli,2013
marussia,jules-bianchi,22,cosworth,20,16,10-hungary,1,22.159,pirelli,2013
marussia,max-chilton,23,cosworth,21,17,10-hungary,1,22.323,pirelli,2013
red-bull,mark-webber,2,renault,23,18,10-hungary,1,21.762,pirelli,2013
mclaren,sergio-perez,6,mercedes,23,19,10-hungary,1,22.323,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,23,20,10-hungary,1,22.425,pirelli,2013
mclaren,jenson-button,5,mercedes,24,21,10-hungary,1,22.107,pirelli,2013
lotus-f1,romain-grosjean,8,renault,25,22,10-hungary,2,22.267,pirelli,2013
force-india,paul-di-resta,14,mercedes,26,23,10-hungary,2,22.723,pirelli,2013
caterham,giedo-van-der-garde,21,renault,27,24,10-hungary,2,22.831,pirelli,2013
williams,pastor-maldonado,16,renault,28,25,10-hungary,2,21.880,pirelli,2013
mercedes,nico-rosberg,9,mercedes,29,26,10-hungary,2,22.628,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,30,27,10-hungary,2,22.282,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,31,28,10-hungary,2,21.454,pirelli,2013
ferrari,felipe-massa,4,ferrari,31,29,10-hungary,2,21.753,pirelli,2013
williams,valtteri-bottas,17,renault,33,30,10-hungary,2,22.612,pirelli,2013
red-bull,sebastian-vettel,1,renault,34,31,10-hungary,2,21.863,pirelli,2013
ferrari,fernando-alonso,3,ferrari,34,32,10-hungary,2,22.249,pirelli,2013
marussia,jules-bianchi,22,cosworth,33,33,10-hungary,2,22.221,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,35,34,10-hungary,2,22.606,pirelli,2013
marussia,max-chilton,23,cosworth,34,35,10-hungary,2,22.301,pirelli,2013
lotus-f1,romain-grosjean,8,renault,37,36,10-hungary,3,16.453,pirelli,2013
mclaren,jenson-button,5,mercedes,37,37,10-hungary,2,22.496,pirelli,2013
mclaren,sergio-perez,6,mercedes,38,38,10-hungary,2,22.722,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,38,39,10-hungary,2,21.996,pirelli,2013
caterham,charles-pic,20,renault,38,40,10-hungary,2,22.450,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,40,41,10-hungary,3,16.512,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,42,42,10-hungary,2,21.643,pirelli,2013
red-bull,mark-webber,2,renault,43,43,10-hungary,2,22.349,pirelli,2013
caterham,giedo-van-der-garde,21,renault,44,44,10-hungary,3,22.384,pirelli,2013
lotus-f1,romain-grosjean,8,renault,47,45,10-hungary,4,22.451,pirelli,2013
marussia,jules-bianchi,22,cosworth,46,46,10-hungary,3,23.030,pirelli,2013
ferrari,fernando-alonso,3,ferrari,48,47,10-hungary,3,21.753,pirelli,2013
ferrari,felipe-massa,4,ferrari,48,48,10-hungary,3,21.612,pirelli,2013
mercedes,nico-rosberg,9,mercedes,48,49,10-hungary,3,21.854,pirelli,2013
force-india,paul-di-resta,14,mercedes,48,50,10-hungary,3,23.027,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,50,51,10-hungary,3,22.136,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,50,52,10-hungary,3,23.756,pirelli,2013
williams,pastor-maldonado,16,renault,51,53,10-hungary,3,24.796,pirelli,2013
marussia,max-chilton,23,cosworth,50,54,10-hungary,3,23.257,pirelli,2013
red-bull,sebastian-vettel,1,renault,55,55,10-hungary,3,21.666,pirelli,2013
red-bull,mark-webber,2,renault,59,56,10-hungary,3,22.022,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,9,1,11-belgium,1,24.219,pirelli,2013
ferrari,felipe-massa,4,ferrari,9,2,11-belgium,1,22.872,pirelli,2013
force-india,paul-di-resta,14,mercedes,10,3,11-belgium,1,23.475,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,10,4,11-belgium,1,24.070,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,11,5,11-belgium,1,23.397,pirelli,2013
force-india,adrian-sutil,15,mercedes,11,6,11-belgium,1,23.327,pirelli,2013
williams,pastor-maldonado,16,renault,11,7,11-belgium,1,27.059,pirelli,2013
mercedes,nico-rosberg,9,mercedes,12,8,11-belgium,1,22.893,pirelli,2013
ferrari,fernando-alonso,3,ferrari,13,9,11-belgium,1,22.631,pirelli,2013
red-bull,mark-webber,2,renault,13,10,11-belgium,1,23.004,pirelli,2013
mclaren,sergio-perez,6,mercedes,13,11,11-belgium,1,17.378,pirelli,2013
red-bull,sebastian-vettel,1,renault,14,12,11-belgium,1,22.685,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,14,13,11-belgium,1,23.744,pirelli,2013
williams,valtteri-bottas,17,renault,14,14,11-belgium,1,23.411,pirelli,2013
marussia,jules-bianchi,22,cosworth,14,15,11-belgium,1,24.083,pirelli,2013
caterham,giedo-van-der-garde,21,renault,15,16,11-belgium,1,24.968,pirelli,2013
marussia,max-chilton,23,cosworth,15,17,11-belgium,1,24.013,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,16,18,11-belgium,1,23.144,pirelli,2013
mclaren,jenson-button,5,mercedes,17,19,11-belgium,1,22.465,pirelli,2013
mclaren,sergio-perez,6,mercedes,18,20,11-belgium,2,22.597,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,19,21,11-belgium,1,22.761,pirelli,2013
lotus-f1,romain-grosjean,8,renault,22,22,11-belgium,1,23.445,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,24,23,11-belgium,2,23.334,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,24,24,11-belgium,2,24.539,pirelli,2013
mercedes,nico-rosberg,9,mercedes,25,25,11-belgium,2,23.723,pirelli,2013
force-india,paul-di-resta,14,mercedes,25,26,11-belgium,2,23.540,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,26,27,11-belgium,2,22.682,pirelli,2013
ferrari,felipe-massa,4,ferrari,26,28,11-belgium,2,22.634,pirelli,2013
force-india,adrian-sutil,15,mercedes,26,29,11-belgium,2,23.655,pirelli,2013
williams,pastor-maldonado,16,renault,27,30,11-belgium,2,35.228,pirelli,2013
ferrari,fernando-alonso,3,ferrari,28,31,11-belgium,2,22.444,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,28,32,11-belgium,2,22.712,pirelli,2013
williams,valtteri-bottas,17,renault,28,33,11-belgium,2,23.540,pirelli,2013
marussia,jules-bianchi,22,cosworth,28,34,11-belgium,2,23.961,pirelli,2013
red-bull,mark-webber,2,renault,29,35,11-belgium,2,23.477,pirelli,2013
caterham,giedo-van-der-garde,21,renault,29,36,11-belgium,2,23.998,pirelli,2013
red-bull,sebastian-vettel,1,renault,30,37,11-belgium,2,22.884,pirelli,2013
marussia,max-chilton,23,cosworth,29,38,11-belgium,2,23.916,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,33,39,11-belgium,2,22.871,pirelli,2013
marussia,max-chilton,23,cosworth,32,40,11-belgium,3,17.427,pirelli,2013
mclaren,jenson-button,5,mercedes,34,41,11-belgium,2,23.317,pirelli,2013
williams,pastor-maldonado,16,renault,38,42,11-belgium,3,30.894,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,41,43,11-belgium,3,17.433,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,1,1,12-italy,1,30.975,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,13,2,12-italy,1,24.460,pirelli,2013
caterham,charles-pic,20,renault,17,3,12-italy,1,25.569,pirelli,2013
caterham,giedo-van-der-garde,21,renault,18,4,12-italy,1,26.302,pirelli,2013
lotus-f1,romain-grosjean,8,renault,20,5,12-italy,1,27.040,pirelli,2013
mclaren,jenson-button,5,mercedes,21,6,12-italy,1,24.450,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,22,7,12-italy,1,24.319,pirelli,2013
mclaren,sergio-perez,6,mercedes,22,8,12-italy,1,25.933,pirelli,2013
marussia,jules-bianchi,22,cosworth,22,9,12-italy,1,25.541,pirelli,2013
red-bull,sebastian-vettel,1,renault,23,10,12-italy,1,24.305,pirelli,2013
red-bull,mark-webber,2,renault,23,11,12-italy,1,24.205,pirelli,2013
marussia,max-chilton,23,cosworth,23,12,12-italy,1,26.146,pirelli,2013
ferrari,felipe-massa,4,ferrari,24,13,12-italy,1,24.692,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,24,14,12-italy,1,25.633,pirelli,2013
force-india,adrian-sutil,15,mercedes,24,15,12-italy,1,26.873,pirelli,2013
williams,pastor-maldonado,16,renault,24,16,12-italy,1,25.397,pirelli,2013
williams,valtteri-bottas,17,renault,25,17,12-italy,1,24.665,pirelli,2013
mercedes,nico-rosberg,9,mercedes,26,18,12-italy,1,24.079,pirelli,2013
ferrari,fernando-alonso,3,ferrari,27,19,12-italy,1,24.208,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,27,20,12-italy,1,24.668,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,30,21,12-italy,2,24.764,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,38,22,12-italy,2,24.315,pirelli,2013
caterham,charles-pic,20,renault,38,23,12-italy,2,26.363,pirelli,2013
caterham,giedo-van-der-garde,21,renault,39,24,12-italy,2,33.200,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,10,1,13-singapore,1,29.469,pirelli,2013
marussia,jules-bianchi,22,cosworth,10,2,13-singapore,1,29.573,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,11,3,13-singapore,1,29.364,pirelli,2013
