constructorId,driverId,driverNumber,engineManufacturerId,gap,grandSlam,gridPosition,interval,laps,points,position,race,reasonRetired,time,timePenalty,tyreManufacturerId,year
caterham,charles-pic,20,renault,,,22,,8,,DNF,11-belgium,Oil leak,,,pirelli,2013
red-bull,sebastian-vettel,1,renault,,,1,,53,25,1,12-italy,,1:18:33.352,,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+5.467,,5,+5.467,53,18,2,12-italy,,1:18:38.819,,pirelli,2013
red-bull,mark-webber,2,renault,+6.350,,2,+0.883,53,15,3,12-italy,,1:18:39.702,,pirelli,2013
ferrari,felipe-massa,4,ferrari,+9.361,,4,+3.011,53,12,4,12-italy,,1:18:42.713,,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+10.355,,3,+0.994,53,10,5,12-italy,,1:18:43.707,,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+10.999,,6,+0.644,53,8,6,12-italy,,1:18:44.351,,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+32.329,,7,+21.330,53,6,7,12-italy,,1:19:05.681,,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+33.130,,13,+0.801,53,4,8,12-italy,,1:19:06.482,,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+33.527,,12,+0.397,53,2,9,12-italy,,1:19:06.879,,pirelli,2013
mclaren,jenson-button,5,mercedes,+38.327,,9,+4.800,53,1,10,12-italy,,1:19:11.679,,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,+38.695,,11,+0.368,53,,11,12-italy,,1:19:12.047,,pirelli,2013
mclaren,sergio-perez,6,mercedes,+39.765,,8,+1.070,53,,12,12-italy,,1:19:13.117,,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+40.880,,16,+1.115,53,,13,12-italy,,1:19:14.232,,pirelli,2013
williams,pastor-maldonado,16,renault,+49.085,,14,+8.205,53,,14,12-italy,,1:19:22.437,,pirelli,2013
williams,valtteri-bottas,17,renault,+56.827,,18,+7.742,53,,15,12-italy,,1:19:30.179,,pirelli,2013
force-india,adrian-sutil,15,mercedes,,,17,,52,,16,12-italy,Brakes,,,pirelli,2013
caterham,charles-pic,20,renault,+1 lap,,20,,52,,17,12-italy,,,,pirelli,2013
caterham,giedo-van-der-garde,21,renault,+1 lap,,19,,52,,18,12-italy,,,,pirelli,2013
marussia,jules-bianchi,22,cosworth,+1 lap,,21,,52,,19,12-italy,,,,pirelli,2013
marussia,max-chilton,23,cosworth,+1 lap,,22,,52,,20,12-italy,,,,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,,,10,,14,,DNF,12-italy,Transmission,,,pirelli,2013
force-india,paul-di-resta,14,mercedes,,,15,,0,,DNF,12-italy,Collision,,,pirelli,2013
red-bull,sebastian-vettel,1,renault,,True,1,,61,25,1,13-singapore,,1:59:13.132,,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+32.627,,7,+32.627,61,18,2,13-singapore,,1:59:45.759,,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,+43.920,,13,+11.293,61,15,3,13-singapore,,1:59:57.052,,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+51.155,,2,+7.235,61,12,4,13-singapore,,2:00:4.287,,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+53.159,,5,+2.004,61,10,5,13-singapore,,2:00:6.291,,pirelli,2013
ferrari,felipe-massa,4,ferrari,+1:03.877,,6,+10.718,61,8,6,13-singapore,,2:00:17.009,,pirelli,2013
mclaren,jenson-button,5,mercedes,+1:23.354,,8,+19.477,61,6,7,13-singapore,,2:00:36.486,,pirelli,2013
mclaren,sergio-perez,6,mercedes,+1:23.820,,14,+0.466,61,4,8,13-singapore,,2:00:36.952,,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+1:24.261,,11,+0.441,61,2,9,13-singapore,,2:00:37.393,,pirelli,2013
force-india,adrian-sutil,15,mercedes,+1:24.668,,15,+0.407,61,1,10,13-singapore,,2:00:37.800,,pirelli,2013
williams,pastor-maldonado,16,renault,+1:28.479,,18,+3.811,61,,11,13-singapore,,2:00:41.611,,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+1:37.894,,10,+9.415,61,,12,13-singapore,,2:00:51.026,,pirelli,2013
williams,valtteri-bottas,17,renault,+1:45.161,,16,+7.267,61,,13,13-singapore,,2:00:58.293,,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+1:53.512,,12,+8.351,61,,14,13-singapore,,2:01:06.644,,pirelli,2013
red-bull,mark-webber,2,renault,,,4,,60,,15,13-singapore,Engine,,,pirelli,2013
caterham,giedo-van-der-garde,21,renault,+1 lap,,20,,60,,16,13-singapore,,,,pirelli,2013
marussia,max-chilton,23,cosworth,+1 lap,,22,,60,,17,13-singapore,,,,pirelli,2013
marussia,jules-bianchi,22,cosworth,+1 lap,,21,,60,,18,13-singapore,,,,pirelli,2013
caterham,charles-pic,20,renault,+1 lap,,19,,60,,19,13-singapore,,,,pirelli,2013
force-india,paul-di-resta,14,mercedes,,,17,,54,,20,13-singapore,Accident,,,pirelli,2013
lotus-f1,romain-grosjean,8,renault,,,3,,37,,DNF,13-singapore,Pneumatics,,,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,,,9,,23,,DNF,13-singapore,Accident,,,pirelli,2013
red-bull,sebastian-vettel,1,renault,,True,1,,55,25,1,14-korea,,1:43:13.701,,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,+4.224,,9,+4.224,55,18,2,14-korea,,1:43:17.925,,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+4.927,,3,+0.703,55,15,3,14-korea,,1:43:18.628,,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+24.114,,7,+19.187,55,12,4,14-korea,,1:43:37.815,,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+25.255,,2,+1.141,55,10,5,14-korea,,1:43:38.956,,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+26.189,,5,+0.934,55,8,6,14-korea,,1:43:39.890,,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+26.698,,4,+0.509,55,6,7,14-korea,,1:43:40.399,,pirelli,2013
mclaren,jenson-button,5,mercedes,+32.262,,11,+5.564,55,4,8,14-korea,,1:43:45.963,,pirelli,2013
ferrari,felipe-massa,4,ferrari,+34.390,,6,+2.128,55,2,9,14-korea,,1:43:48.091,,pirelli,2013
mclaren,sergio-perez,6,mercedes,+35.155,,10,+0.765,55,1,10,14-korea,,1:43:48.856,,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+35.990,,8,+0.835,55,,11,14-korea,,1:43:49.691,,pirelli,2013
williams,valtteri-bottas,17,renault,+47.049,,17,+11.059,55,,12,14-korea,,1:44:00.750,,pirelli,2013
williams,pastor-maldonado,16,renault,+50.013,,18,+2.964,55,,13,14-korea,,1:44:03.714,,pirelli,2013
caterham,charles-pic,20,renault,+1:03.578,,19,+13.565,55,,14,14-korea,,1:44:17.279,,pirelli,2013
caterham,giedo-van-der-garde,21,renault,+1:04.501,,20,+0.923,55,,15,14-korea,,1:44:18.202,,pirelli,2013
marussia,jules-bianchi,22,cosworth,+1:07.970,,22,+3.469,55,,16,14-korea,,1:44:21.671,,pirelli,2013
marussia,max-chilton,23,cosworth,+1:12.898,,21,+4.928,55,,17,14-korea,,1:44:26.599,,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,,,16,,53,,18,14-korea,Brakes,,,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,,,12,,52,,19,14-korea,Brakes,,,pirelli,2013
force-india,adrian-sutil,15,mercedes,,,14,,50,,20,14-korea,Collision damage,,,pirelli,2013
red-bull,mark-webber,2,renault,,,13,,36,,DNF,14-korea,Collision,,,pirelli,2013
force-india,paul-di-resta,14,mercedes,,,15,,24,,DNF,14-korea,Accident,,,pirelli,2013
red-bull,sebastian-vettel,1,renault,,,2,,53,25,1,15-japan,,1:26:49.301,,pirelli,2013
red-bull,mark-webber,2,renault,+7.129,,1,+7.129,53,18,2,15-japan,,1:26:56.430,,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+9.910,,4,+2.781,53,15,3,15-japan,,1:26:59.211,,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+45.605,,8,+35.695,53,12,4,15-japan,,1:27:34.906,,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,+47.325,,9,+1.720,53,10,5,15-japan,,1:27:36.626,,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+51.615,,7,+4.290,53,8,6,15-japan,,1:27:40.916,,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+1:11.630,,14,+20.015,53,6,7,15-japan,,1:28:00.931,,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+1:12.023,,6,+0.393,53,4,8,15-japan,,1:28:01.324,,pirelli,2013
mclaren,jenson-button,5,mercedes,+1:20.821,,10,+8.798,53,2,9,15-japan,,1:28:10.122,,pirelli,2013
ferrari,felipe-massa,4,ferrari,+1:29.263,,5,+8.442,53,1,10,15-japan,,1:28:18.564,,pirelli,2013
force-india,paul-di-resta,14,mercedes,+1:38.572,,12,+9.309,53,,11,15-japan,,1:28:27.873,,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+1 lap,,17,,52,,12,15-japan,,,,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+1 lap,,16,,52,,13,15-japan,,,,pirelli,2013
force-india,adrian-sutil,15,mercedes,+1 lap,,22,,52,,14,15-japan,,,,pirelli,2013
mclaren,sergio-perez,6,mercedes,+1 lap,,11,,52,,15,15-japan,,,,pirelli,2013
williams,pastor-maldonado,16,renault,+1 lap,,15,,52,,16,15-japan,,,,pirelli,2013
williams,valtteri-bottas,17,renault,+1 lap,,13,,52,,17,15-japan,,,,pirelli,2013
caterham,charles-pic,20,renault,+1 lap,,20,,52,,18,15-japan,,,,pirelli,2013
marussia,max-chilton,23,cosworth,+1 lap,,18,,52,,19,15-japan,,,,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,,,3,,7,,DNF,15-japan,Collision damage,,,pirelli,2013
caterham,giedo-van-der-garde,21,renault,,,19,,0,,DNF,15-japan,Collision,,,pirelli,2013
marussia,jules-bianchi,22,cosworth,,,21,,0,,DNF,15-japan,Collision,,,pirelli,2013
red-bull,sebastian-vettel,1,renault,,,1,,60,25,1,16-india,,1:31:12.187,,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+29.823,,2,+29.823,60,18,2,16-india,,1:31:42.010,,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+39.892,,17,+10.069,60,15,3,16-india,,1:31:52.079,,pirelli,2013
ferrari,felipe-massa,4,ferrari,+41.692,,5,+1.800,60,12,4,16-india,,1:31:53.879,,pirelli,2013
mclaren,sergio-perez,6,mercedes,+43.829,,9,+2.137,60,10,5,16-india,,1:31:56.016,,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+52.475,,3,+8.646,60,8,6,16-india,,1:32:04.662,,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,+1:07.988,,6,+15.513,60,6,7,16-india,,1:32:20.175,,pirelli,2013
force-india,paul-di-resta,14,mercedes,+1:12.868,,12,+4.880,60,4,8,16-india,,1:32:25.055,,pirelli,2013
force-india,adrian-sutil,15,mercedes,+1:14.734,,13,+1.866,60,2,9,16-india,,1:32:26.921,,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+1:16.237,,11,+1.503,60,1,10,16-india,,1:32:28.424,,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+1:18.297,,8,+2.060,60,,11,16-india,,1:32:30.484,,pirelli,2013
williams,pastor-maldonado,16,renault,+1:18.951,,18,+0.654,60,,12,16-india,,1:32:31.138,,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+1 lap,,14,,59,,13,16-india,,,,pirelli,2013
mclaren,jenson-button,5,mercedes,+1 lap,,10,,59,,14,16-india,,,,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+1 lap,,16,,59,,15,16-india,,,,pirelli,2013
williams,valtteri-bottas,17,renault,+1 lap,,15,,59,,16,16-india,,,,pirelli,2013
marussia,max-chilton,23,cosworth,+2 laps,,22,,58,,17,16-india,,,,pirelli,2013
marussia,jules-bianchi,22,cosworth,+2 laps,,19,,58,,18,16-india,,,,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,,,7,,54,,19,16-india,Gearbox,,,pirelli,2013
red-bull,mark-webber,2,renault,,,4,,39,,DNF,16-india,Alternator,,,pirelli,2013
caterham,charles-pic,20,renault,,,21,,35,,DNF,16-india,Hydraulics,,,pirelli,2013
caterham,giedo-van-der-garde,21,renault,,,20,,1,,DNF,16-india,Collision,,,pirelli,2013
red-bull,sebastian-vettel,1,renault,,,2,,55,25,1,17-abu-dhabi,,1:38:06.106,,pirelli,2013
red-bull,mark-webber,2,renault,+30.829,,1,+30.829,55,18,2,17-abu-dhabi,,1:38:36.935,,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+33.650,,3,+2.821,55,15,3,17-abu-dhabi,,1:38:39.756,,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+34.802,,6,+1.152,55,12,4,17-abu-dhabi,,1:38:40.908,,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+1:07.181,,10,+32.379,55,10,5,17-abu-dhabi,,1:39:13.287,,pirelli,2013
force-india,paul-di-resta,14,mercedes,+1:18.174,,11,+10.993,55,8,6,17-abu-dhabi,,1:39:24.280,,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+1:19.267,,4,+1.093,55,6,7,17-abu-dhabi,,1:39:25.373,,pirelli,2013
ferrari,felipe-massa,4,ferrari,+1:22.886,,7,+3.619,55,4,8,17-abu-dhabi,,1:39:28.992,,pirelli,2013
mclaren,sergio-perez,6,mercedes,+1:31.198,,8,+8.312,55,2,9,17-abu-dhabi,,1:39:37.304,,pirelli,2013
force-india,adrian-sutil,15,mercedes,+1:33.257,,17,+2.059,55,1,10,17-abu-dhabi,,1:39:39.363,,pirelli,2013
williams,pastor-maldonado,16,renault,+1:35.989,,14,+2.732,55,,11,17-abu-dhabi,,1:39:42.095,,pirelli,2013
mclaren,jenson-button,5,mercedes,+1:43.767,,12,+7.778,55,,12,17-abu-dhabi,,1:39:49.873,,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+1:44.295,,16,+0.528,55,,13,17-abu-dhabi,,1:39:50.401,,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+1 lap,,5,,54,,14,17-abu-dhabi,,,,pirelli,2013
williams,valtteri-bottas,17,renault,+1 lap,,15,,54,,15,17-abu-dhabi,,,,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+1 lap,,9,,54,,16,17-abu-dhabi,,,,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+1 lap,,13,,54,,17,17-abu-dhabi,,,,pirelli,2013
caterham,giedo-van-der-garde,21,renault,+1 lap,,18,,54,,18,17-abu-dhabi,,,,pirelli,2013
caterham,charles-pic,20,renault,+1 lap,,19,,54,,19,17-abu-dhabi,,,,pirelli,2013
marussia,jules-bianchi,22,cosworth,+2 laps,,21,,53,,20,17-abu-dhabi,,,,pirelli,2013
marussia,max-chilton,23,cosworth,+2 laps,,20,,53,,21,17-abu-dhabi,,,,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,,,22,,0,,DNF,17-abu-dhabi,Collision,,,pirelli,2013
red-bull,sebastian-vettel,1,renault,,,1,,56,25,1,18-united-states,,1:39:17.148,,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+6.284,,3,+6.284,56,18,2,18-united-states,,1:39:23.432,,pirelli,2013
red-bull,mark-webber,2,renault,+8.396,,2,+2.112,56,15,3,18-united-states,,1:39:25.544,,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+27.358,,5,+18.962,56,12,4,18-united-states,,1:39:44.506,,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+29.592,,6,+2.234,56,10,5,18-united-states,,1:39:46.740,,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+30.400,,4,+0.808,56,8,6,18-united-states,,1:39:47.548,,pirelli,2013
mclaren,sergio-perez,6,mercedes,+46.692,,7,+16.292,56,6,7,18-united-states,,1:40:03.840,,pirelli,2013
williams,valtteri-bottas,17,renault,+54.509,,9,+7.817,56,4,8,18-united-states,,1:40:11.657,,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+59.141,,12,+4.632,56,2,9,18-united-states,,1:40:16.289,,pirelli,2013
mclaren,jenson-button,5,mercedes,+1:17.278,,15,+18.137,56,1,10,18-united-states,,1:40:34.426,,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+1:21.004,,10,+3.726,56,,11,18-united-states,,1:40:38.152,,pirelli,2013
ferrari,felipe-massa,4,ferrari,+1:26.914,,13,+5.910,56,,12,18-united-states,,1:40:44.062,,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+1:31.707,,20,+4.793,56,,13,18-united-states,,1:40:48.855,,pirelli,2013
lotus-f1,heikki-kovalainen,7,renault,+1:35.063,,8,+3.356,56,,14,18-united-states,,1:40:52.211,,pirelli,2013
force-india,paul-di-resta,14,mercedes,+1:36.853,,11,+1.790,56,,15,18-united-states,,1:40:54.001,,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+1:44.574,,14,+7.721,56,,16,18-united-states,,1:41:01.722,20.000,pirelli,2013
williams,pastor-maldonado,16,renault,+1 lap,,17,,55,,17,18-united-states,,,,pirelli,2013
marussia,jules-bianchi,22,cosworth,+1 lap,,19,,55,,18,18-united-states,,,,pirelli,2013
caterham,giedo-van-der-garde,21,renault,+1 lap,,18,,55,,19,18-united-states,,,,pirelli,2013
caterham,charles-pic,20,renault,+1 lap,,22,,55,,20,18-united-states,,,,pirelli,2013
marussia,max-chilton,23,cosworth,+2 laps,,21,,54,,21,18-united-states,,,,pirelli,2013
force-india,adrian-sutil,15,mercedes,,,16,,0,,DNF,18-united-states,Collision,,,pirelli,2013
red-bull,sebastian-vettel,1,renault,,,1,,71,25,1,19-brazil,,1:32:36.300,,pirelli,2013
red-bull,mark-webber,2,renault,+10.452,,4,+10.452,71,18,2,19-brazil,,1:32:46.752,,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+18.913,,3,+8.461,71,15,3,19-brazil,,1:32:55.213,,pirelli,2013
mclaren,jenson-button,5,mercedes,+37.360,,14,+18.447,71,12,4,19-brazil,,1:33:13.660,,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+39.048,,2,+1.688,71,10,5,19-brazil,,1:33:15.348,,pirelli,2013
mclaren,sergio-perez,6,mercedes,+44.051,,19,+5.003,71,8,6,19-brazil,,1:33:20.351,,pirelli,2013
ferrari,felipe-massa,4,ferrari,+49.110,,9,+5.059,71,6,7,19-brazil,,1:33:25.410,,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+1:04.252,,10,+15.142,71,4,8,19-brazil,,1:33:40.552,,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+1:12.903,,5,+8.651,71,2,9,19-brazil,,1:33:49.203,,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+1 lap,,7,,70,1,10,19-brazil,,,,pirelli,2013
force-india,paul-di-resta,14,mercedes,+1 lap,,12,,70,,11,19-brazil,,,,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+1 lap,,17,,70,,12,19-brazil,,,,pirelli,2013
force-india,adrian-sutil,15,mercedes,+1 lap,,15,,70,,13,19-brazil,,,,pirelli,2013
lotus-f1,heikki-kovalainen,7,renault,+1 lap,,11,,70,,14,19-brazil,,,,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+1 lap,,8,,70,,15,19-brazil,,,,pirelli,2013
williams,pastor-maldonado,16,renault,+1 lap,,16,,70,,16,19-brazil,,,,pirelli,2013
marussia,jules-bianchi,22,cosworth,+2 laps,,21,,69,,17,19-brazil,,,,pirelli,2013
caterham,giedo-van-der-garde,21,renault,+2 laps,,20,,69,,18,19-brazil,,,,pirelli,2013
marussia,max-chilton,23,cosworth,+2 laps,,22,,69,,19,19-brazil,,,,pirelli,2013
caterham,charles-pic,20,renault,,,18,,58,,DNF,19-brazil,Suspension,,,pirelli,2013
williams,valtteri-bottas,17,renault,,,13,,45,,DNF,19-brazil,Collision,,,pirelli,2013
lotus-f1,romain-grosjean,8,renault,,,6,,2,,DNF,19-brazil,Engine,,,pirelli,2013
