constructorId,driverId,driverNumber,engineManufacturerId,gap,grandSlam,gridPosition,interval,laps,points,position,race,reasonRetired,time,timePenalty,tyreManufacturerId,year
lotus-f1,kimi-raikkonen,9,renault,+1.032,,5,+1.032,69,18,2,11-hungary,,1:41:06.535,,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+10.518,,2,+9.486,69,15,3,11-hungary,,1:41:16.021,,pirelli,2012
red-bull,sebastian-vettel,1,renault,+11.614,,3,+1.096,69,12,4,11-hungary,,1:41:17.117,,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+26.653,,6,+15.039,69,10,5,11-hungary,,1:41:32.156,,pirelli,2012
mclaren,jenson-button,3,mercedes,+30.243,,4,+3.590,69,8,6,11-hungary,,1:41:35.746,,pirelli,2012
williams,bruno-senna,19,renault,+33.899,,9,+3.656,69,6,7,11-hungary,,1:41:39.402,,pirelli,2012
red-bull,mark-webber,2,renault,+34.458,,11,+0.559,69,4,8,11-hungary,,1:41:39.961,,pirelli,2012
ferrari,felipe-massa,6,ferrari,+38.350,,7,+3.892,69,2,9,11-hungary,,1:41:43.853,,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+51.234,,13,+12.884,69,1,10,11-hungary,,1:41:56.737,,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+57.283,,10,+6.049,69,,11,11-hungary,,1:42:02.786,,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1:02.887,,12,+5.604,69,,12,11-hungary,,1:42:08.390,,pirelli,2012
williams,pastor-maldonado,18,renault,+1:03.606,,8,+0.719,69,,13,11-hungary,,1:42:09.109,,pirelli,2012
sauber,sergio-perez,15,ferrari,+1:04.494,,14,+0.888,69,,14,11-hungary,,1:42:09.997,,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1 lap,,18,,68,,15,11-hungary,,,,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+1 lap,,16,,68,,16,11-hungary,,,,pirelli,2012
caterham,heikki-kovalainen,20,renault,+1 lap,,19,,68,,17,11-hungary,,,,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,,,15,,67,,18,11-hungary,Hydraulics,,,pirelli,2012
caterham,vitaly-petrov,21,renault,+2 laps,,20,,67,,19,11-hungary,,,,pirelli,2012
marussia,charles-pic,25,cosworth,+2 laps,,21,,67,,20,11-hungary,,,,pirelli,2012
marussia,timo-glock,24,cosworth,+3 laps,,22,,66,,21,11-hungary,,,,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+3 laps,,23,,66,,22,11-hungary,,,,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,24,,60,,DNF,11-hungary,Steering,,,pirelli,2012
mercedes,michael-schumacher,7,mercedes,,,17,,58,,DNF,11-hungary,Technical defect,,,pirelli,2012
mclaren,jenson-button,3,mercedes,,,1,,44,25,1,12-belgium,,1:29:08.530,,pirelli,2012
red-bull,sebastian-vettel,1,renault,+13.624,,10,+13.624,44,18,2,12-belgium,,1:29:22.154,,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+25.334,,3,+11.710,44,15,3,12-belgium,,1:29:33.864,,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+27.843,,11,+2.509,44,12,4,12-belgium,,1:29:36.373,,pirelli,2012
ferrari,felipe-massa,6,ferrari,+29.845,,14,+2.002,44,10,5,12-belgium,,1:29:38.375,,pirelli,2012
red-bull,mark-webber,2,renault,+31.244,,12,+1.399,44,8,6,12-belgium,,1:29:39.774,,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+53.374,,13,+22.130,44,6,7,12-belgium,,1:30:01.904,,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+58.865,,15,+5.491,44,4,8,12-belgium,,1:30:07.395,,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1:02.982,,16,+4.117,44,2,9,12-belgium,,1:30:11.512,,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1:03.783,,9,+0.801,44,1,10,12-belgium,,1:30:12.313,,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+1:05.111,,23,+1.328,44,,11,12-belgium,,1:30:13.641,,pirelli,2012
williams,bruno-senna,19,renault,+1:11.529,,17,+6.418,44,,12,12-belgium,,1:30:20.059,,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+1:56.119,,2,+44.590,44,,13,12-belgium,,1:31:04.649,,pirelli,2012
caterham,vitaly-petrov,21,renault,+1 lap,,19,,43,,14,12-belgium,,,,pirelli,2012
marussia,timo-glock,24,cosworth,+1 lap,,20,,43,,15,12-belgium,,,,pirelli,2012
marussia,charles-pic,25,cosworth,+1 lap,,22,,43,,16,12-belgium,,,,pirelli,2012
caterham,heikki-kovalainen,20,renault,+1 lap,,18,,43,,17,12-belgium,,,,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+1 lap,,21,,43,,18,12-belgium,,,,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,24,,29,,DNF,12-belgium,Accident,,,pirelli,2012
williams,pastor-maldonado,18,renault,,,6,,4,,DNF,12-belgium,Collision damage,,,pirelli,2012
sauber,sergio-perez,15,ferrari,,,4,,0,,DNF,12-belgium,Collision damage,,,pirelli,2012
ferrari,fernando-alonso,5,ferrari,,,5,,0,,DNF,12-belgium,Collision,,,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,,,7,,0,,DNF,12-belgium,Collision,,,pirelli,2012
lotus-f1,romain-grosjean,10,renault,,,8,,0,,DNF,12-belgium,Collision,,,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,,,1,,53,25,1,13-italy,,1:19:41.221,,pirelli,2012
sauber,sergio-perez,15,ferrari,+4.356,,12,+4.356,53,18,2,13-italy,,1:19:45.577,,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+20.594,,10,+16.238,53,15,3,13-italy,,1:20:01.815,,pirelli,2012
ferrari,felipe-massa,6,ferrari,+29.667,,3,+9.073,53,12,4,13-italy,,1:20:10.888,,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+30.881,,7,+1.214,53,10,5,13-italy,,1:20:12.102,,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+31.259,,4,+0.378,53,8,6,13-italy,,1:20:12.480,,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+33.550,,6,+2.291,53,6,7,13-italy,,1:20:14.771,,pirelli,2012
force-india,paul-di-resta,11,mercedes,+41.057,,9,+7.507,53,4,8,13-italy,,1:20:22.278,,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+43.898,,8,+2.841,53,2,9,13-italy,,1:20:25.119,,pirelli,2012
williams,bruno-senna,19,renault,+48.144,,13,+4.246,53,1,10,13-italy,,1:20:29.365,,pirelli,2012
williams,pastor-maldonado,18,renault,+48.682,,22,+0.538,53,,11,13-italy,,1:20:29.903,,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+50.316,,14,+1.634,53,,12,13-italy,,1:20:31.537,,pirelli,2012
lotus-f1,jerome-dambrosio,10,renault,+1:15.861,,15,+25.545,53,,13,13-italy,,1:20:57.082,,pirelli,2012
caterham,heikki-kovalainen,20,renault,+1 lap,,17,,52,,14,13-italy,,,,pirelli,2012
caterham,vitaly-petrov,21,renault,+1 lap,,18,,52,,15,13-italy,,,,pirelli,2012
marussia,charles-pic,25,cosworth,+1 lap,,20,,52,,16,13-italy,,,,pirelli,2012
marussia,timo-glock,24,cosworth,+1 lap,,19,,52,,17,13-italy,,,,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+1 lap,,23,,52,,18,13-italy,,,,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,+1 lap,,21,,52,,19,13-italy,,,,pirelli,2012
red-bull,mark-webber,2,renault,,,11,,51,,20,13-italy,Spun off,,,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,,,24,,50,,21,13-italy,Brakes,,,pirelli,2012
red-bull,sebastian-vettel,1,renault,,,5,,47,,22,13-italy,Alternator,,,pirelli,2012
mclaren,jenson-button,3,mercedes,,,2,,32,,DNF,13-italy,Fuel pressure,,,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,,,16,,8,,DNF,13-italy,Suspension,,,pirelli,2012
red-bull,sebastian-vettel,1,renault,,,3,,59,25,1,14-singapore,,2:00:26.144,,pirelli,2012
mclaren,jenson-button,3,mercedes,+8.959,,4,+8.959,59,18,2,14-singapore,,2:00:35.103,,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+15.227,,5,+6.268,59,15,3,14-singapore,,2:00:41.371,,pirelli,2012
force-india,paul-di-resta,11,mercedes,+19.063,,6,+3.836,59,12,4,14-singapore,,2:00:45.207,,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+34.784,,10,+15.721,59,10,5,14-singapore,,2:01:00.928,,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+35.759,,12,+0.975,59,8,6,14-singapore,,2:01:01.903,,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+36.698,,8,+0.939,59,6,7,14-singapore,,2:01:02.842,,pirelli,2012
ferrari,felipe-massa,6,ferrari,+42.829,,13,+6.131,59,4,8,14-singapore,,2:01:08.973,,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+45.820,,15,+2.991,59,2,9,14-singapore,,2:01:11.964,,pirelli,2012
sauber,sergio-perez,15,ferrari,+50.619,,14,+4.799,59,1,10,14-singapore,,2:01:16.763,,pirelli,2012
red-bull,mark-webber,2,renault,+1:07.175,,7,+16.556,59,,11,14-singapore,,2:01:33.319,20.000,pirelli,2012
marussia,timo-glock,24,cosworth,+1:31.918,,20,+24.743,59,,12,14-singapore,,2:01:58.062,,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+1:37.141,,17,+5.223,59,,13,14-singapore,,2:02:03.285,,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+1:39.413,,11,+2.272,59,,14,14-singapore,,2:02:05.557,,pirelli,2012
caterham,heikki-kovalainen,20,renault,+1:47.967,,19,+8.554,59,,15,14-singapore,,2:02:14.111,,pirelli,2012
marussia,charles-pic,25,cosworth,+2:12.925,,21,+24.958,59,,16,14-singapore,,2:02:39.069,20.000,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+1 lap,,24,,58,,17,14-singapore,,,,pirelli,2012
williams,bruno-senna,19,renault,,,22,,57,,18,14-singapore,Engine,,,pirelli,2012
caterham,vitaly-petrov,21,renault,+2 laps,,18,,57,,19,14-singapore,,,,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,,,16,,38,,DNF,14-singapore,Collision,,,pirelli,2012
mercedes,michael-schumacher,7,mercedes,,,9,,38,,DNF,14-singapore,Collision,,,pirelli,2012
williams,pastor-maldonado,18,renault,,,2,,36,,DNF,14-singapore,Hydraulics,,,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,23,,30,,DNF,14-singapore,Accident,,,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,,,1,,22,,DNF,14-singapore,Gearbox,,,pirelli,2012
red-bull,sebastian-vettel,1,renault,,True,1,,53,25,1,15-japan,,1:28:56.242,,pirelli,2012
ferrari,felipe-massa,6,ferrari,+20.639,,10,+20.639,53,18,2,15-japan,,1:29:16.881,,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+24.538,,3,+3.899,53,15,3,15-japan,,1:29:20.780,,pirelli,2012
mclaren,jenson-button,3,mercedes,+25.098,,8,+0.560,53,12,4,15-japan,,1:29:21.340,,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+46.490,,9,+21.392,53,10,5,15-japan,,1:29:42.732,,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+50.424,,7,+3.934,53,8,6,15-japan,,1:29:46.666,,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+51.159,,15,+0.735,53,6,7,15-japan,,1:29:47.401,,pirelli,2012
williams,pastor-maldonado,18,renault,+52.364,,12,+1.205,53,4,8,15-japan,,1:29:48.606,,pirelli,2012
red-bull,mark-webber,2,renault,+54.675,,2,+2.311,53,2,9,15-japan,,1:29:50.917,,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1:06.919,,14,+12.244,53,1,10,15-japan,,1:30:03.161,,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+1:07.769,,23,+0.850,53,,11,15-japan,,1:30:04.011,,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1:23.460,,11,+15.691,53,,12,15-japan,,1:30:19.702,,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+1:28.645,,19,+5.185,53,,13,15-japan,,1:30:24.887,,pirelli,2012
williams,bruno-senna,19,renault,+1:28.709,,16,+0.064,53,,14,15-japan,,1:30:24.951,,pirelli,2012
caterham,heikki-kovalainen,20,renault,+1 lap,,17,,52,,15,15-japan,,,,pirelli,2012
marussia,timo-glock,24,cosworth,+1 lap,,18,,52,,16,15-japan,,,,pirelli,2012
caterham,vitaly-petrov,21,renault,+1 lap,,22,,52,,17,15-japan,,,,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+1 lap,,20,,52,,18,15-japan,,,,pirelli,2012
lotus-f1,romain-grosjean,10,renault,,,4,,51,,19,15-japan,Gearbox,,,pirelli,2012
marussia,charles-pic,25,cosworth,,,21,,37,,DNF,15-japan,Engine,,,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,24,,32,,DNF,15-japan,Vibrations,,,pirelli,2012
sauber,sergio-perez,15,ferrari,,,5,,18,,DNF,15-japan,Spun off,,,pirelli,2012
ferrari,fernando-alonso,5,ferrari,,,6,,0,,DNF,15-japan,Collision,,,pirelli,2012
mercedes,nico-rosberg,8,mercedes,,,13,,0,,DNF,15-japan,Collision,,,pirelli,2012
red-bull,sebastian-vettel,1,renault,,,2,,55,25,1,16-korea,,1:36:28.651,,pirelli,2012
red-bull,mark-webber,2,renault,+8.231,,1,+8.231,55,18,2,16-korea,,1:36:36.882,,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+13.944,,4,+5.713,55,15,3,16-korea,,1:36:42.595,,pirelli,2012
ferrari,felipe-massa,6,ferrari,+20.168,,6,+6.224,55,12,4,16-korea,,1:36:48.819,,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+36.739,,5,+16.571,55,10,5,16-korea,,1:37:05.390,,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+45.301,,8,+8.562,55,8,6,16-korea,,1:37:13.952,,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+54.812,,7,+9.511,55,6,7,16-korea,,1:37:23.463,,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+1:09.589,,16,+14.777,55,4,8,16-korea,,1:37:38.240,,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1:11.787,,21,+2.198,55,2,9,16-korea,,1:37:40.438,,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+1:19.692,,3,+7.905,55,1,10,16-korea,,1:37:48.343,,pirelli,2012
sauber,sergio-perez,15,ferrari,+1:20.062,,12,+0.370,55,,11,16-korea,,1:37:48.713,,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1:24.448,,14,+4.386,55,,12,16-korea,,1:37:53.099,,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+1:29.241,,10,+4.793,55,,13,16-korea,,1:37:57.892,,pirelli,2012
williams,pastor-maldonado,18,renault,+1:34.924,,15,+5.683,55,,14,16-korea,,1:38:03.575,,pirelli,2012
williams,bruno-senna,19,renault,+1:36.902,,17,+1.978,55,,15,16-korea,,1:38:05.553,,pirelli,2012
caterham,vitaly-petrov,21,renault,+1 lap,,18,,54,,16,16-korea,,,,pirelli,2012
caterham,heikki-kovalainen,20,renault,+1 lap,,19,,54,,17,16-korea,,,,pirelli,2012
marussia,timo-glock,24,cosworth,+1 lap,,20,,54,,18,16-korea,,,,pirelli,2012
marussia,charles-pic,25,cosworth,+2 laps,,24,,53,,19,16-korea,,,,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,+2 laps,,23,,53,,20,16-korea,,,,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,,,22,,16,,DNF,16-korea,Throttle,,,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,,,13,,16,,DNF,16-korea,Collision damage,,,pirelli,2012
mercedes,nico-rosberg,8,mercedes,,,9,,1,,DNF,16-korea,Collision damage,,,pirelli,2012
mclaren,jenson-button,3,mercedes,,,11,,0,,DNF,16-korea,Collision,,,pirelli,2012
red-bull,sebastian-vettel,1,renault,,,1,,60,25,1,17-india,,1:31:10.744,,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+9.437,,5,+9.437,60,18,2,17-india,,1:31:20.181,,pirelli,2012
red-bull,mark-webber,2,renault,+13.217,,2,+3.780,60,15,3,17-india,,1:31:23.961,,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+13.909,,3,+0.692,60,12,4,17-india,,1:31:24.653,,pirelli,2012
mclaren,jenson-button,3,mercedes,+26.266,,4,+12.357,60,10,5,17-india,,1:31:37.010,,pirelli,2012
ferrari,felipe-massa,6,ferrari,+44.674,,6,+18.408,60,8,6,17-india,,1:31:55.418,,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+45.227,,7,+0.553,60,6,7,17-india,,1:31:55.971,,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+54.998,,12,+9.771,60,4,8,17-india,,1:32:05.742,,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+56.103,,11,+1.105,60,2,9,17-india,,1:32:06.847,,pirelli,2012
williams,bruno-senna,19,renault,+1:14.975,,13,+18.872,60,1,10,17-india,,1:32:25.719,,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+1:21.694,,10,+6.719,60,,11,17-india,,1:32:32.438,,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1:22.815,,16,+1.121,60,,12,17-india,,1:32:33.559,,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1:26.064,,15,+3.249,60,,13,17-india,,1:32:36.808,,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+1:26.495,,17,+0.431,60,,14,17-india,,1:32:37.239,,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+1 lap,,18,,59,,15,17-india,,,,pirelli,2012
williams,pastor-maldonado,18,renault,+1 lap,,9,,59,,16,17-india,,,,pirelli,2012
caterham,vitaly-petrov,21,renault,+1 lap,,19,,59,,17,17-india,,,,pirelli,2012
caterham,heikki-kovalainen,20,renault,+1 lap,,20,,59,,18,17-india,,,,pirelli,2012
marussia,charles-pic,25,cosworth,+1 lap,,24,,59,,19,17-india,,,,pirelli,2012
marussia,timo-glock,24,cosworth,+2 laps,,21,,58,,20,17-india,,,,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,+2 laps,,23,,58,,21,17-india,,,,pirelli,2012
mercedes,michael-schumacher,7,mercedes,,,14,,55,,22,17-india,Gearbox,,,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,,,22,,42,,DNF,17-india,Brakes,,,pirelli,2012
sauber,sergio-perez,15,ferrari,,,8,,20,,DNF,17-india,Collision damage,,,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,,,4,,55,25,1,18-abu-dhabi,,1:45:58.667,,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+0.852,,6,+0.852,55,18,2,18-abu-dhabi,,1:45:59.519,,pirelli,2012
red-bull,sebastian-vettel,1,renault,+4.163,,PL,+3.311,55,15,3,18-abu-dhabi,,1:46:02.830,,pirelli,2012
mclaren,jenson-button,3,mercedes,+7.787,,5,+3.624,55,12,4,18-abu-dhabi,,1:46:06.454,,pirelli,2012
williams,pastor-maldonado,18,renault,+13.007,,3,+5.220,55,10,5,18-abu-dhabi,,1:46:11.674,,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+20.076,,15,+7.069,55,8,6,18-abu-dhabi,,1:46:18.743,,pirelli,2012
ferrari,felipe-massa,6,ferrari,+22.896,,8,+2.820,55,6,7,18-abu-dhabi,,1:46:21.563,,pirelli,2012
williams,bruno-senna,19,renault,+23.542,,14,+0.646,55,4,8,18-abu-dhabi,,1:46:22.209,,pirelli,2012
force-india,paul-di-resta,11,mercedes,+24.160,,12,+0.618,55,2,9,18-abu-dhabi,,1:46:22.827,,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+27.463,,16,+3.303,55,1,10,18-abu-dhabi,,1:46:26.130,,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+28.075,,13,+0.612,55,,11,18-abu-dhabi,,1:46:26.742,,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+34.906,,17,+6.831,55,,12,18-abu-dhabi,,1:46:33.573,,pirelli,2012
caterham,heikki-kovalainen,20,renault,+47.764,,18,+12.858,55,,13,18-abu-dhabi,,1:46:46.431,,pirelli,2012
marussia,timo-glock,24,cosworth,+56.473,,21,+8.709,55,,14,18-abu-dhabi,,1:46:55.140,,pirelli,2012
sauber,sergio-perez,15,ferrari,+56.768,,11,+0.295,55,,15,18-abu-dhabi,,1:46:55.435,,pirelli,2012
caterham,vitaly-petrov,21,renault,+1:04.595,,20,+7.827,55,,16,18-abu-dhabi,,1:47:03.262,,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+1:11.778,,PL,+7.183,55,,17,18-abu-dhabi,,1:47:10.445,,pirelli,2012
marussia,charles-pic,25,cosworth,,,19,,41,,DNF,18-abu-dhabi,Engine,,,pirelli,2012
lotus-f1,romain-grosjean,10,renault,,,9,,37,,DNF,18-abu-dhabi,Collision,,,pirelli,2012
red-bull,mark-webber,2,renault,,,2,,37,,DNF,18-abu-dhabi,Collision,,,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,,,1,,19,,DNF,18-abu-dhabi,Fuel pressure,,,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,23,,7,,DNF,18-abu-dhabi,Hydraulics,,,pirelli,2012
mercedes,nico-rosberg,8,mercedes,,,7,,7,,DNF,18-abu-dhabi,Collision,,,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,,,10,,0,,DNF,18-abu-dhabi,Collision,,,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,,,2,,56,25,1,19-united-states,,1:35:55.269,,pirelli,2012
red-bull,sebastian-vettel,1,renault,+0.675,,1,+0.675,56,18,2,19-united-states,,1:35:55.944,,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+39.229,,7,+38.554,56,15,3,19-united-states,,1:36:34.498,,pirelli,2012
ferrari,felipe-massa,6,ferrari,+46.013,,11,+6.784,56,12,4,19-united-states,,1:36:41.282,,pirelli,2012
mclaren,jenson-button,3,mercedes,+56.432,,12,+10.419,56,10,5,19-united-states,,1:36:51.701,,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+1:04.425,,4,+7.993,56,8,6,19-united-states,,1:36:59.694,,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+1:10.313,,8,+5.888,56,6,7,19-united-states,,1:37:05.582,,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+1:13.792,,6,+3.479,56,4,8,19-united-states,,1:37:09.061,,pirelli,2012
williams,pastor-maldonado,18,renault,+1:14.525,,9,+0.733,56,2,9,19-united-states,,1:37:09.794,,pirelli,2012
williams,bruno-senna,19,renault,+1:15.133,,10,+0.608,56,1,10,19-united-states,,1:37:10.402,,pirelli,2012
sauber,sergio-perez,15,ferrari,+1:24.341,,15,+9.208,56,,11,19-united-states,,1:37:19.610,,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1:24.871,,18,+0.530,56,,12,19-united-states,,1:37:20.140,,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+1:25.510,,17,+0.639,56,,13,19-united-states,,1:37:20.779,,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+1 lap,,16,,55,,14,19-united-states,,,,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1 lap,,13,,55,,15,19-united-states,,,,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+1 lap,,5,,55,,16,19-united-states,,,,pirelli,2012
caterham,vitaly-petrov,21,renault,+1 lap,,21,,55,,17,19-united-states,,,,pirelli,2012
caterham,heikki-kovalainen,20,renault,+1 lap,,22,,55,,18,19-united-states,,,,pirelli,2012
marussia,timo-glock,24,cosworth,+1 lap,,19,,55,,19,19-united-states,,,,pirelli,2012
marussia,charles-pic,25,cosworth,+2 laps,,20,,54,,20,19-united-states,,,,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+2 laps,,23,,54,,21,19-united-states,,,,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,+2 laps,,24,,54,,22,19-united-states,,,,pirelli,2012
red-bull,mark-webber,2,renault,,,3,,16,,DNF,19-united-states,Alternator,,,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,,,14,,14,,DNF,19-united-states,Suspension,,,pirelli,2012
mclaren,jenson-button,3,mercedes,,,2,,71,25,1,20-brazil,,1:45:22.656,,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+2.754,,7,+2.754,71,18,2,20-brazil,,1:45:25.410,,pirelli,2012
ferrari,felipe-massa,6,ferrari,+3.615,,5,+0.861,71,15,3,20-brazil,,1:45:26.271,,pirelli,2012
red-bull,mark-webber,2,renault,+4.936,,3,+1.321,71,12,4,20-brazil,,1:45:27.592,,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+5.708,,6,+0.772,71,10,5,20-brazil,,1:45:28.364,,pirelli,2012
red-bull,sebastian-vettel,1,renault,+9.453,,4,+3.745,71,8,6,20-brazil,,1:45:32.109,,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+11.907,,13,+2.454,71,6,7,20-brazil,,1:45:34.563,,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+28.653,,17,+16.746,71,4,8,20-brazil,,1:45:51.309,,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+31.250,,14,+2.597,71,2,9,20-brazil,,1:45:53.906,,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+1 lap,,8,,70,1,10,20-brazil,,,,pirelli,2012
caterham,vitaly-petrov,21,renault,+1 lap,,19,,70,,11,20-brazil,,,,pirelli,2012
marussia,charles-pic,25,cosworth,+1 lap,,22,,70,,12,20-brazil,,,,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1 lap,,15,,70,,13,20-brazil,,,,pirelli,2012
caterham,heikki-kovalainen,20,renault,+1 lap,,20,,70,,14,20-brazil,,,,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+1 lap,,9,,70,,15,20-brazil,,,,pirelli,2012
marussia,timo-glock,24,cosworth,+1 lap,,21,,70,,16,20-brazil,,,,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+2 laps,,24,,69,,17,20-brazil,,,,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,+2 laps,,23,,69,,18,20-brazil,,,,pirelli,2012
force-india,paul-di-resta,11,mercedes,,,10,,68,,19,20-brazil,Accident,,,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,,,1,,54,,DNF,20-brazil,Collision,,,pirelli,2012
lotus-f1,romain-grosjean,10,renault,,,18,,5,,DNF,20-brazil,Accident,,,pirelli,2012
williams,pastor-maldonado,18,renault,,,16,,1,,DNF,20-brazil,Accident,,,pirelli,2012
williams,bruno-senna,19,renault,,,11,,0,,DNF,20-brazil,Collision,,,pirelli,2012
sauber,sergio-perez,15,ferrari,,,12,,0,,DNF,20-brazil,Collision,,,pirelli,2012
