constructorId,driverId,driverNumber,engineManufacturerId,gap,interval,laps,position,q1,q2,q3,race,tyreManufacturerId,year
red-bull,mark-webber,2,renault,,,17,11,1:22.829,1:21.715,,11-hungary,pirelli,2012
force-india,paul-di-resta,11,mercedes,,,15,12,1:21.912,1:21.813,,11-hungary,pirelli,2012
mercedes,nico-rosberg,8,mercedes,,,16,13,1:22.079,1:21.895,,11-hungary,pirelli,2012
sauber,sergio-perez,15,ferrari,,,17,14,1:22.110,1:21.895,,11-hungary,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,,,17,15,1:22.801,1:22.300,,11-hungary,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,,,10,16,1:22.799,1:22.380,,11-hungary,pirelli,2012
mercedes,michael-schumacher,7,mercedes,,,17,17,1:22.436,1:22.723,,11-hungary,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,,,8,18,1:23.250,,,11-hungary,pirelli,2012
caterham,heikki-kovalainen,20,renault,,,8,19,1:23.576,,,11-hungary,pirelli,2012
caterham,vitaly-petrov,21,renault,,,7,20,1:24.167,,,11-hungary,pirelli,2012
marussia,charles-pic,25,cosworth,,,9,21,1:25.244,,,11-hungary,pirelli,2012
marussia,timo-glock,24,cosworth,,,10,22,1:25.476,,,11-hungary,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,,,9,23,1:25.916,,,11-hungary,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,11,24,1:26.178,,,11-hungary,pirelli,2012
mclaren,jenson-button,3,mercedes,,,14,1,1:49.250,1:47.654,1:47.573,12-belgium,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+0.298,+0.298,18,2,1:49.686,1:48.569,1:47.871,12-belgium,pirelli,2012
williams,pastor-maldonado,18,renault,+0.320,+0.022,20,3,1:48.993,1:48.780,1:47.893,12-belgium,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+0.632,+0.312,14,4,1:49.546,1:48.414,1:48.205,12-belgium,pirelli,2012
sauber,sergio-perez,15,ferrari,+0.646,+0.014,16,5,1:49.642,1:47.980,1:48.219,12-belgium,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+0.740,+0.094,15,6,1:49.401,1:48.598,1:48.313,12-belgium,pirelli,2012
red-bull,mark-webber,2,renault,+0.819,+0.079,13,7,1:49.859,1:48.546,1:48.392,12-belgium,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+0.821,+0.002,16,8,1:49.605,1:48.563,1:48.394,12-belgium,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+0.965,+0.144,18,9,1:50.126,1:48.714,1:48.538,12-belgium,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1.317,+0.352,19,10,1:50.033,1:48.729,1:48.890,12-belgium,pirelli,2012
red-bull,sebastian-vettel,1,renault,,,12,11,1:49.722,1:48.792,,12-belgium,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,,,13,12,1:49.362,1:48.855,,12-belgium,pirelli,2012
mercedes,michael-schumacher,7,mercedes,,,14,13,1:49.742,1:49.081,,12-belgium,pirelli,2012
ferrari,felipe-massa,6,ferrari,,,13,14,1:49.588,1:49.147,,12-belgium,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,,,13,15,1:49.763,1:49.354,,12-belgium,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,,,13,16,1:49.572,1:49.543,,12-belgium,pirelli,2012
williams,bruno-senna,19,renault,,,15,17,1:49.958,1:50.088,,12-belgium,pirelli,2012
mercedes,nico-rosberg,8,mercedes,,,10,18,1:50.181,,,12-belgium,pirelli,2012
caterham,heikki-kovalainen,20,renault,,,7,19,1:51.739,,,12-belgium,pirelli,2012
caterham,vitaly-petrov,21,renault,,,6,20,1:51.967,,,12-belgium,pirelli,2012
marussia,timo-glock,24,cosworth,,,8,21,1:52.336,,,12-belgium,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,,,6,22,1:53.030,,,12-belgium,pirelli,2012
marussia,charles-pic,25,cosworth,,,6,23,1:53.493,,,12-belgium,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,8,24,1:54.989,,,12-belgium,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,,,15,1,1:24.211,1:24.394,1:24.010,13-italy,pirelli,2012
mclaren,jenson-button,3,mercedes,+0.123,+0.123,15,2,1:24.672,1:24.255,1:24.133,13-italy,pirelli,2012
ferrari,felipe-massa,6,ferrari,+0.237,+0.114,16,3,1:24.882,1:24.505,1:24.247,13-italy,pirelli,2012
force-india,paul-di-resta,11,mercedes,+0.294,+0.057,17,4,1:24.875,1:24.345,1:24.304,13-italy,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+0.530,+0.236,14,5,1:25.302,1:24.675,1:24.540,13-italy,pirelli,2012
red-bull,sebastian-vettel,1,renault,+0.792,+0.262,22,6,1:25.011,1:24.687,1:24.802,13-italy,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+0.823,+0.031,15,7,1:24.689,1:24.515,1:24.833,13-italy,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+0.845,+0.022,18,8,1:25.151,1:24.742,1:24.855,13-italy,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+1.099,+0.254,18,9,1:25.317,1:24.683,1:25.109,13-italy,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+1.668,+0.569,16,10,1:24.175,1:24.242,1:25.678,13-italy,pirelli,2012
red-bull,mark-webber,2,renault,,,21,11,1:25.556,1:24.809,,13-italy,pirelli,2012
williams,pastor-maldonado,18,renault,,,17,12,1:25.103,1:24.820,,13-italy,pirelli,2012
sauber,sergio-perez,15,ferrari,,,14,13,1:25.300,1:24.901,,13-italy,pirelli,2012
williams,bruno-senna,19,renault,,,16,14,1:25.135,1:25.042,,13-italy,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,,,20,15,1:25.728,1:25.312,,13-italy,pirelli,2012
lotus-f1,jerome-dambrosio,10,renault,,,19,16,1:25.834,1:25.408,,13-italy,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,,,18,17,1:25.649,1:25.441,,13-italy,pirelli,2012
caterham,heikki-kovalainen,20,renault,,,11,18,1:26.382,,,13-italy,pirelli,2012
caterham,vitaly-petrov,21,renault,,,11,19,1:26.887,,,13-italy,pirelli,2012
marussia,timo-glock,24,cosworth,,,10,20,1:27.039,,,13-italy,pirelli,2012
marussia,charles-pic,25,cosworth,,,9,21,1:27.073,,,13-italy,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,9,22,1:27.441,,,13-italy,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,,,10,23,1:27.629,,,13-italy,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,,,2,NC,,,,13-italy,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,,,14,1,1:48.285,1:46.665,1:46.362,14-singapore,pirelli,2012
williams,pastor-maldonado,18,renault,+0.442,+0.442,17,2,1:49.494,1:47.602,1:46.804,14-singapore,pirelli,2012
red-bull,sebastian-vettel,1,renault,+0.543,+0.101,14,3,1:48.240,1:46.791,1:46.905,14-singapore,pirelli,2012
mclaren,jenson-button,3,mercedes,+0.577,+0.034,15,4,1:49.381,1:47.661,1:46.939,14-singapore,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+0.854,+0.277,14,5,1:49.391,1:47.567,1:47.216,14-singapore,pirelli,2012
force-india,paul-di-resta,11,mercedes,+0.879,+0.025,18,6,1:48.028,1:47.667,1:47.241,14-singapore,pirelli,2012
red-bull,mark-webber,2,renault,+1.113,+0.234,17,7,1:48.717,1:47.513,1:47.475,14-singapore,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+1.426,+0.313,16,8,1:47.688,1:47.529,1:47.788,14-singapore,pirelli,2012
mercedes,michael-schumacher,7,mercedes,,,14,9,1:49.546,1:47.823,,14-singapore,pirelli,2012
mercedes,nico-rosberg,8,mercedes,,,13,10,1:49.463,1:47.943,,14-singapore,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,,,12,11,1:49.547,1:47.975,,14-singapore,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,,,14,12,1:48.169,1:48.261,,14-singapore,pirelli,2012
ferrari,felipe-massa,6,ferrari,,,12,13,1:49.767,1:48.344,,14-singapore,pirelli,2012
sauber,sergio-perez,15,ferrari,,,14,14,1:49.055,1:48.505,,14-singapore,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,,,13,15,1:49.023,1:48.774,,14-singapore,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,,,14,16,1:49.564,1:48.849,,14-singapore,pirelli,2012
williams,bruno-senna,19,renault,,,10,17,1:49.809,,,14-singapore,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,,,8,18,1:49.933,,,14-singapore,pirelli,2012
caterham,vitaly-petrov,21,renault,,,6,19,1:50.846,,,14-singapore,pirelli,2012
caterham,heikki-kovalainen,20,renault,,,6,20,1:51.137,,,14-singapore,pirelli,2012
marussia,timo-glock,24,cosworth,,,8,21,1:51.370,,,14-singapore,pirelli,2012
marussia,charles-pic,25,cosworth,,,8,22,1:51.762,,,14-singapore,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,7,23,1:52.372,,,14-singapore,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,,,7,24,1:53.355,,,14-singapore,pirelli,2012
red-bull,sebastian-vettel,1,renault,,,11,1,1:32.608,1:31.501,1:30.839,15-japan,pirelli,2012
red-bull,mark-webber,2,renault,+0.251,+0.251,15,2,1:32.951,1:31.950,1:31.090,15-japan,pirelli,2012
mclaren,jenson-button,3,mercedes,+0.451,+0.200,14,3,1:33.077,1:31.772,1:31.290,15-japan,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+0.861,+0.410,16,4,1:32.042,1:31.886,1:31.700,15-japan,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+1.059,+0.198,20,5,1:32.029,1:31.988,1:31.898,15-japan,pirelli,2012
sauber,sergio-perez,15,ferrari,+1.183,+0.124,20,6,1:32.147,1:32.169,1:32.022,15-japan,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+1.275,+0.092,17,7,1:32.459,1:31.833,1:32.114,15-japan,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+1.369,+0.094,18,8,1:32.221,1:31.826,1:32.208,15-japan,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+1.488,+0.119,17,9,1:33.061,1:32.121,1:32.327,15-japan,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,,,12,10,1:32.828,1:32.272,,15-japan,pirelli,2012
ferrari,felipe-massa,6,ferrari,,,12,11,1:32.946,1:32.293,,15-japan,pirelli,2012
force-india,paul-di-resta,11,mercedes,,,14,12,1:32.898,1:32.327,,15-japan,pirelli,2012
mercedes,michael-schumacher,7,mercedes,,,10,13,1:33.349,1:32.469,,15-japan,pirelli,2012
williams,pastor-maldonado,18,renault,,,11,14,1:32.834,1:32.512,,15-japan,pirelli,2012
mercedes,nico-rosberg,8,mercedes,,,16,15,1:33.015,1:32.625,,15-japan,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,,,14,16,1:33.059,1:32.954,,15-japan,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,,,14,17,1:33.370,1:33.368,,15-japan,pirelli,2012
williams,bruno-senna,19,renault,,,8,18,1:33.405,,,15-japan,pirelli,2012
caterham,heikki-kovalainen,20,renault,,,6,19,1:34.657,,,15-japan,pirelli,2012
marussia,timo-glock,24,cosworth,,,8,20,1:35.213,,,15-japan,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,,,6,21,1:35.385,,,15-japan,pirelli,2012
marussia,charles-pic,25,cosworth,,,8,22,1:35.429,,,15-japan,pirelli,2012
caterham,vitaly-petrov,21,renault,,,8,23,1:35.432,,,15-japan,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,6,24,1:36.734,,,15-japan,pirelli,2012
red-bull,mark-webber,2,renault,,,17,1,1:38.397,1:38.220,1:37.242,16-korea,pirelli,2012
red-bull,sebastian-vettel,1,renault,+0.074,+0.074,13,2,1:38.208,1:37.767,1:37.316,16-korea,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+0.227,+0.153,16,3,1:39.180,1:38.000,1:37.469,16-korea,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+0.292,+0.065,19,4,1:39.144,1:37.987,1:37.534,16-korea,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+0.383,+0.091,17,5,1:38.887,1:38.227,1:37.625,16-korea,pirelli,2012
ferrari,felipe-massa,6,ferrari,+0.642,+0.259,16,6,1:38.937,1:38.253,1:37.884,16-korea,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+0.692,+0.050,20,7,1:38.863,1:38.275,1:37.934,16-korea,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+1.024,+0.332,18,8,1:38.981,1:38.428,1:38.266,16-korea,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+1.119,+0.095,17,9,1:38.999,1:38.417,1:38.361,16-korea,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+1.271,+0.152,18,10,1:38.808,1:38.436,1:38.513,16-korea,pirelli,2012
mclaren,jenson-button,3,mercedes,,,11,11,1:38.615,1:38.441,,16-korea,pirelli,2012
sauber,sergio-perez,15,ferrari,,,13,12,1:38.630,1:38.460,,16-korea,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,,,14,13,1:38.719,1:38.594,,16-korea,pirelli,2012
force-india,paul-di-resta,11,mercedes,,,15,14,1:38.942,1:38.643,,16-korea,pirelli,2012
williams,pastor-maldonado,18,renault,,,16,15,1:39.024,1:38.725,,16-korea,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,,,13,16,1:38.784,1:39.084,,16-korea,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,,,14,17,1:38.744,1:39.340,,16-korea,pirelli,2012
williams,bruno-senna,19,renault,,,9,18,1:39.443,,,16-korea,pirelli,2012
caterham,vitaly-petrov,21,renault,,,7,19,1:40.207,,,16-korea,pirelli,2012
caterham,heikki-kovalainen,20,renault,,,10,20,1:40.333,,,16-korea,pirelli,2012
marussia,charles-pic,25,cosworth,,,8,21,1:41.317,,,16-korea,pirelli,2012
marussia,timo-glock,24,cosworth,,,8,22,1:41.371,,,16-korea,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,,,7,23,1:42.881,,,16-korea,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,1,NC,,,,16-korea,pirelli,2012
red-bull,sebastian-vettel,1,renault,,,13,1,1:26.387,1:25.435,1:25.283,17-india,pirelli,2012
red-bull,mark-webber,2,renault,+0.044,+0.044,17,2,1:26.744,1:25.610,1:25.327,17-india,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+0.261,+0.217,23,3,1:26.516,1:25.816,1:25.544,17-india,pirelli,2012
mclaren,jenson-button,3,mercedes,+0.376,+0.115,21,4,1:26.564,1:25.467,1:25.659,17-india,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+0.490,+0.114,21,5,1:26.829,1:25.834,1:25.773,17-india,pirelli,2012
ferrari,felipe-massa,6,ferrari,+0.574,+0.084,18,6,1:26.939,1:26.111,1:25.857,17-india,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+0.953,+0.379,25,7,1:26.740,1:26.101,1:26.236,17-india,pirelli,2012
sauber,sergio-perez,15,ferrari,+1.077,+0.124,23,8,1:27.179,1:26.076,1:26.360,17-india,pirelli,2012
williams,pastor-maldonado,18,renault,+1.430,+0.353,24,9,1:26.048,1:25.983,1:26.713,17-india,pirelli,2012
mercedes,nico-rosberg,8,mercedes,,,23,10,1:26.458,1:25.976,,17-india,pirelli,2012
lotus-f1,romain-grosjean,10,renault,,,16,11,1:26.897,1:26.136,,17-india,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,,,20,12,1:27.185,1:26.241,,17-india,pirelli,2012
williams,bruno-senna,19,renault,,,19,13,1:26.851,1:26.331,,17-india,pirelli,2012
mercedes,michael-schumacher,7,mercedes,,,19,14,1:27.482,1:26.574,,17-india,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,,,19,15,1:27.006,1:26.777,,17-india,pirelli,2012
force-india,paul-di-resta,11,mercedes,,,19,16,1:27.462,1:26.989,,17-india,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,,,17,17,1:27.517,1:27.219,,17-india,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,,,11,18,1:27.525,,,17-india,pirelli,2012
caterham,vitaly-petrov,21,renault,,,10,19,1:28.756,,,17-india,pirelli,2012
caterham,heikki-kovalainen,20,renault,,,10,20,1:29.500,,,17-india,pirelli,2012
marussia,timo-glock,24,cosworth,,,11,21,1:29.613,,,17-india,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,,,8,22,1:30.592,,,17-india,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,10,23,1:30.593,,,17-india,pirelli,2012
marussia,charles-pic,25,cosworth,,,11,24,1:30.662,,,17-india,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,,,15,1,1:41.497,1:40.901,1:40.630,18-abu-dhabi,pirelli,2012
red-bull,mark-webber,2,renault,+0.348,+0.348,17,2,1:41.933,1:41.277,1:40.978,18-abu-dhabi,pirelli,2012
williams,pastor-maldonado,18,renault,+0.596,+0.248,22,3,1:41.981,1:41.907,1:41.226,18-abu-dhabi,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+0.630,+0.034,20,4,1:42.222,1:41.532,1:41.260,18-abu-dhabi,pirelli,2012
mclaren,jenson-button,3,mercedes,+0.660,+0.030,20,5,1:42.342,1:41.873,1:41.290,18-abu-dhabi,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+0.952,+0.292,17,6,1:41.939,1:41.514,1:41.582,18-abu-dhabi,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+0.973,+0.021,17,7,1:41.926,1:41.698,1:41.603,18-abu-dhabi,pirelli,2012
ferrari,felipe-massa,6,ferrari,+1.093,+0.120,17,8,1:41.974,1:41.846,1:41.723,18-abu-dhabi,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+1.148,+0.055,24,9,1:42.046,1:41.620,1:41.778,18-abu-dhabi,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,,,16,10,1:42.579,1:42.019,,18-abu-dhabi,pirelli,2012
sauber,sergio-perez,15,ferrari,,,17,11,1:42.624,1:42.084,,18-abu-dhabi,pirelli,2012
force-india,paul-di-resta,11,mercedes,,,16,12,1:42.572,1:42.218,,18-abu-dhabi,pirelli,2012
mercedes,michael-schumacher,7,mercedes,,,14,13,1:42.735,1:42.289,,18-abu-dhabi,pirelli,2012
williams,bruno-senna,19,renault,,,18,14,1:43.298,1:42.330,,18-abu-dhabi,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,,,17,15,1:43.582,1:42.606,,18-abu-dhabi,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,,,14,16,1:43.280,1:42.765,,18-abu-dhabi,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,,,9,17,1:44.058,,,18-abu-dhabi,pirelli,2012
caterham,heikki-kovalainen,20,renault,,,11,18,1:44.956,,,18-abu-dhabi,pirelli,2012
marussia,charles-pic,25,cosworth,,,10,19,1:45.089,,,18-abu-dhabi,pirelli,2012
caterham,vitaly-petrov,21,renault,,,11,20,1:45.151,,,18-abu-dhabi,pirelli,2012
marussia,timo-glock,24,cosworth,,,9,21,1:45.426,,,18-abu-dhabi,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,,,8,22,1:45.766,,,18-abu-dhabi,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,9,23,1:46.382,,,18-abu-dhabi,pirelli,2012
red-bull,sebastian-vettel,1,renault,,,16,EX,1:42.160,1:41.511,1:41.073,18-abu-dhabi,pirelli,2012
red-bull,sebastian-vettel,1,renault,,,20,1,1:36.558,1:35.796,1:35.657,19-united-states,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+0.109,+0.109,20,2,1:37.058,1:36.795,1:35.766,19-united-states,pirelli,2012
red-bull,mark-webber,2,renault,+0.517,+0.408,20,3,1:37.215,1:36.298,1:36.174,19-united-states,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+0.930,+0.413,28,4,1:37.486,1:36.906,1:36.587,19-united-states,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+1.051,+0.121,26,5,1:38.051,1:37.404,1:36.708,19-united-states,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+1.137,+0.086,22,6,1:37.927,1:37.102,1:36.794,19-united-states,pirelli,2012
ferrari,felipe-massa,6,ferrari,+1.280,+0.143,24,7,1:37.667,1:36.549,1:36.937,19-united-states,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+1.484,+0.204,20,8,1:37.756,1:37.066,1:37.141,19-united-states,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+1.643,+0.159,24,9,1:37.968,1:37.123,1:37.300,19-united-states,pirelli,2012
williams,pastor-maldonado,18,renault,+2.185,+0.542,26,10,1:37.537,1:37.011,1:37.842,19-united-states,pirelli,2012
williams,bruno-senna,19,renault,,,20,11,1:37.520,1:37.604,,19-united-states,pirelli,2012
mclaren,jenson-button,3,mercedes,,,12,12,1:37.565,1:37.616,,19-united-states,pirelli,2012
force-india,paul-di-resta,11,mercedes,,,15,13,1:38.104,1:37.665,,19-united-states,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,,,17,14,1:38.434,1:37.879,,19-united-states,pirelli,2012
sauber,sergio-perez,15,ferrari,,,16,15,1:38.500,1:38.206,,19-united-states,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,,,15,16,1:38.418,1:38.437,,19-united-states,pirelli,2012
mercedes,nico-rosberg,8,mercedes,,,16,17,1:38.862,1:38.501,,19-united-states,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,,,9,18,1:39.114,,,19-united-states,pirelli,2012
marussia,timo-glock,24,cosworth,,,12,19,1:40.056,,,19-united-states,pirelli,2012
marussia,charles-pic,25,cosworth,,,11,20,1:40.664,,,19-united-states,pirelli,2012
caterham,vitaly-petrov,21,renault,,,7,21,1:40.809,,,19-united-states,pirelli,2012
caterham,heikki-kovalainen,20,renault,,,7,22,1:41.166,,,19-united-states,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,,,12,23,1:42.011,,,19-united-states,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,10,24,1:42.740,,,19-united-states,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,,,21,1,1:15.075,1:13.398,1:12.458,20-brazil,pirelli,2012
mclaren,jenson-button,3,mercedes,+0.055,+0.055,20,2,1:15.456,1:13.515,1:12.513,20-brazil,pirelli,2012
red-bull,mark-webber,2,renault,+0.123,+0.068,22,3,1:16.180,1:13.667,1:12.581,20-brazil,pirelli,2012
red-bull,sebastian-vettel,1,renault,+0.302,+0.179,19,4,1:15.644,1:13.209,1:12.760,20-brazil,pirelli,2012
ferrari,felipe-massa,6,ferrari,+0.529,+0.227,25,5,1:16.263,1:14.048,1:12.987,20-brazil,pirelli,2012
williams,pastor-maldonado,18,renault,+0.716,+0.187,24,6,1:16.266,1:13.698,1:13.174,20-brazil,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+0.748,+0.032,23,7,1:15.536,1:13.704,1:13.206,20-brazil,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+0.795,+0.047,25,8,1:16.097,1:13.856,1:13.253,20-brazil,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+0.840,+0.045,22,9,1:16.432,1:13.698,1:13.298,20-brazil,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+1.031,+0.191,26,10,1:15.929,1:13.848,1:13.489,20-brazil,pirelli,2012
force-india,paul-di-resta,11,mercedes,,,18,11,1:15.901,1:14.121,,20-brazil,pirelli,2012
williams,bruno-senna,19,renault,,,21,12,1:15.333,1:14.219,,20-brazil,pirelli,2012
sauber,sergio-perez,15,ferrari,,,21,13,1:15.974,1:14.234,,20-brazil,pirelli,2012
mercedes,michael-schumacher,7,mercedes,,,17,14,1:16.005,1:14.334,,20-brazil,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,,,24,15,1:16.400,1:14.380,,20-brazil,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,,,22,16,1:16.744,1:14.574,,20-brazil,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,,,23,17,1:16.722,1:14.619,,20-brazil,pirelli,2012
lotus-f1,romain-grosjean,10,renault,,,8,18,1:16.967,,,20-brazil,pirelli,2012
caterham,vitaly-petrov,21,renault,,,14,19,1:17.073,,,20-brazil,pirelli,2012
caterham,heikki-kovalainen,20,renault,,,14,20,1:17.086,,,20-brazil,pirelli,2012
marussia,timo-glock,24,cosworth,,,13,21,1:17.508,,,20-brazil,pirelli,2012
marussia,charles-pic,25,cosworth,,,14,22,1:18.104,,,20-brazil,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,,,13,23,1:19.576,,,20-brazil,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,,,12,24,1:19.699,,,20-brazil,pirelli,2012
