constructorId,driverId,driverNumber,engineManufacturerId,gap,interval,lap,position,race,time,tyreManufacturerId,year
mclaren,jenson-button,3,mercedes,+1.471,+0.095,40,10,12-belgium,1:54.293,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1.740,+0.269,28,11,12-belgium,1:54.562,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1.783,+0.043,42,12,12-belgium,1:54.605,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+2.776,+0.993,26,13,12-belgium,1:55.598,pirelli,2012
caterham,heikki-kovalainen,20,renault,+3.653,+0.877,33,14,12-belgium,1:56.475,pirelli,2012
caterham,vitaly-petrov,21,renault,+3.919,+0.266,28,15,12-belgium,1:56.741,pirelli,2012
marussia,timo-glock,24,cosworth,+4.134,+0.215,30,16,12-belgium,1:56.956,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+4.493,+0.359,30,17,12-belgium,1:57.315,pirelli,2012
marussia,charles-pic,25,cosworth,+5.117,+0.624,27,18,12-belgium,1:57.939,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,+6.291,+1.174,16,19,12-belgium,1:59.113,pirelli,2012
williams,pastor-maldonado,18,renault,+1:03.359,+57.068,4,20,12-belgium,2:56.181,pirelli,2012
mercedes,nico-rosberg,8,mercedes,,,53,1,13-italy,1:27.239,pirelli,2012
sauber,sergio-perez,15,ferrari,+0.323,+0.323,53,2,13-italy,1:27.562,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+0.479,+0.156,51,3,13-italy,1:27.718,pirelli,2012
williams,pastor-maldonado,18,renault,+0.814,+0.335,51,4,13-italy,1:28.053,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+1.188,+0.374,52,5,13-italy,1:28.427,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+1.339,+0.151,46,6,13-italy,1:28.578,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1.382,+0.043,46,7,13-italy,1:28.621,pirelli,2012
lotus-f1,jerome-dambrosio,10,renault,+1.438,+0.056,52,8,13-italy,1:28.677,pirelli,2012
red-bull,sebastian-vettel,1,renault,+1.474,+0.036,46,9,13-italy,1:28.713,pirelli,2012
williams,bruno-senna,19,renault,+1.503,+0.029,52,10,13-italy,1:28.742,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+1.596,+0.093,44,11,13-italy,1:28.835,pirelli,2012
ferrari,felipe-massa,6,ferrari,+1.675,+0.079,33,12,13-italy,1:28.914,pirelli,2012
mclaren,jenson-button,3,mercedes,+1.687,+0.012,31,13,13-italy,1:28.926,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+1.793,+0.106,39,14,13-italy,1:29.032,pirelli,2012
caterham,vitaly-petrov,21,renault,+1.827,+0.034,46,15,13-italy,1:29.066,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1.829,+0.002,51,16,13-italy,1:29.068,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+1.870,+0.041,52,17,13-italy,1:29.109,pirelli,2012
red-bull,mark-webber,2,renault,+1.963,+0.093,43,18,13-italy,1:29.202,pirelli,2012
caterham,heikki-kovalainen,20,renault,+2.160,+0.197,46,19,13-italy,1:29.399,pirelli,2012
marussia,charles-pic,25,cosworth,+2.514,+0.354,44,20,13-italy,1:29.753,pirelli,2012
marussia,timo-glock,24,cosworth,+2.649,+0.135,50,21,13-italy,1:29.888,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+3.159,+0.510,51,22,13-italy,1:30.398,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,+3.847,+0.688,44,23,13-italy,1:31.086,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+4.723,+0.876,6,24,13-italy,1:31.962,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,,,52,1,14-singapore,1:51.033,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+0.657,+0.657,52,2,14-singapore,1:51.690,pirelli,2012
red-bull,sebastian-vettel,1,renault,+1.101,+0.444,50,3,14-singapore,1:52.134,pirelli,2012
mclaren,jenson-button,3,mercedes,+1.592,+0.491,47,4,14-singapore,1:52.625,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+1.676,+0.084,53,5,14-singapore,1:52.709,pirelli,2012
red-bull,mark-webber,2,renault,+1.745,+0.069,51,6,14-singapore,1:52.778,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1.898,+0.153,54,7,14-singapore,1:52.931,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+2.477,+0.579,28,8,14-singapore,1:53.510,pirelli,2012
williams,bruno-senna,19,renault,+2.577,+0.100,27,9,14-singapore,1:53.610,pirelli,2012
sauber,sergio-perez,15,ferrari,+2.693,+0.116,53,10,14-singapore,1:53.726,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+2.752,+0.059,53,11,14-singapore,1:53.785,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+2.864,+0.112,55,12,14-singapore,1:53.897,pirelli,2012
ferrari,felipe-massa,6,ferrari,+2.964,+0.100,47,13,14-singapore,1:53.997,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+3.090,+0.126,56,14,14-singapore,1:54.123,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+3.234,+0.144,53,15,14-singapore,1:54.267,pirelli,2012
williams,pastor-maldonado,18,renault,+4.087,+0.853,27,16,14-singapore,1:55.120,pirelli,2012
caterham,vitaly-petrov,21,renault,+4.107,+0.020,44,17,14-singapore,1:55.140,pirelli,2012
caterham,heikki-kovalainen,20,renault,+4.200,+0.093,48,18,14-singapore,1:55.233,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+4.508,+0.308,14,19,14-singapore,1:55.541,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+5.014,+0.506,26,20,14-singapore,1:56.047,pirelli,2012
marussia,timo-glock,24,cosworth,+5.024,+0.010,30,21,14-singapore,1:56.057,pirelli,2012
marussia,charles-pic,25,cosworth,+5.453,+0.429,37,22,14-singapore,1:56.486,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+6.638,+1.185,48,23,14-singapore,1:57.671,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,+7.474,+0.836,26,24,14-singapore,1:58.507,pirelli,2012
red-bull,sebastian-vettel,1,renault,,,52,1,15-japan,1:35.774,pirelli,2012
mclaren,jenson-button,3,mercedes,+0.832,+0.832,51,2,15-japan,1:36.606,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+0.905,+0.073,52,3,15-japan,1:36.679,pirelli,2012
williams,bruno-senna,19,renault,+1.045,+0.140,44,4,15-japan,1:36.819,pirelli,2012
ferrari,felipe-massa,6,ferrari,+1.120,+0.075,50,5,15-japan,1:36.894,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+1.168,+0.048,43,6,15-japan,1:36.942,pirelli,2012
red-bull,mark-webber,2,renault,+1.354,+0.186,49,7,15-japan,1:37.128,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1.681,+0.327,50,8,15-japan,1:37.455,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+1.759,+0.078,39,9,15-japan,1:37.533,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1.761,+0.002,48,10,15-japan,1:37.535,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+1.986,+0.225,45,11,15-japan,1:37.760,pirelli,2012
williams,pastor-maldonado,18,renault,+1.997,+0.011,45,12,15-japan,1:37.771,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+2.112,+0.115,49,13,15-japan,1:37.886,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+2.164,+0.052,46,14,15-japan,1:37.938,pirelli,2012
caterham,heikki-kovalainen,20,renault,+2.269,+0.105,52,15,15-japan,1:38.043,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+2.503,+0.234,32,16,15-japan,1:38.277,pirelli,2012
caterham,vitaly-petrov,21,renault,+2.570,+0.067,47,17,15-japan,1:38.344,pirelli,2012
marussia,timo-glock,24,cosworth,+2.982,+0.412,48,18,15-japan,1:38.756,pirelli,2012
sauber,sergio-perez,15,ferrari,+3.209,+0.227,17,19,15-japan,1:38.983,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+3.577,+0.368,50,20,15-japan,1:39.351,pirelli,2012
marussia,charles-pic,25,cosworth,+4.719,+1.142,34,21,15-japan,1:40.493,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,+5.614,+0.895,21,22,15-japan,1:41.388,pirelli,2012
red-bull,mark-webber,2,renault,,,54,1,16-korea,1:42.037,pirelli,2012
ferrari,felipe-massa,6,ferrari,+0.205,+0.205,48,2,16-korea,1:42.242,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+0.405,+0.200,52,3,16-korea,1:42.442,pirelli,2012
sauber,sergio-perez,15,ferrari,+0.458,+0.053,49,4,16-korea,1:42.495,pirelli,2012
red-bull,sebastian-vettel,1,renault,+0.462,+0.004,55,5,16-korea,1:42.499,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+0.608,+0.146,54,6,16-korea,1:42.645,pirelli,2012
williams,pastor-maldonado,18,renault,+0.642,+0.034,55,7,16-korea,1:42.679,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+0.684,+0.042,48,8,16-korea,1:42.721,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+0.684,+0.000,49,9,16-korea,1:42.721,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+0.746,+0.062,44,10,16-korea,1:42.783,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+0.785,+0.039,51,11,16-korea,1:42.822,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1.111,+0.326,45,12,16-korea,1:43.148,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+1.147,+0.036,49,13,16-korea,1:43.184,pirelli,2012
williams,bruno-senna,19,renault,+1.374,+0.227,49,14,16-korea,1:43.411,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1.480,+0.106,48,15,16-korea,1:43.517,pirelli,2012
marussia,charles-pic,25,cosworth,+2.425,+0.945,52,16,16-korea,1:44.462,pirelli,2012
caterham,heikki-kovalainen,20,renault,+2.918,+0.493,43,17,16-korea,1:44.955,pirelli,2012
caterham,vitaly-petrov,21,renault,+2.976,+0.058,50,18,16-korea,1:45.013,pirelli,2012
marussia,timo-glock,24,cosworth,+3.199,+0.223,42,19,16-korea,1:45.236,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+5.029,+1.830,3,20,16-korea,1:47.066,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,+5.031,+0.002,39,21,16-korea,1:47.068,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+7.824,+2.793,9,22,16-korea,1:49.861,pirelli,2012
mclaren,jenson-button,3,mercedes,,,60,1,17-india,1:28.203,pirelli,2012
williams,bruno-senna,19,renault,+0.228,+0.228,60,2,17-india,1:28.431,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+0.427,+0.199,60,3,17-india,1:28.630,pirelli,2012
red-bull,sebastian-vettel,1,renault,+0.520,+0.093,60,4,17-india,1:28.723,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+0.741,+0.221,58,5,17-india,1:28.944,pirelli,2012
red-bull,mark-webber,2,renault,+0.826,+0.085,59,6,17-india,1:29.029,pirelli,2012
force-india,paul-di-resta,11,mercedes,+0.883,+0.057,59,7,17-india,1:29.086,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+1.001,+0.118,51,8,17-india,1:29.204,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+1.027,+0.026,53,9,17-india,1:29.230,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+1.027,+0.000,60,10,17-india,1:29.230,pirelli,2012
ferrari,felipe-massa,6,ferrari,+1.080,+0.053,59,11,17-india,1:29.283,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+1.151,+0.071,54,12,17-india,1:29.354,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1.237,+0.086,57,13,17-india,1:29.440,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+1.289,+0.052,59,14,17-india,1:29.492,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+1.319,+0.030,57,15,17-india,1:29.522,pirelli,2012
williams,pastor-maldonado,18,renault,+1.864,+0.545,50,16,17-india,1:30.067,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+1.888,+0.024,59,17,17-india,1:30.091,pirelli,2012
caterham,heikki-kovalainen,20,renault,+2.583,+0.695,57,18,17-india,1:30.786,pirelli,2012
caterham,vitaly-petrov,21,renault,+2.960,+0.377,58,19,17-india,1:31.163,pirelli,2012
marussia,charles-pic,25,cosworth,+3.163,+0.203,55,20,17-india,1:31.366,pirelli,2012
marussia,timo-glock,24,cosworth,+3.518,+0.355,56,21,17-india,1:31.721,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,+3.958,+0.440,53,22,17-india,1:32.161,pirelli,2012
sauber,sergio-perez,15,ferrari,+4.005,+0.047,17,23,17-india,1:32.208,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+4.661,+0.656,39,24,17-india,1:32.864,pirelli,2012
red-bull,sebastian-vettel,1,renault,,,54,1,18-abu-dhabi,1:43.964,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+0.126,+0.126,53,2,18-abu-dhabi,1:44.090,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+0.494,+0.368,50,3,18-abu-dhabi,1:44.458,pirelli,2012
mclaren,jenson-button,3,mercedes,+0.569,+0.075,50,4,18-abu-dhabi,1:44.533,pirelli,2012
williams,pastor-maldonado,18,renault,+0.869,+0.300,55,5,18-abu-dhabi,1:44.833,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+1.261,+0.392,51,6,18-abu-dhabi,1:45.225,pirelli,2012
sauber,sergio-perez,15,ferrari,+1.446,+0.185,54,7,18-abu-dhabi,1:45.410,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+1.459,+0.013,55,8,18-abu-dhabi,1:45.423,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1.653,+0.194,53,9,18-abu-dhabi,1:45.617,pirelli,2012
williams,bruno-senna,19,renault,+1.729,+0.076,49,10,18-abu-dhabi,1:45.693,pirelli,2012
ferrari,felipe-massa,6,ferrari,+1.736,+0.007,53,11,18-abu-dhabi,1:45.700,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1.939,+0.203,53,12,18-abu-dhabi,1:45.903,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+2.149,+0.210,53,13,18-abu-dhabi,1:46.113,pirelli,2012
red-bull,mark-webber,2,renault,+2.995,+0.846,32,14,18-abu-dhabi,1:46.959,pirelli,2012
caterham,heikki-kovalainen,20,renault,+3.151,+0.156,51,15,18-abu-dhabi,1:47.115,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+3.302,+0.151,19,16,18-abu-dhabi,1:47.266,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+3.557,+0.255,36,17,18-abu-dhabi,1:47.521,pirelli,2012
marussia,timo-glock,24,cosworth,+3.697,+0.140,54,18,18-abu-dhabi,1:47.661,pirelli,2012
caterham,vitaly-petrov,21,renault,+4.344,+0.647,50,19,18-abu-dhabi,1:48.308,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+4.655,+0.311,47,20,18-abu-dhabi,1:48.619,pirelli,2012
marussia,charles-pic,25,cosworth,+5.115,+0.460,33,21,18-abu-dhabi,1:49.079,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+5.376,+0.261,4,22,18-abu-dhabi,1:49.340,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,+8.274,+2.898,6,23,18-abu-dhabi,1:52.238,pirelli,2012
red-bull,sebastian-vettel,1,renault,,,56,1,19-united-states,1:39.347,pirelli,2012
ferrari,felipe-massa,6,ferrari,+0.055,+0.055,56,2,19-united-states,1:39.402,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+0.127,+0.072,56,3,19-united-states,1:39.474,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+0.325,+0.198,56,4,19-united-states,1:39.672,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,+0.362,+0.037,55,5,19-united-states,1:39.709,pirelli,2012
mclaren,jenson-button,3,mercedes,+0.803,+0.441,54,6,19-united-states,1:40.150,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+0.968,+0.165,55,7,19-united-states,1:40.315,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+1.081,+0.113,51,8,19-united-states,1:40.428,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1.247,+0.166,55,9,19-united-states,1:40.594,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+1.278,+0.031,55,10,19-united-states,1:40.625,pirelli,2012
sauber,sergio-perez,15,ferrari,+1.354,+0.076,53,11,19-united-states,1:40.701,pirelli,2012
williams,pastor-maldonado,18,renault,+1.372,+0.018,53,12,19-united-states,1:40.719,pirelli,2012
williams,bruno-senna,19,renault,+1.398,+0.026,53,13,19-united-states,1:40.745,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1.425,+0.027,53,14,19-united-states,1:40.772,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+1.576,+0.151,54,15,19-united-states,1:40.923,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+1.701,+0.125,53,16,19-united-states,1:41.048,pirelli,2012
marussia,charles-pic,25,cosworth,+3.134,+1.433,54,17,19-united-states,1:42.481,pirelli,2012
caterham,vitaly-petrov,21,renault,+3.477,+0.343,55,18,19-united-states,1:42.824,pirelli,2012
caterham,heikki-kovalainen,20,renault,+3.725,+0.248,50,19,19-united-states,1:43.072,pirelli,2012
marussia,timo-glock,24,cosworth,+3.977,+0.252,40,20,19-united-states,1:43.324,pirelli,2012
red-bull,mark-webber,2,renault,+4.252,+0.275,13,21,19-united-states,1:43.599,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,+5.161,+0.909,51,22,19-united-states,1:44.508,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+5.317,+0.156,43,23,19-united-states,1:44.664,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+5.428,+0.111,12,24,19-united-states,1:44.775,pirelli,2012
mclaren,lewis-hamilton,4,mercedes,,,38,1,20-brazil,1:18.069,pirelli,2012
mclaren,jenson-button,3,mercedes,+0.039,+0.039,37,2,20-brazil,1:18.108,pirelli,2012
force-india,nico-hulkenberg,12,mercedes,+0.141,+0.102,38,3,20-brazil,1:18.210,pirelli,2012
ferrari,fernando-alonso,5,ferrari,+0.554,+0.413,36,4,20-brazil,1:18.623,pirelli,2012
ferrari,felipe-massa,6,ferrari,+0.810,+0.256,37,5,20-brazil,1:18.879,pirelli,2012
red-bull,mark-webber,2,renault,+0.834,+0.024,39,6,20-brazil,1:18.903,pirelli,2012
sauber,kamui-kobayashi,14,ferrari,+0.904,+0.070,35,7,20-brazil,1:18.973,pirelli,2012
toro-rosso,jean-eric-vergne,17,ferrari,+0.914,+0.010,39,8,20-brazil,1:18.983,pirelli,2012
red-bull,sebastian-vettel,1,renault,+1.021,+0.107,36,9,20-brazil,1:19.090,pirelli,2012
caterham,heikki-kovalainen,20,renault,+1.187,+0.166,39,10,20-brazil,1:19.256,pirelli,2012
toro-rosso,daniel-ricciardo,16,ferrari,+1.239,+0.052,36,11,20-brazil,1:19.308,pirelli,2012
force-india,paul-di-resta,11,mercedes,+1.245,+0.006,39,12,20-brazil,1:19.314,pirelli,2012
lotus-f1,kimi-raikkonen,9,renault,+1.375,+0.130,34,13,20-brazil,1:19.444,pirelli,2012
marussia,timo-glock,24,cosworth,+1.617,+0.242,34,14,20-brazil,1:19.686,pirelli,2012
mercedes,michael-schumacher,7,mercedes,+2.089,+0.472,37,15,20-brazil,1:20.158,pirelli,2012
mercedes,nico-rosberg,8,mercedes,+2.197,+0.108,38,16,20-brazil,1:20.266,pirelli,2012
marussia,charles-pic,25,cosworth,+2.241,+0.044,36,17,20-brazil,1:20.310,pirelli,2012
caterham,vitaly-petrov,21,renault,+2.459,+0.218,39,18,20-brazil,1:20.528,pirelli,2012
hrt,pedro-de-la-rosa,22,cosworth,+3.016,+0.557,37,19,20-brazil,1:21.085,pirelli,2012
hrt,narain-karthikeyan,23,cosworth,+3.475,+0.459,40,20,20-brazil,1:21.544,pirelli,2012
lotus-f1,romain-grosjean,10,renault,+4.115,+0.640,2,21,20-brazil,1:22.184,pirelli,2012
