constructorId,driverId,driverNumber,engineManufacturerId,gap,interval,laps,position,q1,q2,q3,race,tyreManufacturerId,year
mercedes,lewis-hamilton,44,mercedes,,,29,1,1:36.009,1:34.660,1:35.554,13-italy,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,+1.148,+1.148,29,2,1:37.344,1:36.113,1:36.702,13-italy,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,+1.287,+0.139,26,3,1:38.304,1:37.313,1:36.841,13-italy,pirelli,2017
williams,lance-stroll,18,mercedes,+1.478,+0.191,27,4,1:37.653,1:37.002,1:37.032,13-italy,pirelli,2017
force-india,esteban-ocon,31,mercedes,+2.165,+0.687,29,5,1:38.775,1:37.580,1:37.719,13-italy,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,+2.279,+0.114,29,6,1:35.716,1:35.396,1:37.833,13-italy,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,+2.433,+0.154,30,7,1:38.235,1:37.031,1:37.987,13-italy,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,+2.510,+0.077,28,8,1:37.198,1:36.223,1:38.064,13-italy,pirelli,2017
williams,felipe-massa,19,mercedes,+2.697,+0.187,27,9,1:38.338,1:37.456,1:38.251,13-italy,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,+3.603,+0.906,25,10,1:38.767,1:37.471,1:39.157,13-italy,pirelli,2017
force-india,sergio-perez,11,mercedes,,,19,11,1:38.511,1:37.582,,13-italy,pirelli,2017
renault,nico-hulkenberg,27,renault,,,20,12,1:39.242,1:38.059,,13-italy,pirelli,2017
mclaren,fernando-alonso,14,honda,,,11,13,1:39.134,1:38.202,,13-italy,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,,,21,14,1:39.183,1:38.245,,13-italy,pirelli,2017
toro-rosso,carlos-sainz-jr,55,toro-rosso,,,21,15,1:39.788,1:38.526,,13-italy,pirelli,2017
haas,kevin-magnussen,20,ferrari,,,12,16,1:40.489,,,13-italy,pirelli,2017
renault,jolyon-palmer,30,renault,,,10,17,1:40.646,,,13-italy,pirelli,2017
sauber,marcus-ericsson,9,ferrari,,,11,18,1:41.732,,,13-italy,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,,,9,19,1:41.875,,,13-italy,pirelli,2017
haas,romain-grosjean,8,ferrari,,,3,NC,1:43.355,,,13-italy,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,,,19,1,1:43.336,1:40.529,1:39.491,14-singapore,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,+0.323,+0.323,18,2,1:42.010,1:40.332,1:39.814,14-singapore,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,+0.349,+0.026,18,3,1:42.063,1:40.385,1:39.840,14-singapore,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,+0.578,+0.229,18,4,1:43.328,1:40.525,1:40.069,14-singapore,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,+0.635,+0.057,17,5,1:42.455,1:40.577,1:40.126,14-singapore,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,+1.319,+0.684,16,6,1:43.137,1:41.409,1:40.810,14-singapore,pirelli,2017
renault,nico-hulkenberg,27,renault,+1.522,+0.203,18,7,1:42.586,1:41.277,1:41.013,14-singapore,pirelli,2017
mclaren,fernando-alonso,14,honda,+1.688,+0.166,20,8,1:42.086,1:41.442,1:41.179,14-singapore,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,+1.907,+0.219,19,9,1:42.222,1:41.227,1:41.398,14-singapore,pirelli,2017
toro-rosso,carlos-sainz-jr,55,toro-rosso,+2.565,+0.658,20,10,1:42.176,1:41.826,1:42.056,14-singapore,pirelli,2017
renault,jolyon-palmer,30,renault,,,12,11,1:42.472,1:42.107,,14-singapore,pirelli,2017
force-india,sergio-perez,11,mercedes,,,8,12,1:43.594,1:42.246,,14-singapore,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,,,14,13,1:42.544,1:42.338,,14-singapore,pirelli,2017
force-india,esteban-ocon,31,mercedes,,,11,14,1:43.626,1:42.760,,14-singapore,pirelli,2017
haas,romain-grosjean,8,ferrari,,,13,15,1:43.627,1:43.883,,14-singapore,pirelli,2017
haas,kevin-magnussen,20,ferrari,,,8,16,1:43.756,,,14-singapore,pirelli,2017
williams,felipe-massa,19,mercedes,,,6,17,1:44.014,,,14-singapore,pirelli,2017
williams,lance-stroll,18,mercedes,,,9,18,1:44.728,,,14-singapore,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,,,9,19,1:45.059,,,14-singapore,pirelli,2017
sauber,marcus-ericsson,9,ferrari,,,6,20,1:45.570,,,14-singapore,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,,,18,1,1:31.605,1:30.977,1:30.076,15-malaysia,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,+0.045,+0.045,14,2,1:32.259,1:30.926,1:30.121,15-malaysia,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,+0.465,+0.420,12,3,1:31.920,1:30.931,1:30.541,15-malaysia,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,+0.519,+0.054,16,4,1:32.416,1:31.061,1:30.595,15-malaysia,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,+0.682,+0.163,17,5,1:32.254,1:30.803,1:30.758,15-malaysia,pirelli,2017
force-india,esteban-ocon,31,mercedes,+1.402,+0.720,17,6,1:32.527,1:31.651,1:31.478,15-malaysia,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,+1.506,+0.104,18,7,1:32.838,1:31.848,1:31.582,15-malaysia,pirelli,2017
renault,nico-hulkenberg,27,renault,+1.531,+0.025,17,8,1:32.586,1:31.778,1:31.607,15-malaysia,pirelli,2017
force-india,sergio-perez,11,mercedes,+1.582,+0.051,18,9,1:32.768,1:31.484,1:31.658,15-malaysia,pirelli,2017
mclaren,fernando-alonso,14,honda,+1.628,+0.046,17,10,1:33.049,1:32.010,1:31.704,15-malaysia,pirelli,2017
williams,felipe-massa,19,mercedes,,,12,11,1:32.267,1:32.034,,15-malaysia,pirelli,2017
renault,jolyon-palmer,30,renault,,,14,12,1:32.576,1:32.100,,15-malaysia,pirelli,2017
williams,lance-stroll,18,mercedes,,,14,13,1:33.000,1:32.307,,15-malaysia,pirelli,2017
toro-rosso,carlos-sainz-jr,55,toro-rosso,,,14,14,1:32.650,1:32.402,,15-malaysia,pirelli,2017
toro-rosso,pierre-gasly,10,toro-rosso,,,14,15,1:32.547,1:32.558,,15-malaysia,pirelli,2017
haas,romain-grosjean,8,ferrari,,,8,16,1:33.308,,,15-malaysia,pirelli,2017
haas,kevin-magnussen,20,ferrari,,,6,17,1:33.434,,,15-malaysia,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,,,9,18,1:33.483,,,15-malaysia,pirelli,2017
sauber,marcus-ericsson,9,ferrari,,,9,19,1:33.970,,,15-malaysia,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,,,2,NC,,,,15-malaysia,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,,,18,1,1:29.047,1:27.819,1:27.319,16-japan,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,+0.332,+0.332,17,2,1:29.332,1:28.543,1:27.651,16-japan,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,+0.472,+0.140,19,3,1:29.352,1:28.225,1:27.791,16-japan,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,+0.987,+0.515,13,4,1:29.475,1:28.935,1:28.306,16-japan,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,+1.013,+0.026,12,5,1:29.181,1:28.747,1:28.332,16-japan,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,+1.179,+0.166,15,6,1:29.163,1:29.079,1:28.498,16-japan,pirelli,2017
force-india,esteban-ocon,31,mercedes,+1.792,+0.613,16,7,1:30.115,1:29.199,1:29.111,16-japan,pirelli,2017
force-india,sergio-perez,11,mercedes,+1.941,+0.149,17,8,1:29.696,1:29.343,1:29.260,16-japan,pirelli,2017
williams,felipe-massa,19,mercedes,+2.161,+0.220,16,9,1:30.352,1:29.687,1:29.480,16-japan,pirelli,2017
mclaren,fernando-alonso,14,honda,+3.368,+1.207,13,10,1:30.525,1:29.749,1:30.687,16-japan,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,,,11,11,1:30.654,1:29.778,,16-japan,pirelli,2017
renault,nico-hulkenberg,27,renault,,,10,12,1:30.252,1:29.879,,16-japan,pirelli,2017
haas,kevin-magnussen,20,ferrari,,,11,13,1:30.774,1:29.972,,16-japan,pirelli,2017
renault,jolyon-palmer,30,renault,,,10,14,1:30.516,1:30.022,,16-japan,pirelli,2017
toro-rosso,carlos-sainz-jr,55,toro-rosso,,,11,15,1:30.565,1:30.413,,16-japan,pirelli,2017
haas,romain-grosjean,8,ferrari,,,5,16,1:30.849,,,16-japan,pirelli,2017
toro-rosso,pierre-gasly,10,toro-rosso,,,7,17,1:31.317,,,16-japan,pirelli,2017
williams,lance-stroll,18,mercedes,,,6,18,1:31.409,,,16-japan,pirelli,2017
sauber,marcus-ericsson,9,ferrari,,,7,19,1:31.597,,,16-japan,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,,,7,20,1:31.885,,,16-japan,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,,,18,1,1:34.822,1:33.437,1:33.108,17-united-states,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,+0.239,+0.239,18,2,1:35.420,1:34.103,1:33.347,17-united-states,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,+0.460,+0.221,17,3,1:35.309,1:33.769,1:33.568,17-united-states,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,+0.469,+0.009,14,4,1:35.991,1:34.495,1:33.577,17-united-states,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,+0.469,+0.000,17,5,1:35.649,1:33.840,1:33.577,17-united-states,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,+0.550,+0.081,13,6,1:34.899,1:34.716,1:33.658,17-united-states,pirelli,2017
force-india,esteban-ocon,31,mercedes,+1.539,+0.989,17,7,1:35.849,1:35.113,1:34.647,17-united-states,pirelli,2017
renault,carlos-sainz-jr,55,renault,+1.744,+0.205,17,8,1:35.517,1:34.899,1:34.852,17-united-states,pirelli,2017
mclaren,fernando-alonso,14,honda,+1.899,+0.155,15,9,1:35.712,1:35.046,1:35.007,17-united-states,pirelli,2017
force-india,sergio-perez,11,mercedes,+2.040,+0.141,19,10,1:36.358,1:34.789,1:35.148,17-united-states,pirelli,2017
williams,felipe-massa,19,mercedes,,,9,11,1:35.603,1:35.155,,17-united-states,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,,,15,12,1:36.073,1:35.529,,17-united-states,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,,,14,13,1:36.286,1:35.641,,17-united-states,pirelli,2017
haas,romain-grosjean,8,ferrari,,,14,14,1:36.835,1:35.870,,17-united-states,pirelli,2017
renault,nico-hulkenberg,27,renault,,,3,15,1:35.740,,,17-united-states,pirelli,2017
sauber,marcus-ericsson,9,ferrari,,,9,16,1:36.842,,,17-united-states,pirelli,2017
williams,lance-stroll,18,mercedes,,,8,17,1:36.868,,,17-united-states,pirelli,2017
toro-rosso,brendon-hartley,39,toro-rosso,,,7,18,1:36.889,,,17-united-states,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,,,9,19,1:37.179,,,17-united-states,pirelli,2017
haas,kevin-magnussen,20,ferrari,,,7,20,1:37.394,,,17-united-states,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,,,20,1,1:17.665,1:16.870,1:16.488,18-mexico,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,+0.086,+0.086,19,2,1:17.630,1:16.524,1:16.574,18-mexico,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,+0.446,+0.360,21,3,1:17.518,1:17.035,1:16.934,18-mexico,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,+0.470,+0.024,17,4,1:17.578,1:17.161,1:16.958,18-mexico,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,+0.750,+0.280,20,5,1:18.148,1:17.534,1:17.238,18-mexico,pirelli,2017
force-india,esteban-ocon,31,mercedes,+0.949,+0.199,19,6,1:18.336,1:17.827,1:17.437,18-mexico,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,+0.959,+0.010,15,7,1:18.208,1:17.631,1:17.447,18-mexico,pirelli,2017
renault,nico-hulkenberg,27,renault,+0.978,+0.019,17,8,1:18.322,1:17.792,1:17.466,18-mexico,pirelli,2017
renault,carlos-sainz-jr,55,renault,+1.306,+0.328,17,9,1:18.405,1:17.753,1:17.794,18-mexico,pirelli,2017
force-india,sergio-perez,11,mercedes,+1.319,+0.013,19,10,1:18.020,1:17.868,1:17.807,18-mexico,pirelli,2017
williams,felipe-massa,19,mercedes,,,10,11,1:18.570,1:18.099,,18-mexico,pirelli,2017
williams,lance-stroll,18,mercedes,,,11,12,1:18.902,1:19.159,,18-mexico,pirelli,2017
toro-rosso,brendon-hartley,28,toro-rosso,,,12,13,1:18.683,,,18-mexico,pirelli,2017
mclaren,fernando-alonso,14,honda,,,9,14,1:17.710,,,18-mexico,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,,,13,15,1:18.578,,,18-mexico,pirelli,2017
sauber,marcus-ericsson,9,ferrari,,,9,16,1:19.176,,,18-mexico,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,,,9,17,1:19.333,,,18-mexico,pirelli,2017
haas,kevin-magnussen,20,ferrari,,,10,18,1:19.443,,,18-mexico,pirelli,2017
haas,romain-grosjean,8,ferrari,,,11,19,1:19.473,,,18-mexico,pirelli,2017
toro-rosso,pierre-gasly,10,toro-rosso,,,,19,,,,18-mexico,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,,,22,1,1:09.452,1:08.638,1:08.322,19-brazil,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,+0.038,+0.038,21,2,1:09.643,1:08.494,1:08.360,19-brazil,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,+0.216,+0.178,18,3,1:09.405,1:09.116,1:08.538,19-brazil,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,+0.603,+0.387,18,4,1:09.820,1:09.050,1:08.925,19-brazil,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,+1.008,+0.405,19,5,1:09.828,1:09.533,1:09.330,19-brazil,pirelli,2017
force-india,sergio-perez,11,mercedes,+1.276,+0.268,21,6,1:10.145,1:09.760,1:09.598,19-brazil,pirelli,2017
mclaren,fernando-alonso,14,honda,+1.295,+0.019,17,7,1:10.172,1:09.593,1:09.617,19-brazil,pirelli,2017
renault,nico-hulkenberg,27,renault,+1.381,+0.086,21,8,1:10.078,1:09.726,1:09.703,19-brazil,pirelli,2017
renault,carlos-sainz-jr,55,renault,+1.483,+0.102,17,9,1:10.227,1:09.768,1:09.805,19-brazil,pirelli,2017
williams,felipe-massa,19,mercedes,+1.519,+0.036,16,10,1:09.789,1:09.612,1:09.841,19-brazil,pirelli,2017
force-india,esteban-ocon,31,mercedes,,,17,11,1:10.168,1:09.830,,19-brazil,pirelli,2017
haas,romain-grosjean,8,ferrari,,,16,12,1:10.148,1:09.879,,19-brazil,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,,,15,13,1:10.286,1:10.116,,19-brazil,pirelli,2017
haas,kevin-magnussen,20,ferrari,,,18,14,1:10.521,1:10.154,,19-brazil,pirelli,2017
toro-rosso,brendon-hartley,28,toro-rosso,,,15,15,1:10.625,,,19-brazil,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,,,12,16,1:10.678,,,19-brazil,pirelli,2017
toro-rosso,pierre-gasly,10,toro-rosso,,,10,17,1:10.686,,,19-brazil,pirelli,2017
williams,lance-stroll,18,mercedes,,,8,18,1:10.776,,,19-brazil,pirelli,2017
sauber,marcus-ericsson,9,ferrari,,,12,19,1:10.875,,,19-brazil,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,,,2,NC,,,,19-brazil,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,,,18,1,1:37.356,1:36.822,1:36.231,20-abu-dhabi,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,+0.172,+0.172,19,2,1:37.391,1:36.742,1:36.403,20-abu-dhabi,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,+0.546,+0.374,18,3,1:37.817,1:37.023,1:36.777,20-abu-dhabi,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,+0.728,+0.182,16,4,1:38.016,1:37.583,1:36.959,20-abu-dhabi,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,+0.754,+0.026,17,5,1:37.453,1:37.302,1:36.985,20-abu-dhabi,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,+1.097,+0.343,19,6,1:38.021,1:37.777,1:37.328,20-abu-dhabi,pirelli,2017
renault,nico-hulkenberg,27,renault,+2.051,+0.954,14,7,1:38.781,1:38.138,1:38.282,20-abu-dhabi,pirelli,2017
force-india,sergio-perez,11,mercedes,+2.143,+0.092,17,8,1:38.601,1:38.359,1:38.374,20-abu-dhabi,pirelli,2017
force-india,esteban-ocon,31,mercedes,+2.166,+0.023,17,9,1:38.896,1:38.392,1:38.397,20-abu-dhabi,pirelli,2017
williams,felipe-massa,19,mercedes,+2.319,+0.153,18,10,1:38.629,1:38.565,1:38.550,20-abu-dhabi,pirelli,2017
mclaren,fernando-alonso,14,honda,,,12,11,1:38.820,1:38.636,,20-abu-dhabi,pirelli,2017
renault,carlos-sainz-jr,55,renault,,,9,12,1:38.810,1:38.725,,20-abu-dhabi,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,,,9,13,1:38.777,1:38.808,,20-abu-dhabi,pirelli,2017
haas,kevin-magnussen,20,ferrari,,,16,14,1:39.395,1:39.298,,20-abu-dhabi,pirelli,2017
williams,lance-stroll,18,mercedes,,,14,15,1:39.503,1:39.646,,20-abu-dhabi,pirelli,2017
haas,romain-grosjean,8,ferrari,,,10,16,1:39.516,,,20-abu-dhabi,pirelli,2017
toro-rosso,pierre-gasly,10,toro-rosso,,,9,17,1:39.724,,,20-abu-dhabi,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,,,9,18,1:39.930,,,20-abu-dhabi,pirelli,2017
sauber,marcus-ericsson,9,ferrari,,,9,19,1:39.994,,,20-abu-dhabi,pirelli,2017
toro-rosso,brendon-hartley,28,toro-rosso,,,8,20,1:40.471,,,20-abu-dhabi,pirelli,2017
