constructorId,driverId,driverNumber,engineManufacturerId,gap,interval,lap,position,race,time,tyreManufacturerId,year
red-bull,mark-webber,2,renault,+1.209,+0.127,51,3,13-singapore,1:49.783,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+1.342,+0.133,59,4,13-singapore,1:49.916,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+1.754,+0.412,45,5,13-singapore,1:50.328,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+1.779,+0.025,51,6,13-singapore,1:50.353,pirelli,2013
ferrari,felipe-massa,4,ferrari,+1.935,+0.156,45,7,13-singapore,1:50.509,pirelli,2013
williams,pastor-maldonado,16,renault,+2.134,+0.199,46,8,13-singapore,1:50.708,pirelli,2013
force-india,paul-di-resta,14,mercedes,+2.165,+0.031,45,9,13-singapore,1:50.739,pirelli,2013
caterham,charles-pic,20,renault,+2.416,+0.251,58,10,13-singapore,1:50.990,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+2.508,+0.092,44,11,13-singapore,1:51.082,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+2.523,+0.015,35,12,13-singapore,1:51.097,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,+2.566,+0.043,55,13,13-singapore,1:51.140,pirelli,2013
williams,valtteri-bottas,17,renault,+3.132,+0.566,53,14,13-singapore,1:51.706,pirelli,2013
mclaren,jenson-button,5,mercedes,+3.166,+0.034,46,15,13-singapore,1:51.740,pirelli,2013
mclaren,sergio-perez,6,mercedes,+3.352,+0.186,46,16,13-singapore,1:51.926,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+3.433,+0.081,37,17,13-singapore,1:52.007,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+3.612,+0.179,47,18,13-singapore,1:52.186,pirelli,2013
caterham,giedo-van-der-garde,21,renault,+3.898,+0.286,44,19,13-singapore,1:52.472,pirelli,2013
marussia,jules-bianchi,22,cosworth,+4.324,+0.426,45,20,13-singapore,1:52.898,pirelli,2013
marussia,max-chilton,23,cosworth,+4.467,+0.143,50,21,13-singapore,1:53.041,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+4.478,+0.011,23,22,13-singapore,1:53.052,pirelli,2013
red-bull,sebastian-vettel,1,renault,,,53,1,14-korea,1:41.380,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+0.556,+0.556,46,2,14-korea,1:41.936,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,+0.595,+0.039,51,3,14-korea,1:41.975,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+1.091,+0.496,54,4,14-korea,1:42.471,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+1.159,+0.068,53,5,14-korea,1:42.539,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+1.228,+0.069,53,6,14-korea,1:42.608,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+1.329,+0.101,54,7,14-korea,1:42.709,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+1.364,+0.035,55,8,14-korea,1:42.744,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+1.567,+0.203,52,9,14-korea,1:42.947,pirelli,2013
ferrari,felipe-massa,4,ferrari,+1.574,+0.007,47,10,14-korea,1:42.954,pirelli,2013
mclaren,sergio-perez,6,mercedes,+1.593,+0.019,47,11,14-korea,1:42.973,pirelli,2013
mclaren,jenson-button,5,mercedes,+1.693,+0.100,45,12,14-korea,1:43.073,pirelli,2013
red-bull,mark-webber,2,renault,+2.483,+0.790,27,13,14-korea,1:43.863,pirelli,2013
williams,valtteri-bottas,17,renault,+2.489,+0.006,44,14,14-korea,1:43.869,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+2.710,+0.221,52,15,14-korea,1:44.090,pirelli,2013
force-india,adrian-sutil,15,mercedes,+2.715,+0.005,43,16,14-korea,1:44.095,pirelli,2013
williams,pastor-maldonado,16,renault,+2.756,+0.041,43,17,14-korea,1:44.136,pirelli,2013
caterham,giedo-van-der-garde,21,renault,+2.995,+0.239,55,18,14-korea,1:44.375,pirelli,2013
caterham,charles-pic,20,renault,+3.097,+0.102,54,19,14-korea,1:44.477,pirelli,2013
marussia,jules-bianchi,22,cosworth,+3.611,+0.514,54,20,14-korea,1:44.991,pirelli,2013
marussia,max-chilton,23,cosworth,+4.028,+0.417,48,21,14-korea,1:45.408,pirelli,2013
force-india,paul-di-resta,14,mercedes,+5.031,+1.003,10,22,14-korea,1:46.411,pirelli,2013
red-bull,mark-webber,2,renault,,,44,1,15-japan,1:34.587,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+0.063,+0.063,46,2,15-japan,1:34.650,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+0.433,+0.370,52,3,15-japan,1:35.020,pirelli,2013
red-bull,sebastian-vettel,1,renault,+0.730,+0.297,39,4,15-japan,1:35.317,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,+0.929,+0.199,35,5,15-japan,1:35.516,pirelli,2013
mclaren,jenson-button,5,mercedes,+0.962,+0.033,53,6,15-japan,1:35.549,pirelli,2013
mclaren,sergio-perez,6,mercedes,+1.258,+0.296,46,7,15-japan,1:35.845,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+1.290,+0.032,39,8,15-japan,1:35.877,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+1.308,+0.018,52,9,15-japan,1:35.895,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+1.404,+0.096,48,10,15-japan,1:35.991,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+1.895,+0.491,33,11,15-japan,1:36.482,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+1.912,+0.017,50,12,15-japan,1:36.499,pirelli,2013
ferrari,felipe-massa,4,ferrari,+2.414,+0.502,30,13,15-japan,1:37.001,pirelli,2013
force-india,adrian-sutil,15,mercedes,+2.780,+0.366,29,14,15-japan,1:37.367,pirelli,2013
force-india,paul-di-resta,14,mercedes,+2.820,+0.040,41,15,15-japan,1:37.407,pirelli,2013
williams,pastor-maldonado,16,renault,+2.836,+0.016,30,16,15-japan,1:37.423,pirelli,2013
caterham,charles-pic,20,renault,+2.902,+0.066,51,17,15-japan,1:37.489,pirelli,2013
williams,valtteri-bottas,17,renault,+3.269,+0.367,43,18,15-japan,1:37.856,pirelli,2013
marussia,max-chilton,23,cosworth,+4.126,+0.857,45,19,15-japan,1:38.713,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+6.615,+2.489,3,20,15-japan,1:41.202,pirelli,2013
lotus-f1,kimi-raikkonen,7,renault,,,60,1,16-india,1:27.679,pirelli,2013
red-bull,sebastian-vettel,1,renault,+0.437,+0.437,54,2,16-india,1:28.116,pirelli,2013
force-india,adrian-sutil,15,mercedes,+0.740,+0.303,60,3,16-india,1:28.419,pirelli,2013
mclaren,sergio-perez,6,mercedes,+0.824,+0.084,59,4,16-india,1:28.503,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+1.003,+0.179,49,5,16-india,1:28.682,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+1.030,+0.027,58,6,16-india,1:28.709,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+1.117,+0.087,57,7,16-india,1:28.796,pirelli,2013
mclaren,jenson-button,5,mercedes,+1.135,+0.018,57,8,16-india,1:28.814,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+1.137,+0.002,49,9,16-india,1:28.816,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+1.152,+0.015,60,10,16-india,1:28.831,pirelli,2013
ferrari,felipe-massa,4,ferrari,+1.207,+0.055,54,11,16-india,1:28.886,pirelli,2013
williams,valtteri-bottas,17,renault,+1.249,+0.042,52,12,16-india,1:28.928,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+1.268,+0.019,52,13,16-india,1:28.947,pirelli,2013
williams,pastor-maldonado,16,renault,+1.333,+0.065,56,14,16-india,1:29.012,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+1.373,+0.040,53,15,16-india,1:29.052,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+1.601,+0.228,53,16,16-india,1:29.280,pirelli,2013
force-india,paul-di-resta,14,mercedes,+1.621,+0.020,58,17,16-india,1:29.300,pirelli,2013
red-bull,mark-webber,2,renault,+1.821,+0.200,30,18,16-india,1:29.500,pirelli,2013
marussia,jules-bianchi,22,cosworth,+2.492,+0.671,57,19,16-india,1:30.171,pirelli,2013
marussia,max-chilton,23,cosworth,+2.656,+0.164,56,20,16-india,1:30.335,pirelli,2013
caterham,charles-pic,20,renault,+5.228,+2.572,32,21,16-india,1:32.907,pirelli,2013
ferrari,fernando-alonso,3,ferrari,,,55,1,17-abu-dhabi,1:43.434,pirelli,2013
red-bull,sebastian-vettel,1,renault,+0.459,+0.459,51,2,17-abu-dhabi,1:43.893,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+0.867,+0.408,54,3,17-abu-dhabi,1:44.301,pirelli,2013
williams,valtteri-bottas,17,renault,+0.917,+0.050,54,4,17-abu-dhabi,1:44.351,pirelli,2013
red-bull,mark-webber,2,renault,+0.930,+0.013,49,5,17-abu-dhabi,1:44.364,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+1.024,+0.094,51,6,17-abu-dhabi,1:44.458,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+1.083,+0.059,53,7,17-abu-dhabi,1:44.517,pirelli,2013
mclaren,sergio-perez,6,mercedes,+2.001,+0.918,51,8,17-abu-dhabi,1:45.435,pirelli,2013
ferrari,felipe-massa,4,ferrari,+2.013,+0.012,52,9,17-abu-dhabi,1:45.447,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+2.029,+0.016,47,10,17-abu-dhabi,1:45.463,pirelli,2013
williams,pastor-maldonado,16,renault,+2.096,+0.067,55,11,17-abu-dhabi,1:45.530,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+2.136,+0.040,52,12,17-abu-dhabi,1:45.570,pirelli,2013
force-india,adrian-sutil,15,mercedes,+2.175,+0.039,48,13,17-abu-dhabi,1:45.609,pirelli,2013
force-india,paul-di-resta,14,mercedes,+2.352,+0.177,55,14,17-abu-dhabi,1:45.786,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+2.540,+0.188,43,15,17-abu-dhabi,1:45.974,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+2.608,+0.068,46,16,17-abu-dhabi,1:46.042,pirelli,2013
mclaren,jenson-button,5,mercedes,+2.902,+0.294,43,17,17-abu-dhabi,1:46.336,pirelli,2013
caterham,charles-pic,20,renault,+2.998,+0.096,50,18,17-abu-dhabi,1:46.432,pirelli,2013
caterham,giedo-van-der-garde,21,renault,+3.158,+0.160,48,19,17-abu-dhabi,1:46.592,pirelli,2013
marussia,jules-bianchi,22,cosworth,+4.185,+1.027,52,20,17-abu-dhabi,1:47.619,pirelli,2013
marussia,max-chilton,23,cosworth,+4.273,+0.088,52,21,17-abu-dhabi,1:47.707,pirelli,2013
red-bull,sebastian-vettel,1,renault,,,54,1,18-united-states,1:39.856,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+0.589,+0.589,52,2,18-united-states,1:40.445,pirelli,2013
williams,valtteri-bottas,17,renault,+0.636,+0.047,54,3,18-united-states,1:40.492,pirelli,2013
red-bull,mark-webber,2,renault,+0.735,+0.099,52,4,18-united-states,1:40.591,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+0.962,+0.227,50,5,18-united-states,1:40.818,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+1.096,+0.134,54,6,18-united-states,1:40.952,pirelli,2013
lotus-f1,heikki-kovalainen,7,renault,+1.172,+0.076,52,7,18-united-states,1:41.028,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+1.277,+0.105,51,8,18-united-states,1:41.133,pirelli,2013
force-india,paul-di-resta,14,mercedes,+1.292,+0.015,54,9,18-united-states,1:41.148,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+1.330,+0.038,52,10,18-united-states,1:41.186,pirelli,2013
ferrari,felipe-massa,4,ferrari,+1.353,+0.023,53,11,18-united-states,1:41.209,pirelli,2013
mclaren,jenson-button,5,mercedes,+1.429,+0.076,50,12,18-united-states,1:41.285,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+1.464,+0.035,52,13,18-united-states,1:41.320,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+1.545,+0.081,51,14,18-united-states,1:41.401,pirelli,2013
mclaren,sergio-perez,6,mercedes,+1.974,+0.429,47,15,18-united-states,1:41.830,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+2.263,+0.289,45,16,18-united-states,1:42.119,pirelli,2013
williams,pastor-maldonado,16,renault,+3.202,+0.939,42,17,18-united-states,1:43.058,pirelli,2013
marussia,jules-bianchi,22,cosworth,+3.563,+0.361,45,18,18-united-states,1:43.419,pirelli,2013
marussia,max-chilton,23,cosworth,+3.919,+0.356,48,19,18-united-states,1:43.775,pirelli,2013
caterham,giedo-van-der-garde,21,renault,+4.077,+0.158,45,20,18-united-states,1:43.933,pirelli,2013
caterham,charles-pic,20,renault,+4.112,+0.035,48,21,18-united-states,1:43.968,pirelli,2013
red-bull,mark-webber,2,renault,,,51,1,19-brazil,1:15.436,pirelli,2013
ferrari,fernando-alonso,3,ferrari,+0.060,+0.060,50,2,19-brazil,1:15.496,pirelli,2013
red-bull,sebastian-vettel,1,renault,+0.188,+0.128,51,3,19-brazil,1:15.624,pirelli,2013
force-india,adrian-sutil,15,mercedes,+0.613,+0.425,57,4,19-brazil,1:16.049,pirelli,2013
mclaren,sergio-perez,6,mercedes,+0.810,+0.197,50,5,19-brazil,1:16.246,pirelli,2013
mercedes,nico-rosberg,9,mercedes,+1.006,+0.196,60,6,19-brazil,1:16.442,pirelli,2013
mclaren,jenson-button,5,mercedes,+1.014,+0.008,52,7,19-brazil,1:16.450,pirelli,2013
ferrari,felipe-massa,4,ferrari,+1.034,+0.020,49,8,19-brazil,1:16.470,pirelli,2013
sauber,esteban-gutierrez,12,ferrari,+1.092,+0.058,59,9,19-brazil,1:16.528,pirelli,2013
mercedes,lewis-hamilton,10,mercedes,+1.256,+0.164,51,10,19-brazil,1:16.692,pirelli,2013
toro-rosso,jean-eric-vergne,18,ferrari,+1.354,+0.098,49,11,19-brazil,1:16.790,pirelli,2013
sauber,nico-hulkenberg,11,ferrari,+1.366,+0.012,49,12,19-brazil,1:16.802,pirelli,2013
williams,valtteri-bottas,17,renault,+1.404,+0.038,43,13,19-brazil,1:16.840,pirelli,2013
force-india,paul-di-resta,14,mercedes,+1.419,+0.015,58,14,19-brazil,1:16.855,pirelli,2013
toro-rosso,daniel-ricciardo,19,ferrari,+1.538,+0.119,45,15,19-brazil,1:16.974,pirelli,2013
lotus-f1,heikki-kovalainen,7,renault,+1.813,+0.275,70,16,19-brazil,1:17.249,pirelli,2013
marussia,max-chilton,23,cosworth,+1.845,+0.032,68,17,19-brazil,1:17.281,pirelli,2013
williams,pastor-maldonado,16,renault,+2.118,+0.273,45,18,19-brazil,1:17.554,pirelli,2013
caterham,giedo-van-der-garde,21,renault,+2.154,+0.036,51,19,19-brazil,1:17.590,pirelli,2013
marussia,jules-bianchi,22,cosworth,+2.281,+0.127,67,20,19-brazil,1:17.717,pirelli,2013
caterham,charles-pic,20,renault,+2.998,+0.717,27,21,19-brazil,1:18.434,pirelli,2013
lotus-f1,romain-grosjean,8,renault,+5.462,+2.464,2,22,19-brazil,1:20.898,pirelli,2013
