constructorId,driverId,driverNumber,engineManufacturerId,gap,interval,lap,position,race,time,tyreManufacturerId,year
mercedes,lewis-hamilton,44,mercedes,+0.502,+0.279,44,3,15-russia,1:40.573,pirelli,2015
williams,felipe-massa,19,mercedes,+0.810,+0.308,48,4,15-russia,1:40.881,pirelli,2015
williams,valtteri-bottas,77,mercedes,+1.063,+0.253,45,5,15-russia,1:41.134,pirelli,2015
red-bull,daniil-kvyat,26,renault,+1.301,+0.238,52,6,15-russia,1:41.372,pirelli,2015
sauber,felipe-nasr,12,ferrari,+1.436,+0.135,52,7,15-russia,1:41.507,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,+1.449,+0.013,51,8,15-russia,1:41.520,pirelli,2015
force-india,sergio-perez,11,mercedes,+1.701,+0.252,48,9,15-russia,1:41.772,pirelli,2015
red-bull,daniel-ricciardo,3,renault,+1.817,+0.116,43,10,15-russia,1:41.888,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,+2.187,+0.370,44,11,15-russia,1:42.258,pirelli,2015
toro-rosso,max-verstappen,33,renault,+2.568,+0.381,29,12,15-russia,1:42.639,pirelli,2015
mclaren,jenson-button,22,honda,+2.997,+0.429,53,13,15-russia,1:43.068,pirelli,2015
mercedes,nico-rosberg,6,mercedes,+3.062,+0.065,6,14,15-russia,1:43.133,pirelli,2015
mclaren,fernando-alonso,14,honda,+3.194,+0.132,45,15,15-russia,1:43.265,pirelli,2015
marussia,will-stevens,28,ferrari,+4.855,+1.661,50,16,15-russia,1:44.926,pirelli,2015
marussia,roberto-merhi,98,ferrari,+4.978,+0.123,50,17,15-russia,1:45.049,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,+5.195,+0.217,7,18,15-russia,1:45.266,pirelli,2015
mercedes,nico-rosberg,6,mercedes,,,49,1,16-united-states,1:40.666,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,+0.072,+0.072,48,2,16-united-states,1:40.738,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,+0.664,+0.592,52,3,16-united-states,1:41.330,pirelli,2015
red-bull,daniel-ricciardo,3,renault,+1.314,+0.650,53,4,16-united-states,1:41.980,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,+1.994,+0.680,51,5,16-united-states,1:42.660,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,+2.183,+0.189,51,6,16-united-states,1:42.849,pirelli,2015
force-india,sergio-perez,11,mercedes,+2.344,+0.161,54,7,16-united-states,1:43.010,pirelli,2015
mclaren,jenson-button,22,honda,+2.360,+0.016,50,8,16-united-states,1:43.026,pirelli,2015
toro-rosso,max-verstappen,33,renault,+2.506,+0.146,51,9,16-united-states,1:43.172,pirelli,2015
red-bull,daniil-kvyat,26,renault,+3.062,+0.556,41,10,16-united-states,1:43.728,pirelli,2015
mclaren,fernando-alonso,14,honda,+3.657,+0.595,55,11,16-united-states,1:44.323,pirelli,2015
sauber,felipe-nasr,12,ferrari,+3.741,+0.084,54,12,16-united-states,1:44.407,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,+4.429,+0.688,24,13,16-united-states,1:45.095,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,+5.520,+1.091,24,14,16-united-states,1:46.186,pirelli,2015
sauber,marcus-ericsson,9,ferrari,+6.715,+1.195,24,15,16-united-states,1:47.381,pirelli,2015
marussia,alexander-rossi,53,ferrari,+7.507,+0.792,50,16,16-united-states,1:48.173,pirelli,2015
williams,felipe-massa,19,mercedes,+7.565,+0.058,22,17,16-united-states,1:48.231,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,+18.946,+11.381,8,18,16-united-states,1:59.612,pirelli,2015
williams,valtteri-bottas,77,mercedes,+51.273,+32.327,3,19,16-united-states,2:31.939,pirelli,2015
mercedes,nico-rosberg,6,mercedes,,,67,1,17-mexico,1:20.521,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,+0.202,+0.202,67,2,17-mexico,1:20.723,pirelli,2015
red-bull,daniil-kvyat,26,renault,+1.028,+0.826,69,3,17-mexico,1:21.549,pirelli,2015
williams,valtteri-bottas,77,mercedes,+1.064,+0.036,68,4,17-mexico,1:21.585,pirelli,2015
red-bull,daniel-ricciardo,3,renault,+1.104,+0.040,70,5,17-mexico,1:21.625,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,+1.326,+0.222,48,6,17-mexico,1:21.847,pirelli,2015
williams,felipe-massa,19,mercedes,+1.488,+0.162,71,7,17-mexico,1:22.009,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,+1.651,+0.163,46,8,17-mexico,1:22.172,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,+1.870,+0.219,69,9,17-mexico,1:22.391,pirelli,2015
toro-rosso,max-verstappen,33,renault,+2.082,+0.212,70,10,17-mexico,1:22.603,pirelli,2015
sauber,marcus-ericsson,9,ferrari,+2.195,+0.113,62,11,17-mexico,1:22.716,pirelli,2015
force-india,sergio-perez,11,mercedes,+2.236,+0.041,51,12,17-mexico,1:22.757,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,+2.372,+0.136,69,13,17-mexico,1:22.893,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,+2.442,+0.070,70,14,17-mexico,1:22.963,pirelli,2015
mclaren,jenson-button,22,honda,+2.485,+0.043,49,15,17-mexico,1:23.006,pirelli,2015
sauber,felipe-nasr,12,ferrari,+2.829,+0.344,48,16,17-mexico,1:23.350,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,+3.533,+0.704,20,17,17-mexico,1:24.054,pirelli,2015
marussia,alexander-rossi,53,ferrari,+4.484,+0.951,69,18,17-mexico,1:25.005,pirelli,2015
marussia,will-stevens,28,ferrari,+5.019,+0.535,67,19,17-mexico,1:25.540,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,,,51,1,18-brazil,1:14.832,pirelli,2015
mercedes,nico-rosberg,6,mercedes,+0.125,+0.125,57,2,18-brazil,1:14.957,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,+0.214,+0.089,57,3,18-brazil,1:15.046,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,+0.584,+0.370,48,4,18-brazil,1:15.416,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,+0.907,+0.323,57,5,18-brazil,1:15.739,pirelli,2015
williams,felipe-massa,19,mercedes,+0.911,+0.004,57,6,18-brazil,1:15.743,pirelli,2015
sauber,marcus-ericsson,9,ferrari,+0.957,+0.046,57,7,18-brazil,1:15.789,pirelli,2015
force-india,sergio-perez,11,mercedes,+1.138,+0.181,53,8,18-brazil,1:15.970,pirelli,2015
toro-rosso,max-verstappen,33,renault,+1.140,+0.002,56,9,18-brazil,1:15.972,pirelli,2015
williams,valtteri-bottas,77,mercedes,+1.207,+0.067,61,10,18-brazil,1:16.039,pirelli,2015
red-bull,daniel-ricciardo,3,renault,+1.481,+0.274,56,11,18-brazil,1:16.313,pirelli,2015
mclaren,jenson-button,22,honda,+1.489,+0.008,53,12,18-brazil,1:16.321,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,+1.522,+0.033,63,13,18-brazil,1:16.354,pirelli,2015
red-bull,daniil-kvyat,26,renault,+1.668,+0.146,41,14,18-brazil,1:16.500,pirelli,2015
mclaren,fernando-alonso,14,honda,+1.687,+0.019,54,15,18-brazil,1:16.519,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,+1.942,+0.255,66,16,18-brazil,1:16.774,pirelli,2015
sauber,felipe-nasr,12,ferrari,+1.962,+0.020,41,17,18-brazil,1:16.794,pirelli,2015
marussia,alexander-rossi,53,ferrari,+3.785,+1.823,43,18,18-brazil,1:18.617,pirelli,2015
marussia,will-stevens,28,ferrari,+4.266,+0.481,42,19,18-brazil,1:19.098,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,,,44,1,19-abu-dhabi,1:44.517,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,+0.033,+0.033,48,2,19-abu-dhabi,1:44.550,pirelli,2015
mclaren,fernando-alonso,14,honda,+0.279,+0.246,52,3,19-abu-dhabi,1:44.796,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,+0.425,+0.146,47,4,19-abu-dhabi,1:44.942,pirelli,2015
mercedes,nico-rosberg,6,mercedes,+0.839,+0.414,37,5,19-abu-dhabi,1:45.356,pirelli,2015
toro-rosso,max-verstappen,33,renault,+1.229,+0.390,40,6,19-abu-dhabi,1:45.746,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,+1.342,+0.113,47,7,19-abu-dhabi,1:45.859,pirelli,2015
force-india,sergio-perez,11,mercedes,+1.375,+0.033,30,8,19-abu-dhabi,1:45.892,pirelli,2015
red-bull,daniel-ricciardo,3,renault,+1.788,+0.413,46,9,19-abu-dhabi,1:46.305,pirelli,2015
sauber,felipe-nasr,12,ferrari,+1.907,+0.119,46,10,19-abu-dhabi,1:46.424,pirelli,2015
williams,valtteri-bottas,77,mercedes,+1.947,+0.040,45,11,19-abu-dhabi,1:46.464,pirelli,2015
sauber,marcus-ericsson,9,ferrari,+2.000,+0.053,48,12,19-abu-dhabi,1:46.517,pirelli,2015
red-bull,daniil-kvyat,26,renault,+2.365,+0.365,27,13,19-abu-dhabi,1:46.882,pirelli,2015
williams,felipe-massa,19,mercedes,+2.467,+0.102,33,14,19-abu-dhabi,1:46.984,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,+2.481,+0.014,38,15,19-abu-dhabi,1:46.998,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,+2.547,+0.066,29,16,19-abu-dhabi,1:47.064,pirelli,2015
mclaren,jenson-button,22,honda,+2.992,+0.445,29,17,19-abu-dhabi,1:47.509,pirelli,2015
marussia,will-stevens,28,ferrari,+5.093,+2.101,53,18,19-abu-dhabi,1:49.610,pirelli,2015
marussia,roberto-merhi,98,ferrari,+6.696,+1.603,26,19,19-abu-dhabi,1:51.213,pirelli,2015
