constructorId,driverId,driverNumber,engineManufacturerId,lap,position,race,stop,time,tyreManufacturerId,year
mercedes,valtteri-bottas,77,mercedes,41,14,09-austria,1,22.387,pirelli,2017
toro-rosso,carlos-sainz-jr,55,toro-rosso,40,15,09-austria,1,21.659,pirelli,2017
force-india,esteban-ocon,31,mercedes,42,16,09-austria,1,22.176,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,44,17,09-austria,1,21.662,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,44,18,09-austria,2,16.206,pirelli,2017
williams,felipe-massa,19,mercedes,47,19,09-austria,1,20.977,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,55,20,09-austria,3,22.274,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,1,1,10-great-britain,1,45.538,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,2,2,10-great-britain,1,29.861,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,3,3,10-great-britain,2,29.941,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,9,4,10-great-britain,2,22.895,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,18,5,10-great-britain,1,28.363,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,19,6,10-great-britain,1,29.147,pirelli,2017
force-india,esteban-ocon,31,mercedes,20,7,10-great-britain,1,29.194,pirelli,2017
mclaren,fernando-alonso,14,honda,20,8,10-great-britain,1,28.269,pirelli,2017
williams,lance-stroll,18,mercedes,22,9,10-great-britain,1,29.849,pirelli,2017
force-india,sergio-perez,11,mercedes,23,10,10-great-britain,1,28.942,pirelli,2017
haas,romain-grosjean,8,ferrari,23,11,10-great-britain,1,28.361,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,24,12,10-great-britain,1,28.476,pirelli,2017
renault,nico-hulkenberg,27,renault,24,13,10-great-britain,1,30.841,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,25,14,10-great-britain,1,27.733,pirelli,2017
williams,felipe-massa,19,mercedes,25,15,10-great-britain,1,27.583,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,26,16,10-great-britain,1,29.337,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,27,17,10-great-britain,3,28.630,pirelli,2017
sauber,marcus-ericsson,9,ferrari,28,18,10-great-britain,1,28.825,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,31,19,10-great-britain,3,31.250,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,32,20,10-great-britain,1,27.858,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,32,21,10-great-britain,1,27.910,pirelli,2017
haas,kevin-magnussen,20,ferrari,37,22,10-great-britain,1,28.099,pirelli,2017
williams,lance-stroll,18,mercedes,42,23,10-great-britain,2,28.335,pirelli,2017
haas,romain-grosjean,8,ferrari,43,24,10-great-britain,2,28.998,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,49,25,10-great-britain,2,29.057,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,49,26,10-great-britain,2,28.056,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,50,27,10-great-britain,2,35.204,pirelli,2017
sauber,marcus-ericsson,9,ferrari,1,1,11-hungary,1,25.179,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,3,2,11-hungary,1,24.213,pirelli,2017
haas,romain-grosjean,8,ferrari,20,3,11-hungary,1,22.638,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,28,4,11-hungary,2,22.998,pirelli,2017
williams,lance-stroll,18,mercedes,29,5,11-hungary,1,21.804,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,30,6,11-hungary,1,22.681,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,31,7,11-hungary,1,21.338,pirelli,2017
haas,kevin-magnussen,20,ferrari,31,8,11-hungary,1,22.684,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,32,9,11-hungary,1,22.317,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,33,10,11-hungary,1,21.919,pirelli,2017
force-india,sergio-perez,11,mercedes,34,11,11-hungary,1,24.017,pirelli,2017
williams,paul-di-resta,40,mercedes,34,12,11-hungary,1,22.399,pirelli,2017
mclaren,fernando-alonso,14,honda,35,13,11-hungary,1,22.399,pirelli,2017
toro-rosso,carlos-sainz-jr,55,toro-rosso,35,14,11-hungary,1,22.745,pirelli,2017
force-india,esteban-ocon,31,mercedes,35,15,11-hungary,1,22.441,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,40,16,11-hungary,1,22.273,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,42,17,11-hungary,1,33.605,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,42,18,11-hungary,1,28.616,pirelli,2017
renault,nico-hulkenberg,27,renault,45,19,11-hungary,1,31.860,pirelli,2017
renault,jolyon-palmer,30,renault,46,20,11-hungary,1,22.684,pirelli,2017
sauber,marcus-ericsson,9,ferrari,63,21,11-hungary,2,24.097,pirelli,2017
renault,jolyon-palmer,30,renault,8,1,12-belgium,1,26.202,pirelli,2017
sauber,marcus-ericsson,9,ferrari,8,2,12-belgium,1,23.999,pirelli,2017
haas,kevin-magnussen,20,ferrari,9,3,12-belgium,1,22.828,pirelli,2017
williams,lance-stroll,18,mercedes,9,4,12-belgium,1,24.697,pirelli,2017
force-india,esteban-ocon,31,mercedes,10,5,12-belgium,1,23.364,pirelli,2017
haas,romain-grosjean,8,ferrari,10,6,12-belgium,1,22.925,pirelli,2017
mclaren,fernando-alonso,14,honda,10,7,12-belgium,1,24.158,pirelli,2017
renault,nico-hulkenberg,27,renault,11,8,12-belgium,1,23.507,pirelli,2017
williams,felipe-massa,19,mercedes,11,9,12-belgium,1,22.667,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,12,10,12-belgium,1,22.037,pirelli,2017
force-india,sergio-perez,11,mercedes,12,11,12-belgium,1,23.289,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,13,12,12-belgium,1,22.963,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,14,13,12-belgium,1,22.443,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,14,14,12-belgium,1,22.900,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,15,15,12-belgium,1,22.533,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,17,16,12-belgium,2,30.373,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,18,17,12-belgium,1,22.444,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,18,18,12-belgium,1,26.894,pirelli,2017
toro-rosso,carlos-sainz-jr,55,toro-rosso,19,19,12-belgium,1,24.095,pirelli,2017
sauber,marcus-ericsson,9,ferrari,23,20,12-belgium,2,23.221,pirelli,2017
force-india,sergio-perez,11,mercedes,25,21,12-belgium,2,28.594,pirelli,2017
force-india,esteban-ocon,31,mercedes,27,22,12-belgium,2,23.200,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,29,23,12-belgium,3,22.963,pirelli,2017
renault,nico-hulkenberg,27,renault,29,24,12-belgium,2,23.539,pirelli,2017
haas,romain-grosjean,8,ferrari,29,25,12-belgium,2,22.756,pirelli,2017
williams,felipe-massa,19,mercedes,29,26,12-belgium,2,23.092,pirelli,2017
force-india,esteban-ocon,31,mercedes,29,27,12-belgium,3,29.646,pirelli,2017
toro-rosso,carlos-sainz-jr,55,toro-rosso,29,28,12-belgium,2,24.370,pirelli,2017
williams,lance-stroll,18,mercedes,29,29,12-belgium,2,23.109,pirelli,2017
force-india,sergio-perez,11,mercedes,29,30,12-belgium,3,26.574,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,30,31,12-belgium,2,25.650,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,30,32,12-belgium,2,22.357,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,30,33,12-belgium,2,22.919,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,30,34,12-belgium,2,23.180,pirelli,2017
sauber,marcus-ericsson,9,ferrari,29,35,12-belgium,3,23.792,pirelli,2017
haas,kevin-magnussen,20,ferrari,30,36,12-belgium,2,22.908,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,30,37,12-belgium,2,23.341,pirelli,2017
renault,jolyon-palmer,30,renault,30,38,12-belgium,2,24.674,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,30,39,12-belgium,2,26.187,pirelli,2017
haas,kevin-magnussen,20,ferrari,34,40,12-belgium,3,23.737,pirelli,2017
haas,romain-grosjean,8,ferrari,3,1,13-italy,1,33.433,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,3,2,13-italy,1,39.888,pirelli,2017
renault,nico-hulkenberg,27,renault,9,3,13-italy,1,24.418,pirelli,2017
haas,kevin-magnussen,20,ferrari,11,4,13-italy,1,24.384,pirelli,2017
toro-rosso,carlos-sainz-jr,55,toro-rosso,13,5,13-italy,1,24.865,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,15,6,13-italy,1,25.367,pirelli,2017
force-india,esteban-ocon,31,mercedes,16,7,13-italy,1,24.432,pirelli,2017
williams,lance-stroll,18,mercedes,17,8,13-italy,1,26.131,pirelli,2017
sauber,marcus-ericsson,9,ferrari,18,9,13-italy,1,25.310,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,19,10,13-italy,1,25.826,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,20,11,13-italy,1,25.212,pirelli,2017
williams,felipe-massa,19,mercedes,21,12,13-italy,1,25.078,pirelli,2017
renault,jolyon-palmer,30,renault,25,13,13-italy,1,31.008,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,27,14,13-italy,2,24.173,pirelli,2017
mclaren,fernando-alonso,14,honda,30,15,13-italy,1,24.442,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,31,16,13-italy,1,24.307,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,32,17,13-italy,1,23.725,pirelli,2017
force-india,sergio-perez,11,mercedes,32,18,13-italy,1,25.377,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,33,19,13-italy,1,23.728,pirelli,2017
haas,romain-grosjean,8,ferrari,34,20,13-italy,2,24.307,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,37,21,13-italy,1,23.951,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,1,1,14-singapore,1,30.442,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,1,2,14-singapore,1,30.737,pirelli,2017
renault,nico-hulkenberg,27,renault,1,3,14-singapore,1,31.032,pirelli,2017
force-india,sergio-perez,11,mercedes,1,4,14-singapore,1,30.709,pirelli,2017
renault,jolyon-palmer,30,renault,1,5,14-singapore,1,30.785,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,1,6,14-singapore,1,30.444,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,1,7,14-singapore,1,31.550,pirelli,2017
force-india,esteban-ocon,31,mercedes,1,8,14-singapore,1,31.793,pirelli,2017
toro-rosso,carlos-sainz-jr,55,toro-rosso,1,9,14-singapore,1,32.689,pirelli,2017
haas,kevin-magnussen,20,ferrari,1,10,14-singapore,1,32.701,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,1,11,14-singapore,1,33.077,pirelli,2017
mclaren,fernando-alonso,14,honda,1,12,14-singapore,1,36.900,pirelli,2017
williams,lance-stroll,18,mercedes,1,13,14-singapore,1,37.403,pirelli,2017
williams,felipe-massa,19,mercedes,1,14,14-singapore,1,38.464,pirelli,2017
haas,romain-grosjean,8,ferrari,1,15,14-singapore,1,39.455,pirelli,2017
sauber,marcus-ericsson,9,ferrari,1,16,14-singapore,1,40.125,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,1,17,14-singapore,1,40.506,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,2,18,14-singapore,2,24.368,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,2,19,14-singapore,2,24.402,pirelli,2017
renault,nico-hulkenberg,27,renault,2,20,14-singapore,2,25.093,pirelli,2017
force-india,sergio-perez,11,mercedes,2,21,14-singapore,2,25.315,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,2,22,14-singapore,2,25.367,pirelli,2017
renault,jolyon-palmer,30,renault,2,23,14-singapore,2,26.206,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,2,24,14-singapore,2,26.553,pirelli,2017
force-india,esteban-ocon,31,mercedes,2,25,14-singapore,2,26.532,pirelli,2017
toro-rosso,carlos-sainz-jr,55,toro-rosso,2,26,14-singapore,2,27.452,pirelli,2017
haas,kevin-magnussen,20,ferrari,2,27,14-singapore,2,26.903,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,2,28,14-singapore,2,27.015,pirelli,2017
mclaren,fernando-alonso,14,honda,2,29,14-singapore,2,29.306,pirelli,2017
williams,lance-stroll,18,mercedes,2,30,14-singapore,2,29.294,pirelli,2017
williams,felipe-massa,19,mercedes,2,31,14-singapore,2,30.790,pirelli,2017
haas,romain-grosjean,8,ferrari,2,32,14-singapore,2,31.320,pirelli,2017
sauber,marcus-ericsson,9,ferrari,2,33,14-singapore,2,38.886,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,2,34,14-singapore,2,45.875,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,3,35,14-singapore,3,24.337,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,3,36,14-singapore,3,24.362,pirelli,2017
renault,nico-hulkenberg,27,renault,3,37,14-singapore,3,24.964,pirelli,2017
force-india,sergio-perez,11,mercedes,3,38,14-singapore,3,25.288,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,3,39,14-singapore,3,25.432,pirelli,2017
renault,jolyon-palmer,30,renault,3,40,14-singapore,3,25.113,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,3,41,14-singapore,3,24.543,pirelli,2017
force-india,esteban-ocon,31,mercedes,3,42,14-singapore,3,24.664,pirelli,2017
toro-rosso,carlos-sainz-jr,55,toro-rosso,3,43,14-singapore,3,25.356,pirelli,2017
haas,kevin-magnussen,20,ferrari,3,44,14-singapore,3,25.509,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,3,45,14-singapore,3,25.003,pirelli,2017
mclaren,fernando-alonso,14,honda,3,46,14-singapore,3,25.626,pirelli,2017
williams,lance-stroll,18,mercedes,3,47,14-singapore,3,25.584,pirelli,2017
williams,felipe-massa,19,mercedes,3,48,14-singapore,3,25.731,pirelli,2017
haas,romain-grosjean,8,ferrari,3,49,14-singapore,3,26.228,pirelli,2017
sauber,marcus-ericsson,9,ferrari,3,50,14-singapore,3,27.591,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,3,51,14-singapore,3,27.865,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,11,52,14-singapore,4,29.658,pirelli,2017
force-india,sergio-perez,11,mercedes,11,53,14-singapore,4,30.128,pirelli,2017
force-india,esteban-ocon,31,mercedes,11,54,14-singapore,4,31.336,pirelli,2017
haas,kevin-magnussen,20,ferrari,11,55,14-singapore,4,30.132,pirelli,2017
renault,nico-hulkenberg,27,renault,12,56,14-singapore,4,30.725,pirelli,2017
renault,jolyon-palmer,30,renault,12,57,14-singapore,4,30.015,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,12,58,14-singapore,4,30.390,pirelli,2017
sauber,marcus-ericsson,9,ferrari,13,59,14-singapore,4,31.714,pirelli,2017
williams,felipe-massa,19,mercedes,17,60,14-singapore,4,29.685,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,21,61,14-singapore,4,32.249,pirelli,2017
haas,kevin-magnussen,20,ferrari,24,62,14-singapore,5,30.504,pirelli,2017
williams,felipe-massa,19,mercedes,24,63,14-singapore,5,30.048,pirelli,2017
williams,lance-stroll,18,mercedes,26,64,14-singapore,4,29.412,pirelli,2017
toro-rosso,carlos-sainz-jr,55,toro-rosso,27,65,14-singapore,4,30.093,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,27,66,14-singapore,5,36.138,pirelli,2017
haas,romain-grosjean,8,ferrari,27,67,14-singapore,4,29.049,pirelli,2017
force-india,esteban-ocon,31,mercedes,27,68,14-singapore,5,29.173,pirelli,2017
sauber,marcus-ericsson,9,ferrari,27,69,14-singapore,5,50.617,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,28,70,14-singapore,5,29.118,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,28,71,14-singapore,4,29.089,pirelli,2017
renault,nico-hulkenberg,27,renault,28,72,14-singapore,5,30.005,pirelli,2017
force-india,sergio-perez,11,mercedes,28,73,14-singapore,5,29.186,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,29,74,14-singapore,4,28.466,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,28,75,14-singapore,5,31.094,pirelli,2017
renault,jolyon-palmer,30,renault,29,76,14-singapore,5,30.038,pirelli,2017
sauber,marcus-ericsson,9,ferrari,31,77,14-singapore,6,30.067,pirelli,2017
williams,felipe-massa,19,mercedes,37,78,14-singapore,6,29.671,pirelli,2017
renault,nico-hulkenberg,27,renault,38,79,14-singapore,6,1:08.357,pirelli,2017
force-india,esteban-ocon,31,mercedes,38,80,14-singapore,6,29.134,pirelli,2017
haas,kevin-magnussen,20,ferrari,38,81,14-singapore,6,29.379,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,37,82,14-singapore,6,32.183,pirelli,2017
force-india,esteban-ocon,31,mercedes,2,1,15-malaysia,1,24.456,pirelli,2017
renault,nico-hulkenberg,27,renault,9,2,15-malaysia,1,24.872,pirelli,2017
haas,kevin-magnussen,20,ferrari,10,3,15-malaysia,1,23.766,pirelli,2017
williams,felipe-massa,19,mercedes,11,4,15-malaysia,1,23.791,pirelli,2017
haas,romain-grosjean,8,ferrari,11,5,15-malaysia,1,24.912,pirelli,2017
williams,lance-stroll,18,mercedes,12,6,15-malaysia,1,24.109,pirelli,2017
toro-rosso,pierre-gasly,10,toro-rosso,12,7,15-malaysia,1,25.044,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,13,8,15-malaysia,1,24.580,pirelli,2017
renault,jolyon-palmer,30,renault,13,9,15-malaysia,1,25.558,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,26,10,15-malaysia,1,23.489,pirelli,2017
mclaren,fernando-alonso,14,honda,26,11,15-malaysia,1,25.798,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,27,12,15-malaysia,1,23.652,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,27,13,15-malaysia,1,23.695,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,28,14,15-malaysia,1,23.676,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,29,15,15-malaysia,1,24.199,pirelli,2017
force-india,sergio-perez,11,mercedes,30,16,15-malaysia,1,24.314,pirelli,2017
haas,romain-grosjean,8,ferrari,33,17,15-malaysia,2,24.419,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,37,18,15-malaysia,1,25.060,pirelli,2017
sauber,marcus-ericsson,9,ferrari,38,19,15-malaysia,1,24.719,pirelli,2017
renault,nico-hulkenberg,27,renault,50,20,15-malaysia,2,25.714,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,2,1,16-japan,1,24.424,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,3,2,16-japan,2,24.918,pirelli,2017
williams,lance-stroll,18,mercedes,4,3,16-japan,1,23.475,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,9,4,16-japan,1,23.430,pirelli,2017
williams,felipe-massa,19,mercedes,17,5,16-japan,1,22.956,pirelli,2017
haas,kevin-magnussen,20,ferrari,19,6,16-japan,1,23.065,pirelli,2017
force-india,esteban-ocon,31,mercedes,20,7,16-japan,1,24.078,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,21,8,16-japan,1,22.620,pirelli,2017
force-india,sergio-perez,11,mercedes,21,9,16-japan,1,23.634,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,22,10,16-japan,1,22.724,pirelli,2017
toro-rosso,pierre-gasly,10,toro-rosso,22,11,16-japan,1,23.344,pirelli,2017
haas,romain-grosjean,8,ferrari,23,12,16-japan,1,22.781,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,25,13,16-japan,1,23.796,pirelli,2017
mclaren,fernando-alonso,14,honda,25,14,16-japan,1,24.636,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,25,15,16-japan,3,24.952,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,28,16,16-japan,1,23.699,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,30,17,16-japan,1,22.876,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,34,18,16-japan,2,23.399,pirelli,2017
williams,lance-stroll,18,mercedes,35,19,16-japan,2,22.736,pirelli,2017
renault,nico-hulkenberg,27,renault,38,20,16-japan,1,23.199,pirelli,2017
renault,jolyon-palmer,30,renault,39,21,16-japan,1,25.618,pirelli,2017
toro-rosso,pierre-gasly,10,toro-rosso,39,22,16-japan,2,24.413,pirelli,2017
haas,kevin-magnussen,20,ferrari,1,1,17-united-states,1,25.112,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,3,2,17-united-states,1,31.334,pirelli,2017
toro-rosso,brendon-hartley,39,toro-rosso,8,3,17-united-states,1,24.400,pirelli,2017
williams,lance-stroll,18,mercedes,10,4,17-united-states,1,24.949,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,12,5,17-united-states,1,23.604,pirelli,2017
force-india,sergio-perez,11,mercedes,12,6,17-united-states,1,24.326,pirelli,2017
force-india,esteban-ocon,31,mercedes,14,7,17-united-states,1,24.502,pirelli,2017
mclaren,fernando-alonso,14,honda,14,8,17-united-states,1,23.796,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,16,9,17-united-states,1,24.300,pirelli,2017
haas,romain-grosjean,8,ferrari,16,10,17-united-states,1,24.897,pirelli,2017
toro-rosso,daniil-kvyat,26,toro-rosso,17,11,17-united-states,1,24.883,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,18,12,17-united-states,1,23.459,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,19,13,17-united-states,1,23.402,pirelli,2017
renault,carlos-sainz-jr,55,renault,19,14,17-united-states,1,24.525,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,20,15,17-united-states,1,23.575,pirelli,2017
sauber,marcus-ericsson,9,ferrari,21,16,17-united-states,1,25.841,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,24,17,17-united-states,1,24.325,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,25,18,17-united-states,1,23.578,pirelli,2017
williams,felipe-massa,19,mercedes,29,19,17-united-states,1,23.772,pirelli,2017
toro-rosso,brendon-hartley,39,toro-rosso,35,20,17-united-states,2,24.229,pirelli,2017
williams,lance-stroll,18,mercedes,36,21,17-united-states,2,24.497,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,37,22,17-united-states,2,23.423,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,38,23,17-united-states,2,23.620,pirelli,2017
haas,kevin-magnussen,20,ferrari,49,24,17-united-states,2,25.268,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,52,25,17-united-states,2,23.254,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,1,1,18-mexico,1,32.037,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,1,2,18-mexico,1,29.283,pirelli,2017
renault,carlos-sainz-jr,55,renault,2,3,18-mexico,1,22.852,pirelli,2017
williams,felipe-massa,19,mercedes,3,4,18-mexico,1,22.055,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,4,5,18-mexico,1,23.358,pirelli,2017
force-india,sergio-perez,11,mercedes,18,6,18-mexico,1,22.903,pirelli,2017
renault,nico-hulkenberg,27,renault,19,7,18-mexico,1,22.587,pirelli,2017
force-india,esteban-ocon,31,mercedes,20,8,18-mexico,1,22.665,pirelli,2017
sauber,marcus-ericsson,9,ferrari,28,9,18-mexico,1,22.736,pirelli,2017
haas,kevin-magnussen,20,ferrari,31,10,18-mexico,1,22.507,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,31,11,18-mexico,1,28.044,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,32,12,18-mexico,1,22.570,pirelli,2017
toro-rosso,pierre-gasly,10,toro-rosso,31,13,18-mexico,1,22.709,pirelli,2017
haas,romain-grosjean,8,ferrari,31,14,18-mexico,1,28.761,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,32,15,18-mexico,1,21.758,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,31,16,18-mexico,2,23.315,pirelli,2017
renault,carlos-sainz-jr,55,renault,31,17,18-mexico,2,23.035,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,32,18,18-mexico,1,22.540,pirelli,2017
williams,lance-stroll,18,mercedes,32,19,18-mexico,1,21.825,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,32,20,18-mexico,2,22.379,pirelli,2017
mclaren,fernando-alonso,14,honda,32,21,18-mexico,1,22.655,pirelli,2017
force-india,sergio-perez,11,mercedes,50,22,18-mexico,2,22.528,pirelli,2017
haas,romain-grosjean,8,ferrari,62,23,18-mexico,2,23.035,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,1,1,19-brazil,1,19.097,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,1,2,19-brazil,1,18.717,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,1,3,19-brazil,1,19.433,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,1,4,19-brazil,1,18.827,pirelli,2017
mclaren,fernando-alonso,14,honda,1,5,19-brazil,1,18.487,pirelli,2017
williams,felipe-massa,19,mercedes,1,6,19-brazil,1,18.238,pirelli,2017
force-india,sergio-perez,11,mercedes,1,7,19-brazil,1,18.417,pirelli,2017
renault,nico-hulkenberg,27,renault,1,8,19-brazil,1,18.927,pirelli,2017
renault,carlos-sainz-jr,55,renault,1,9,19-brazil,1,19.208,pirelli,2017
toro-rosso,pierre-gasly,10,toro-rosso,1,10,19-brazil,1,19.430,pirelli,2017
sauber,marcus-ericsson,9,ferrari,1,11,19-brazil,1,19.603,pirelli,2017
toro-rosso,brendon-hartley,28,toro-rosso,1,12,19-brazil,1,19.936,pirelli,2017
williams,lance-stroll,18,mercedes,1,13,19-brazil,1,20.146,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,1,14,19-brazil,1,26.439,pirelli,2017
haas,romain-grosjean,8,ferrari,1,15,19-brazil,1,25.845,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,1,16,19-brazil,1,19.377,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,1,17,19-brazil,1,25.946,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,2,18,19-brazil,2,17.817,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,2,19,19-brazil,2,17.827,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,2,20,19-brazil,2,18.027,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,2,21,19-brazil,2,17.913,pirelli,2017
mclaren,fernando-alonso,14,honda,2,22,19-brazil,2,17.770,pirelli,2017
williams,felipe-massa,19,mercedes,2,23,19-brazil,2,17.736,pirelli,2017
force-india,sergio-perez,11,mercedes,2,24,19-brazil,2,17.959,pirelli,2017
renault,nico-hulkenberg,27,renault,2,25,19-brazil,2,18.549,pirelli,2017
renault,carlos-sainz-jr,55,renault,2,26,19-brazil,2,18.604,pirelli,2017
toro-rosso,pierre-gasly,10,toro-rosso,2,27,19-brazil,2,18.855,pirelli,2017
sauber,marcus-ericsson,9,ferrari,2,28,19-brazil,2,19.250,pirelli,2017
